l,model_seed,train_index,test_index,tau_f_nmse,tau_f_se,nmse,se
0.0,67961499.0,176393.0,2120.0,14.905800000000001,14.8512,0.039533306647245,0.1546704207870665
1.0,18804064.0,30057.0,2264.0,10.6106,11.83,0.02562799624869798,0.03812965359649619
2.0,38398956.0,128473.0,840.0,12.8674,12.849200000000002,0.04055918050308836,0.07528721697710408
3.0,12744619.0,9068.0,1679.0,7.5166,12.8674,0.039536861453887184,0.041939009245168635
4.0,12848369.0,113233.0,1981.0,10.0646,11.8846,0.03261737683248514,0.04237209422269287
5.0,43345833.0,39352.0,678.0,11.83,11.775400000000001,0.033769186018748204,0.17041556379506387
6.0,63309129.0,163410.0,853.0,12.467,12.4488,0.044473108880902536,0.05271814920577806
7.0,83177079.0,108809.0,4500.0,12.685400000000001,15.1242,0.03437278099869657,0.04253489053080143
8.0,55812082.0,134806.0,4615.0,11.156600000000001,11.1202,0.03752585754668672,0.06227075174963047
9.0,10790859.0,98821.0,3915.0,11.375,11.320400000000001,0.049592081166431976,0.08229283468077393
10.0,78712090.0,158971.0,175.0,12.9402,14.2324,0.0573432108191134,0.048625735038130204
11.0,90621199.0,95180.0,3501.0,9.955400000000001,11.156600000000001,0.04066875077665624,0.04879659232231107
12.0,68551695.0,39686.0,4786.0,11.8118,12.503400000000001,0.053759294032495145,0.04982110633492617
13.0,5323779.0,96857.0,1853.0,12.539800000000001,13.741000000000001,0.04391964890204188,0.04893066829550883
14.0,80284723.0,72324.0,295.0,13.722800000000001,13.7592,0.07437096175005918,0.04924456563365868
15.0,71936654.0,156886.0,1097.0,9.2638,9.227400000000001,0.036916039741585985,0.08172965128755313
16.0,14515156.0,175325.0,2876.0,12.503400000000001,14.3598,0.05270917785969073,0.04917033599878007
17.0,99904767.0,160378.0,4570.0,10.8472,11.484200000000001,0.06465396333567489,0.046469343758814306
18.0,6211804.0,170451.0,2826.0,11.8846,11.8482,0.044596471564050916,0.09067918682514474
19.0,21293395.0,78860.0,1726.0,12.0484,12.667200000000001,0.04425022247173416,0.04201939658956964
20.0,70036124.0,109729.0,1874.0,12.212200000000001,12.230400000000001,0.06883984668304782,0.048611535768735004
21.0,77742138.0,122454.0,1079.0,11.3932,11.3568,0.04193597330054448,0.09013662933458857
22.0,14160886.0,115527.0,3620.0,9.7188,13.3588,0.06639456464833772,0.04617142772886163
23.0,75741229.0,108691.0,1072.0,11.739,11.7208,0.04147969730697002,0.05962619612123127
24.0,97711032.0,100066.0,395.0,12.7582,12.7218,0.04679172928613654,0.07743940809295032
25.0,35534601.0,168472.0,667.0,11.193000000000001,11.156600000000001,0.03788842333585127,0.08703014993680361
26.0,60793711.0,106921.0,165.0,12.9402,12.9038,0.048659605365342695,0.11616427758880314
27.0,85198457.0,75529.0,3522.0,10.283000000000001,10.2284,0.03606415003897356,0.11048256274410834
28.0,42058320.0,8920.0,3957.0,10.5014,11.739,0.04405497149546417,0.04435626395626619
29.0,86651524.0,134967.0,1458.0,10.9746,12.230400000000001,0.056986394924287566,0.045481594607556415
30.0,89419747.0,162771.0,3412.0,8.9726,8.918000000000001,0.042895292844852106,0.06444115898590153
31.0,55530474.0,113122.0,4289.0,12.357800000000001,12.958400000000001,0.04385372366188206,0.0420460377657132
32.0,3711564.0,50567.0,3838.0,12.7764,12.7582,0.04570450073625094,0.051054074287139324
33.0,9684791.0,122006.0,268.0,12.649000000000001,14.469000000000001,0.03368016557489903,0.038204552420258824
34.0,57200048.0,53836.0,4471.0,13.4862,14.651000000000002,0.03425110438529139,0.04584931219855958
35.0,42963930.0,175535.0,1855.0,12.3396,12.285,0.03597687892744262,0.12991686541778388
36.0,6106339.0,28482.0,4436.0,13.377,13.3588,0.04412172260905076,0.052536137606900984
37.0,63667109.0,96870.0,2406.0,9.7916,9.7552,0.03914744622585306,0.06765145733177332
38.0,11462743.0,67057.0,2921.0,11.4114,11.3932,0.040237204251474236,0.05972069368024181
39.0,6395204.0,13568.0,1220.0,11.302200000000001,11.2294,0.04930960224371753,0.27870734535417
40.0,59551589.0,57370.0,4527.0,11.921000000000001,11.8846,0.03653721602624778,0.08929702603719769
41.0,10569598.0,334.0,3271.0,6.7522,13.267800000000001,0.03887782144009439,0.04440524940098609
42.0,65475142.0,58153.0,1691.0,11.7026,12.9402,0.03830213800415848,0.04470176725837932
43.0,78929354.0,15503.0,1773.0,10.410400000000001,10.3194,0.0452117810095832,0.418786666412408
44.0,93659293.0,98423.0,3205.0,7.607600000000001,12.376000000000001,0.049928693459496284,0.04976145964453027
45.0,63893903.0,94799.0,148.0,10.283000000000001,12.103,0.037316883162760106,0.04020062730377631
46.0,99249137.0,101360.0,2318.0,11.9756,11.939200000000001,0.03777740524408288,0.08453517523996419
47.0,33010664.0,107374.0,3840.0,10.0464,10.01,0.038825087853016194,0.06325937185368888
48.0,47927833.0,112559.0,1675.0,11.2294,11.193000000000001,0.040262092750431425,0.06430635215162288
49.0,78305528.0,113368.0,2208.0,12.9038,12.8856,0.0403209689713072,0.06813616542668575
50.0,55327223.0,10556.0,2793.0,11.8664,11.8664,0.040104685735752744,0.049471979102332954
51.0,5472710.0,98072.0,1101.0,11.2476,11.2294,0.04107981262773658,0.05418687002014107
52.0,82364973.0,30099.0,1315.0,15.997800000000002,15.979600000000001,0.03859447394258971,0.06636366549206175
53.0,64325667.0,86846.0,105.0,12.667200000000001,12.6308,0.03768622364303588,0.07887946778914907
54.0,59441015.0,147788.0,4534.0,11.8482,11.8118,0.03576158378820767,0.08861321996838173
55.0,58401752.0,138294.0,355.0,13.0858,13.0858,0.039224012884251105,0.046818273859141946
56.0,13377549.0,175128.0,3511.0,10.9018,13.3224,0.04728842624521286,0.0473023787225521
57.0,43617297.0,82729.0,1794.0,14.5054,14.487200000000001,0.04579276868126495,0.061515391994955614
58.0,78201102.0,119477.0,984.0,11.8482,11.8482,0.04985030037239389,0.048283264635538704
59.0,66725103.0,110700.0,1901.0,12.649000000000001,13.249600000000001,0.02655134246573191,0.04094180659990655
60.0,91310817.0,122437.0,2300.0,9.191,9.081800000000001,0.047810850720147166,0.7202189082667855
61.0,31702330.0,171984.0,4574.0,13.4862,13.468,0.04690677511518476,0.05248903893038699
62.0,44077879.0,97491.0,865.0,9.2638,11.0656,0.03754846308828659,0.04354672363046201
63.0,32575133.0,149715.0,3998.0,12.1394,12.084800000000001,0.04240367363594317,0.08638139808240496
64.0,85970909.0,71532.0,2584.0,9.7188,11.557,0.038803899073473064,0.04107323993144695
65.0,73668539.0,156490.0,335.0,11.611600000000001,12.831000000000001,0.04330920675851124,0.04950289130788796
66.0,12941733.0,37524.0,2836.0,10.01,11.8482,0.03915924194081025,0.04237251775555671
67.0,95224500.0,169356.0,679.0,10.719800000000001,10.6652,0.038806229690547395,0.14861229619643304
68.0,7898632.0,62467.0,4690.0,12.922,14.159600000000001,0.04371855637207636,0.04808732359362941
69.0,82644358.0,55028.0,4045.0,11.611600000000001,11.5752,0.04811854827910052,0.06711966030317401
70.0,59742375.0,94228.0,4061.0,10.2284,10.1738,0.044548043324506695,0.16501276475618143
71.0,17568617.0,152161.0,4691.0,12.685400000000001,14.5236,0.03250095615531854,0.047011820206237315
72.0,21324142.0,106918.0,4645.0,11.2476,11.2294,0.03864403402283116,0.07471511257795047
73.0,65801037.0,19831.0,4166.0,11.557,11.5024,0.049777701828695856,0.13222184421307517
74.0,76058501.0,20560.0,967.0,13.0494,13.0494,0.04074914964067482,0.04482997173017105
75.0,81401808.0,62313.0,2431.0,12.976600000000001,12.9402,0.04621060218693527,0.06354109004170379
76.0,83429325.0,15019.0,2358.0,11.793600000000001,12.976600000000001,0.028595763710030603,0.03989933244391692
77.0,40372552.0,178051.0,1204.0,10.9928,12.212200000000001,0.035616608202711474,0.04838472274530836
78.0,52130596.0,52124.0,2967.0,9.191,12.230400000000001,0.04851999392250185,0.04986948257372204
79.0,88152476.0,172086.0,1036.0,11.629800000000001,12.8674,0.03516137976264511,0.04104762104139176
80.0,99263588.0,89947.0,3936.0,13.140400000000001,13.0858,0.047209956703866254,0.1275494477817751
81.0,26388383.0,155777.0,918.0,10.5014,10.465,0.03679666168019594,0.06453145989484346
82.0,92278499.0,142640.0,4340.0,12.3032,12.248600000000001,0.03630607258874201,0.06892072258640675
83.0,4082097.0,105541.0,3922.0,15.1788,15.1788,0.04207919589594196,0.045205098588177
84.0,75981756.0,134515.0,1383.0,12.4852,12.4488,0.03703492062761404,0.10085895662616644
85.0,35952456.0,97944.0,4641.0,12.4852,13.722800000000001,0.037454563991308684,0.048678909760017854
86.0,95659622.0,121444.0,1267.0,10.3194,11.557,0.03866785071580238,0.04899456827238566
87.0,56684521.0,23167.0,3685.0,12.3032,12.2668,0.03586720189207538,0.07714541464183843
88.0,42747197.0,17378.0,1601.0,10.7562,10.701600000000001,0.03964074477717297,0.13664863517820305
89.0,15489615.0,31340.0,4620.0,11.2476,11.2476,0.04233304667505827,0.04973269180934493
90.0,8121911.0,70418.0,1819.0,12.994800000000001,12.976600000000001,0.04800661024372195,0.058941615277162324
91.0,45509250.0,35856.0,1419.0,13.559000000000001,13.5044,0.03745217062607103,0.14035432672736306
92.0,61489534.0,30754.0,4504.0,12.8674,12.831000000000001,0.042593420206630796,0.09218139200088266
93.0,21399229.0,44281.0,234.0,12.230400000000001,13.449800000000002,0.04121636170022476,0.04745726306624161
