l,model_seed,train_index,test_index,tau_f_nmse,tau_f_se,nmse,se,train_time
0.0,11379616.0,16401.0,40.0,5.3345,5.264,0.24781024022465536,0.2721993227140513,5.782198429107666
1.0,20776347.0,16912.0,91.0,4.371,4.371,0.24786045254402445,0.24424199894062223,4.092234373092651
2.0,84308580.0,3263.0,64.0,4.3945,4.3945,0.2438857262669784,0.24849522259467013,4.1129724979400635
3.0,48594959.0,4499.0,2.0,5.3345,5.311,0.24792836746875027,0.2520246663721984,4.102763652801514
4.0,2477269.0,3445.0,34.0,4.0655,4.042,0.24540474599334536,0.26707696088156685,4.0917370319366455
5.0,93972588.0,39228.0,42.0,3.807,3.807,0.24148726710958618,0.24915812467423368,4.081390380859375
6.0,6872585.0,18058.0,28.0,3.337,3.3135,0.24462471278596534,0.25522338667700056,4.103681564331055
7.0,64944182.0,18341.0,57.0,4.2535,4.5120000000000005,0.24811277080839042,0.2472689603112286,4.098706483840942
8.0,25418461.0,23602.0,68.0,4.465,4.4415000000000004,0.2461228224208321,0.25571122134009655,4.095908164978027
9.0,39411927.0,41225.0,5.0,2.7495,2.7495,0.23650303534879477,0.23372128820174284,4.1018218994140625
10.0,19942197.0,30078.0,13.0,5.4285,5.405,0.24090198353301612,0.25928572245791714,4.10861349105835
11.0,37889753.0,34250.0,92.0,3.807,3.854,0.2696772140589207,0.2419148786269016,4.110966920852661
12.0,12689689.0,18276.0,43.0,4.841,4.8175,0.2453652596748507,0.2530861937960254,4.117461919784546
13.0,99032971.0,29065.0,76.0,5.264,5.2875,0.25165381332501996,0.24421903069337536,4.119863033294678
14.0,73550012.0,8677.0,67.0,4.324,4.324,0.23784892754773226,0.24430623791986056,4.090892553329468
15.0,60873591.0,27470.0,6.0,3.9715,3.948,0.24485854241520771,0.25245207664736696,4.103581428527832
16.0,62538682.0,24255.0,3.0,4.794,4.794,0.24200861527729722,0.2493404545403692,4.096703767776489
17.0,41344893.0,15828.0,53.0,3.666,3.6895000000000002,0.25015494471452004,0.24361934375136512,4.11693549156189
18.0,38899822.0,38237.0,13.0,5.3345,5.311,0.24665437169879503,0.26015880786230644,4.109644651412964
19.0,15933289.0,22672.0,94.0,3.337,3.337,0.24209275308070582,0.2342433432762914,4.077074289321899
20.0,64332381.0,6825.0,16.0,3.149,3.196,0.27266585766686635,0.24271938715391042,4.103931903839111
21.0,37657987.0,13551.0,20.0,3.666,3.6425,0.24018850697620037,0.25590860588296027,4.090623617172241
22.0,81908988.0,43936.0,17.0,3.995,3.948,0.24763389484813486,0.29233755470325967,4.085801601409912
23.0,14629721.0,13075.0,45.0,3.384,3.431,0.2825670071167097,0.24503403952846073,4.146192789077759
24.0,35541267.0,16363.0,66.0,4.841,4.841,0.23967829732026955,0.2338971525522781,4.044044017791748
25.0,43622484.0,40054.0,73.0,4.1125,3.4075,0.23795151851002494,0.2518896514514945,4.081646680831909
26.0,11721982.0,27793.0,93.0,3.149,3.149,0.22891282026929932,0.23157661332570786,4.11142897605896
27.0,36205240.0,46982.0,86.0,5.7105,5.6165,0.2438039784628759,0.2725530252337717,4.106132507324219
28.0,69112801.0,19779.0,17.0,4.5355,4.5825,0.26370056237369355,0.24701887629173053,4.119040012359619
29.0,26118142.0,4870.0,7.0,4.747,4.747,0.24180439186916866,0.24833963612004784,4.052513837814331
30.0,9954394.0,25754.0,20.0,3.76,3.76,0.2295336619210051,0.2405642367417094,4.103608131408691
31.0,22024484.0,28773.0,44.0,3.854,3.8305,0.2479697089223432,0.2505395274231946,4.081687927246094
32.0,23523520.0,4903.0,89.0,3.525,3.572,0.2645104924397026,0.2389464393017215,4.108674764633179
33.0,21712611.0,12718.0,20.0,3.713,3.713,0.23027322369719033,0.24319866653394523,4.100568771362305
34.0,7724105.0,38572.0,84.0,5.452,5.4755,0.2509003582840049,0.24252291776422777,4.078341960906982
35.0,22904874.0,40288.0,24.0,5.17,5.1465,0.24140700185270653,0.25883340069395067,4.097054958343506
36.0,56972323.0,46607.0,58.0,4.6295,4.6295,0.2444036760995052,0.24581735107224528,4.090214490890503
37.0,22351289.0,41745.0,98.0,5.64,5.4285,0.2475528010413351,0.2959149188024928,4.09180474281311
38.0,86773811.0,47731.0,74.0,4.6765,4.7,0.25581821690001116,0.24887204489615836,4.065693378448486
39.0,96822199.0,2427.0,35.0,4.465,4.465,0.23914695208496647,0.24122925259870395,4.0449934005737305
40.0,326088.0,6448.0,38.0,3.196,3.1725,0.24672439674171537,0.27071862929886514,4.071603298187256
41.0,55763438.0,36181.0,3.0,5.5225,5.5225,0.24202749516604685,0.24687748218515074,4.087623834609985
42.0,67048672.0,24059.0,52.0,4.0655,4.0655,0.24495290992397828,0.2331598021073501,4.062496900558472
43.0,32118616.0,36794.0,98.0,5.1935,5.1465,0.247655799117787,0.28212526184474246,4.07505989074707
44.0,80291735.0,22767.0,76.0,5.0525,5.029,0.24375839088238216,0.26506479557080637,4.061248540878296
45.0,66058021.0,20916.0,61.0,4.418,4.418,0.23555413671526437,0.23902137848839894,4.066664457321167
46.0,83948773.0,6924.0,94.0,3.619,3.6425,0.2500104255444739,0.24439088023483865,4.061383247375488
47.0,49301257.0,31143.0,83.0,4.7235,4.7235,0.24763821255871848,0.24329640923906867,4.104538679122925
48.0,16157620.0,1358.0,26.0,4.6765,4.5825,0.24568086756558077,0.2882969802189228,4.119982004165649
49.0,41930011.0,39679.0,83.0,4.6295,4.6295,0.24087924211657602,0.241990384617458,4.0672080516815186
50.0,72398157.0,5430.0,47.0,4.324,4.3475,0.25981172194115115,0.23552396605420764,4.10568642616272
51.0,5915685.0,23395.0,69.0,3.4545,3.4545,0.2416929728897636,0.24882989876370565,4.084653615951538
52.0,68272894.0,43689.0,13.0,5.264,5.2405,0.24678574309889623,0.25427312956046877,4.080360412597656
53.0,53266033.0,23753.0,61.0,4.324,3.854,0.24783354781199177,0.2604149532360609,4.073619842529297
54.0,97412594.0,18801.0,74.0,5.076,5.076,0.24509433111966472,0.24993310301495786,4.1087682247161865
55.0,36351021.0,44513.0,67.0,4.3005,4.277,0.24700924215723777,0.25125936279100647,4.113680601119995
56.0,11076356.0,19446.0,49.0,4.9585,4.935,0.24643503052442028,0.25757960722485124,4.078212261199951
57.0,13868107.0,5458.0,95.0,4.4885,4.4415000000000004,0.24978860271638176,0.26956318111764477,4.112840175628662
58.0,97713040.0,44240.0,4.0,4.9585,4.9585,0.22585882850439265,0.2309626416017901,4.099298477172852
59.0,68660915.0,7388.0,0.0,2.773,2.773,0.24856430574299568,0.23428747683515302,4.0801780223846436
60.0,77835735.0,7485.0,39.0,4.653,4.6295,0.24463677028557096,0.25929376182960706,4.067106246948242
61.0,93283126.0,13703.0,60.0,5.1935,5.17,0.24876469703474652,0.2755294681868948,4.054417848587036
62.0,11842928.0,18173.0,88.0,4.3005,4.324,0.2532513601826765,0.24875973678578991,4.055102586746216
63.0,22440411.0,35741.0,81.0,4.841,4.841,0.2383256238544559,0.24795777407062672,4.056487798690796
64.0,66135853.0,16053.0,51.0,4.3475,4.3475,0.24147554633215654,0.2399067930182441,4.1044464111328125
65.0,48371902.0,47591.0,49.0,5.452,5.4755,0.259077005159282,0.24545281437520813,4.080962896347046
66.0,58643546.0,36410.0,23.0,4.559,4.5355,0.24048826960403835,0.2545894209183343,4.070669412612915
67.0,5406208.0,16927.0,85.0,4.7,4.7235,0.25077438630158677,0.24823655950131654,4.067168951034546
68.0,82932283.0,25821.0,65.0,4.136,4.0655,0.2491877353837274,0.30355560071708426,4.076056241989136
69.0,97588860.0,881.0,85.0,4.8175,4.794,0.24845156180286504,0.2540168315119709,4.094549894332886
70.0,85693174.0,42012.0,34.0,4.2535,4.277,0.2526656234801944,0.24831560779644282,4.047924041748047
71.0,24335627.0,38693.0,67.0,4.6295,4.5825,0.2487721460406458,0.28146554523274,4.103204250335693
