l,model_seed,train_index,test_index,tau_f_nmse,tau_f_se,nmse,se,train_time
0.0,98274310.0,16879.0,23.0,10.5014,10.428600000000001,0.08552746913345519,0.3986900046249479,0.15022587776184082
1.0,77924661.0,4583.0,390.0,10.6743,11.8846,0.07038846535234143,0.07805588027788082,0.1187906265258789
2.0,45040022.0,14771.0,76.0,10.3467,10.3012,0.08549690769245955,0.2349314187305821,0.1189107894897461
3.0,73563683.0,828.0,444.0,8.0717,11.102,0.06849914233790244,0.08760371847769419,0.1190495491027832
4.0,97608605.0,18101.0,153.0,9.1273,10.3194,0.07099372425260143,0.07924406724836945,0.11907291412353516
5.0,41937891.0,32299.0,167.0,6.6157,13.0949,0.05920144754505516,0.07860388946493427,0.1188507080078125
6.0,92375133.0,46078.0,335.0,8.8907,11.8937,0.06826996293526899,0.08502530402986035,0.11897444725036621
7.0,53764791.0,37092.0,98.0,11.102,11.0747,0.08963212619120264,0.1492593965365686,0.11904430389404297
8.0,69309772.0,18203.0,477.0,12.812800000000001,14.014000000000001,0.07567829471758397,0.08252075134526954,0.11850786209106445
9.0,34718521.0,12891.0,243.0,11.284,12.530700000000001,0.10043025143890001,0.08785043230616821,0.11914491653442383
10.0,42203923.0,10527.0,417.0,10.3012,12.1212,0.07083747844465457,0.08839428441181443,0.11913728713989258
11.0,65310524.0,14141.0,208.0,11.638900000000001,11.611600000000001,0.07867027407652474,0.1553183469639083,0.11902999877929688
12.0,58800265.0,41513.0,392.0,11.6571,11.648,0.08051420576182294,0.0902472209409253,0.11886024475097656
13.0,98671869.0,1246.0,332.0,11.029200000000001,10.9655,0.07823091979808974,0.3365645653723063,0.11885261535644531
14.0,86986461.0,34463.0,139.0,9.2547,9.2001,0.08651739511062345,0.2081405600819836,0.11907148361206055
15.0,80901835.0,26024.0,149.0,11.5297,11.475100000000001,0.08772138111226557,0.19555041653475155,0.11887216567993164
16.0,20565724.0,18526.0,377.0,8.2719,11.284,0.06693284018891299,0.08602746591265405,0.11881566047668457
17.0,40159526.0,33718.0,451.0,10.9837,11.611600000000001,0.07587981976023617,0.08616433944989034,0.11863470077514648
18.0,81828281.0,26471.0,59.0,10.437700000000001,11.0474,0.063895811005871,0.08088258173814565,0.11874270439147949
19.0,34517549.0,45159.0,499.0,10.1829,10.1465,0.07713290361499883,0.17448572614106067,0.11888599395751953
20.0,34492000.0,25749.0,199.0,11.320400000000001,11.284,0.08985181678309158,0.15685612338368154,0.11913156509399414
21.0,3344639.0,31679.0,158.0,10.8108,12.0393,0.07207889593658241,0.08179058232599136,0.11888599395751953
22.0,89756299.0,28468.0,492.0,11.9938,13.195,0.05672343572205033,0.084754318245706,0.11774325370788574
23.0,8622660.0,9624.0,19.0,10.1465,10.101,0.08461806765183508,0.2181131238791759,0.11885929107666016
24.0,84643323.0,39575.0,480.0,10.110100000000001,10.0828,0.07673005425690095,0.14974696611320393,0.11895346641540527
25.0,92195061.0,9091.0,350.0,13.131300000000001,14.3689,0.07528423746115459,0.08553070305474914,0.11885619163513184
26.0,81411873.0,19703.0,228.0,8.9544,11.9665,0.07373995108829508,0.08578526337824124,0.11884355545043945
27.0,54578164.0,25580.0,387.0,9.3093,10.5014,0.06489498131081708,0.08010292416862984,0.11885333061218262
28.0,5811477.0,44475.0,120.0,11.8755,11.8482,0.0868898451273116,0.16040439016132316,0.118804931640625
