l,model_seed,train_index,test_index,tau_f_nmse,tau_f_se,nmse,se,train_time
0.0,17816492.0,7313.0,99.0,0.987,0.987,0.2333565518162332,0.20975001486550104,1.3313136100769043
1.0,1234666.0,4900.0,94.0,3.5015,3.5015,0.24816475041241204,0.24473088800488166,1.1735382080078125
2.0,92412828.0,46786.0,19.0,2.8905,2.82,0.24964488982372363,0.29524428020325916,1.259300947189331
3.0,68987429.0,12529.0,62.0,4.089,4.089,0.2439592590413901,0.2398236095867883,1.2143120765686035
4.0,17916353.0,8720.0,65.0,2.8905,2.82,0.24792769561581002,0.28960418380289266,1.2081525325775146
5.0,9635461.0,48309.0,8.0,2.0915,2.021,0.24770197671476943,0.3151969067909699,1.2310764789581299
6.0,85150156.0,37114.0,96.0,3.431,3.384,0.244845197282919,0.2689362076403799,1.194697618484497
7.0,97840883.0,18605.0,72.0,5.3345,5.3345,0.23364706017915624,0.22178124833976876,1.2044217586517334
8.0,25689489.0,34943.0,7.0,4.794,4.794,0.24543621702166585,0.24931790858412559,1.2333688735961914
9.0,25556429.0,17794.0,86.0,4.606,4.5825,0.2467275138209492,0.2501563342662272,1.2644448280334473
10.0,16199162.0,48266.0,65.0,4.5120000000000005,4.465,0.24727443733742577,0.26397940734327047,1.2179923057556152
11.0,89105694.0,32247.0,71.0,2.5145,2.5145,0.2423525980597295,0.23939212505739343,1.23445463180542
12.0,26327684.0,120.0,88.0,1.739,1.692,0.24867127146123946,0.29462824482517463,1.1925404071807861
13.0,13574119.0,13987.0,58.0,5.6165,5.5225,0.24586533058603485,0.3127262830761254,1.248499870300293
14.0,25257519.0,9098.0,81.0,4.3005,4.23,0.247718112070909,0.2825840843147786,1.2168467044830322
15.0,53057466.0,19369.0,61.0,4.042,4.0185,0.24862095606890852,0.2655741259458664,1.194817304611206
16.0,19424557.0,25375.0,66.0,3.1255,3.102,0.2381938332152365,0.25358093873402027,1.1730999946594238
17.0,53242048.0,12883.0,97.0,2.8905,2.8905,0.22760312728484886,0.24737343100656578,1.1966848373413086
18.0,40998055.0,5578.0,71.0,2.679,2.726,0.2651881745677925,0.2477995318832066,1.210843801498413
19.0,41983826.0,14966.0,51.0,1.8095,1.833,0.27013155380464937,0.24663495674675928,1.173175573348999
20.0,28394160.0,24856.0,34.0,2.8435,2.82,0.22675961997696803,0.27277601499190973,1.1488540172576904
21.0,76485175.0,35971.0,98.0,5.0995,5.076,0.2375367957174998,0.2615633886521841,1.2043795585632324
22.0,29309832.0,1272.0,63.0,3.6895000000000002,3.6895000000000002,0.24633311945290742,0.2248917758379421,1.3475308418273926
23.0,22148328.0,14028.0,12.0,1.363,1.3865,0.2520033286714176,0.2411960889051061,1.212529182434082
24.0,51339206.0,31193.0,30.0,3.6425,3.666,0.27586828432950755,0.23387024933845144,1.2051324844360352
25.0,91377314.0,29407.0,17.0,3.7835,3.7365,0.2382199218604882,0.275272182810109,1.196723222732544
26.0,10551428.0,10499.0,79.0,3.2665,3.29,0.2524844264838971,0.24645993568091354,1.1865758895874023
27.0,49612601.0,45366.0,81.0,1.4805,1.4805,0.23196287605936702,0.2479839392265595,1.208035945892334
28.0,79512365.0,21602.0,77.0,0.893,0.893,0.24380936807887438,0.24033784952921378,1.221679925918579
29.0,23829325.0,40454.0,13.0,5.029,5.0525,0.2505070466875309,0.24906745357155743,1.1840360164642334
30.0,8991483.0,19213.0,65.0,1.927,1.9035,0.2206874849908486,0.25615932067057706,1.2202653884887695
31.0,32294704.0,9776.0,24.0,1.0105,0.987,0.2466831341619129,0.2804806204711626,1.230811357498169
32.0,42861424.0,30014.0,21.0,2.491,2.4675,0.24167725028276227,0.2704691623656773,1.2266993522644043
33.0,66015391.0,6769.0,90.0,5.123,5.123,0.24502688152014943,0.24565643970498355,1.2785038948059082
34.0,2822539.0,31795.0,66.0,1.5275,1.5275,0.21815838881962868,0.1877495396328715,1.228398084640503
35.0,70591951.0,31937.0,38.0,2.397,2.397,0.2330641781474444,0.24841485798997376,1.1892318725585938
36.0,97197985.0,36562.0,81.0,4.1595,4.136,0.2422619546604064,0.2527054104449096,1.289034128189087
37.0,81666551.0,47527.0,56.0,4.5825,4.559,0.24357580844077215,0.2518120475148631,1.1747500896453857
38.0,45481833.0,47384.0,21.0,3.854,3.8775,0.264025866374367,0.24951584611507294,1.2049684524536133
39.0,9477863.0,2841.0,30.0,3.8775,3.9245,0.28295976710735665,0.2458356742646985,1.1825881004333496
40.0,82722216.0,1817.0,48.0,3.807,3.76,0.24167211222127302,0.2676861772015682,1.172834873199463
41.0,32375799.0,38702.0,1.0,3.149,3.1725,0.25474922021137386,0.23820264469463834,1.2007968425750732
42.0,58862708.0,13472.0,26.0,2.6555,2.6555,0.24926614921066942,0.24245347677275977,1.1729815006256104
43.0,54419420.0,4130.0,64.0,0.752,0.752,0.16309132390934208,0.17996522197180426,1.252011775970459
44.0,11897347.0,6777.0,29.0,4.9115,4.9115,0.24313801417588493,0.24023804474142652,1.2454543113708496
45.0,87047292.0,35488.0,10.0,2.5145,2.491,0.2441996301143346,0.2675016186569152,1.2069511413574219
46.0,85491442.0,19331.0,57.0,3.76,3.76,0.2435924004515553,0.22990420417087104,1.157545566558838
47.0,3127431.0,39115.0,46.0,0.9165,0.94,0.26247711684008534,0.24226168804548626,1.297532558441162
48.0,55225006.0,40431.0,28.0,3.3605,3.3605,0.2307889946110511,0.23948800752002464,1.2817020416259766
49.0,33845511.0,26929.0,4.0,4.4415000000000004,4.4415000000000004,0.2499649231403109,0.23999583394417437,1.1649134159088135
50.0,86230349.0,41501.0,87.0,3.6425,3.666,0.2631622694347068,0.24114589543383133,1.1478698253631592
51.0,7879628.0,24779.0,10.0,1.4805,1.4805,0.18040197463821794,0.1821463496914701,1.1956627368927002
52.0,32280371.0,6012.0,38.0,1.504,1.504,0.23650572457053612,0.24233643328904406,1.2184016704559326
53.0,95674086.0,25754.0,22.0,1.363,1.3865,0.25911738308468063,0.230858063277217,1.2126762866973877
54.0,48076893.0,42060.0,24.0,3.901,3.9245,0.2514034932616437,0.2457161166819812,1.2119653224945068
55.0,1609698.0,26836.0,16.0,2.961,2.9845,0.25848793424086003,0.24800803862530127,1.233699083328247
56.0,33149312.0,39958.0,89.0,2.6555,2.6555,0.23243005170900932,0.21745187037972014,1.322469711303711
57.0,52689640.0,27516.0,17.0,4.888,4.888,0.24530666322048886,0.24348483429489948,1.2003638744354248
58.0,56588801.0,33324.0,9.0,4.0185,4.042,0.2725626330280384,0.24053037213486955,1.1494202613830566
59.0,71980148.0,11903.0,78.0,4.888,4.9115,0.25068557341636694,0.24409365294074828,1.1832823753356934
60.0,44779707.0,38690.0,38.0,3.384,3.3605,0.23376313255066916,0.25948049632072345,1.275635004043579
61.0,56890618.0,26476.0,83.0,4.418,4.418,0.24549425182220033,0.24878060931756013,1.216684341430664
62.0,63217064.0,49964.0,82.0,1.363,1.363,0.23681837028246164,0.23173013529416894,1.2507941722869873
63.0,30290053.0,43067.0,1.0,3.854,3.7835,0.24735736904912906,0.2919772397584205,1.220517873764038
64.0,83585827.0,48868.0,16.0,0.5640000000000001,0.5640000000000001,0.12449995542344058,0.1375553832907228,1.2861244678497314
65.0,32744883.0,492.0,1.0,3.807,3.76,0.24399757159851299,0.28459122302899914,1.1423604488372803
66.0,87397504.0,11967.0,73.0,4.4415000000000004,4.465,0.2599598365685974,0.2375297595060027,1.2053372859954834
67.0,73760777.0,41910.0,34.0,3.5955,3.572,0.24326360427527582,0.2539594544822412,1.1524250507354736
68.0,16383824.0,30709.0,87.0,3.337,3.3605,0.25964109987257367,0.2329466281278071,1.1473753452301025
69.0,18334585.0,31285.0,3.0,4.982,5.0055,0.25209457591000123,0.2454825734501927,1.2205700874328613
70.0,4017575.0,20215.0,86.0,5.969,5.922,0.24004650613940154,0.25887025406747294,1.2119996547698975
71.0,97502505.0,37536.0,38.0,3.384,3.3605,0.2345729125890382,0.25988087597375076,1.197864055633545
72.0,44049429.0,24337.0,83.0,4.3005,4.277,0.24956886633884628,0.2518240503291791,1.2257118225097656
73.0,9632512.0,18615.0,61.0,4.183,4.1595,0.2451304879038285,0.26188054541911165,1.2392559051513672
74.0,39398750.0,26475.0,84.0,4.7705,4.794,0.26021292700712173,0.24877191937381313,1.300278663635254
75.0,87533064.0,42466.0,76.0,5.0525,5.029,0.24582378308226785,0.2678259250847843,1.2070434093475342
76.0,9141926.0,33211.0,26.0,1.7625,1.7625,0.21328869171116605,0.19907421545040194,1.1745679378509521
77.0,68853052.0,38907.0,70.0,1.88,1.88,0.22126003214230933,0.2250318108291079,1.1812589168548584
78.0,96745873.0,4065.0,99.0,0.9635,0.9635,0.24791434791932798,0.224278051026984,1.1728689670562744
79.0,95269820.0,12914.0,87.0,4.747,4.5355,0.2475834943329963,0.2549982856436743,1.2610549926757812
80.0,93349256.0,26282.0,51.0,4.982,4.982,0.2262599560657536,0.2224203811077843,1.2163045406341553
81.0,30841334.0,15743.0,34.0,4.23,4.23,0.23722020738401128,0.24097318078253435,1.2483654022216797
82.0,57868676.0,42759.0,98.0,4.3005,4.3005,0.22921625579470492,0.23541322258810002,1.2954771518707275
83.0,19796842.0,23699.0,96.0,3.901,3.3605,0.2468441096573626,0.2515101109781465,1.1518163681030273
84.0,98418116.0,5819.0,34.0,3.102,3.0315,0.2467342863149898,0.267635404660259,1.2971642017364502
85.0,77314687.0,37462.0,94.0,3.4545,3.4545,0.24067536714937365,0.2366648964393415,1.2590975761413574
86.0,37305923.0,20532.0,61.0,4.6765,4.7235,0.2752982370371578,0.24325057509311787,1.1397569179534912
87.0,4057613.0,5680.0,91.0,4.3005,4.324,0.25119942911176674,0.2491363209217725,1.1777746677398682
88.0,24512501.0,21029.0,96.0,4.2535,4.2535,0.24453503945371058,0.24466929421517303,1.1975488662719727
89.0,58363760.0,36747.0,6.0,6.5095,6.4155,0.24974413189153033,0.2950103203862786,1.3060805797576904
90.0,84357952.0,31623.0,1.0,3.149,3.1725,0.2626447639605161,0.245691970335797,1.1629791259765625
91.0,68251270.0,9354.0,91.0,1.2455,1.2455,0.20735638207794704,0.18898226462580256,1.1935067176818848
92.0,7122956.0,19452.0,62.0,1.457,1.4805,0.2511733192316168,0.223557119345685,1.2833762168884277
