D_r,B,beta,tau_f_nmse_mean,tau_f_se_mean,nmse_mean,se_mean,tau_f_nmse_std,tau_f_se_std,nmse_std,se_std
4096,1,0.001,2.310520000000001,2.3077000000000005,0.24654344560610023,0.24732360177161722,0.5461362748316366,0.5436306872439177,0.015363934049048622,0.018016390004781203
