D_r,B,beta,tau_f_nmse_mean,tau_f_se_mean,nmse_mean,se_mean,tau_f_nmse_std,tau_f_se_std,nmse_std,se_std
200,1,9.28e-09,6.625528,6.724718,0.0886606142485549,0.1893179873386095,2.361977390433702,2.6255861162452856,0.0010938391544183,0.0724321520302229
