D_r,B,beta,tau_f_nmse_mean,tau_f_se_mean,nmse_mean,se_mean,tau_f_nmse_std,tau_f_se_std,nmse_std,se_std
512,1,3.88e-09,10.63426,12.464,0.2938223992001511,0.0845356346722756,1.6605143805459797,1.6542007133355978,0.020385187008204,0.0050562906089186
1024,1,1.72e-08,10.825360000000002,12.644,0.2772920625926471,0.081420003494319,3.125718199550305,3.258478172398888,0.013373952133484,0.0030451552950367
2048,1,4.6e-08,10.040940000000004,11.376,0.2941030434186672,0.0860043860954559,2.519875280247021,2.962259272919911,0.0169530454516669,0.0038194769017163
4096,1,3.5200000000000004e-08,11.23486,12.994,0.2954590929765208,0.085121923707024,1.6976146950942663,1.8878373870648928,0.018052053132693,0.0045300898984985
8192,1,7.48e-08,11.906440000000002,13.707999999999998,0.2922047020680798,0.0845403931815219,1.9676590604065531,1.9571969752684568,0.0126150038912322,0.0029195774131556
16384,1,7.84e-08,11.617060000000002,13.238,0.2663135451204545,0.0779805789450029,1.9180675973489572,1.860489182983873,0.0130563788657841,0.0029933603954461
