beta,tau_f_nmse_mean,tau_f_se_mean,nmse_mean,se_mean,tau_f_nmse_std,tau_f_se_std,nmse_std,se_std
1.00E-06,0.2914,0.2961,0.133887242,0.127615472,0.01287148,0.01287148,0.078943848,0.073811914
1.36E-06,0.3384,0.3384,0.143190068,0.143975398,0.021019039,0.021019039,0.051967535,0.056423337
1.72E-06,0.4606,0.4606,0.166865609,0.166586201,0.054101063,0.054101063,0.040158694,0.036264524
2.08E-06,0.4653,0.4606,0.187480163,0.194491635,0.030640251,0.031528558,0.048724576,0.07127941
2.44E-06,0.4559,0.4606,0.177192138,0.173036757,0.113434673,0.121656484,0.065726198,0.061985638
2.80E-06,0.5217,0.5217,0.1916177,0.189087853,0.104304003,0.104304003,0.036621661,0.039222573
3.16E-06,0.8413,0.8413,0.186732743,0.188706005,0.392668053,0.392668053,0.03584991,0.041583538
3.52E-06,0.9353,0.9353,0.186859797,0.190940838,0.363453161,0.363453161,0.035000691,0.02116059
3.88E-06,0.8366,0.8413,0.207778066,0.21724048,0.236522568,0.245009337,0.033722925,0.023524535
4.24E-06,1.2267,1.2267,0.203268822,0.20227606,0.947227837,0.947227837,0.041403898,0.038617013
4.60E-06,0.987,0.9917,0.193301177,0.190327217,0.528096819,0.538298779,0.038737719,0.036823782
4.96E-06,0.9447,0.9447,0.2063024,0.209576718,0.27825429,0.27825429,0.022471184,0.027840213
5.32E-06,2.1667,2.162,0.248165188,0.245955276,1.29307669,1.263439205,0.007277453,0.017990513
5.68E-06,2.0492,2.0492,0.235259573,0.240395618,1.173400912,1.178566587,0.019045212,0.014510092
6.04E-06,2.6508,2.6555,0.237750142,0.229979982,2.266525965,2.262416656,0.020004671,0.018311119
6.40E-06,1.7954,1.8095,0.249863753,0.238344889,0.944337493,0.976452572,0.019359843,0.019155204
6.76E-06,2.2607,2.2137,0.22538321,0.23975542,1.511819128,1.449342377,0.032530592,0.045555004
7.12E-06,2.0915,2.0962,0.249271209,0.244065194,0.582544097,0.595297258,0.007016299,0.008300358
7.48E-06,2.6602,2.6508,0.22825884,0.230646774,2.26835264,2.242828477,0.033243846,0.049837024
7.84E-06,3.2148,3.2148,0.246386616,0.238412474,1.401691772,1.394680949,0.009120127,0.007761946
8.20E-06,1.6591,1.6638,0.227270434,0.231983295,0.642629403,0.642371544,0.020205931,0.010838352
8.56E-06,3.4968,3.3746,0.250283067,0.245984148,1.240657568,1.136608299,0.007245491,0.012373537
8.92E-06,2.2184,2.2137,0.243880456,0.23513026,0.841352512,0.833736814,0.011568796,0.022329224
9.28E-06,3.7882,3.7976,0.253612226,0.242689062,1.432478735,1.423797493,0.018012993,0.007981414
9.64E-06,4.3992,4.3992,0.245520036,0.251736196,1.929391504,1.918915664,0.026528799,0.01156844
1.00E-05,4.0702,4.0749,0.24861334,0.24634367,0.81514858,0.79702771,0.00876131,0.00612764
1.36E-05,4.9726,4.9726,0.24744946,0.24905366,0.91160616,0.9108486,0.0082353,0.01065364
1.72E-05,4.6812,4.6718,0.24656542,0.24923121,1.20417724,1.20360384,0.00581055,0.00380945
2.08E-05,4.3334,4.1736,0.24276254,0.25276291,0.79129075,0.72918194,0.005778,0.00953054
2.44E-05,4.8551,4.7799,0.24434106,0.25828468,0.79720092,0.82995266,0.00713919,0.01758001
2.80E-05,4.8598,4.8504,0.24238064,0.24591016,1.26195219,1.26459699,0.00590789,0.01181197
3.16E-05,4.2441,4.2159,0.24498585,0.26108572,0.75100794,0.77078567,0.00371496,0.01379624
3.52E-05,4.8363,4.8457,0.25039292,0.24776038,1.23954425,1.22869273,0.01285658,0.00917629
3.88E-05,5.5084,5.499,0.25299326,0.26083219,0.47076313,0.47728726,0.01155492,0.01689671
4.24E-05,4.7329,4.7376,0.25602011,0.24773187,0.97129227,0.96258249,0.01710049,0.01251196
4.60E-05,4.6812,4.6671,0.23797492,0.24386646,0.64900006,0.6460577,0.00934662,0.01910862
4.96E-05,4.5355,4.5214,0.23909724,0.24951619,1.468703,1.48558294,0.01015212,0.00789729
5.32E-05,4.1407,4.136,0.24813458,0.2520817,0.4621202,0.47117353,0.01407238,0.01024586
5.68E-05,4.1689,4.136,0.23971627,0.25903893,0.87355541,0.836151,0.00868467,0.01974249
6.04E-05,4.136,4.1219,0.24629652,0.25619031,0.44742667,0.46604713,0.00284244,0.01231935
6.40E-05,3.9292,3.901,0.24029219,0.26323989,1.17938631,1.15066041,0.00637544,0.0254625
6.76E-05,4.5637,4.5355,0.24962577,0.24534912,0.44816663,0.51939785,0.01251577,0.01582691
7.12E-05,4.4603,4.4744,0.25246124,0.25192789,0.59110792,0.58881453,0.01987616,0.00497532
7.48E-05,4.7893,4.7987,0.25689264,0.25266545,1.74188747,1.76855261,0.01457888,0.02218453
7.84E-05,4.8739,4.8598,0.24839843,0.24888826,0.83459746,0.83472979,0.0222261,0.01304222
