l,model_seed,train_index,test_index,tau_f_nmse,tau_f_se,nmse,se,train_time
0.0,82308754.0,88.0,47.0,6.204,6.251,0.2576316093728872,0.24908231133476175,8.42415452003479
1.0,16397201.0,38362.0,48.0,4.2535,4.089,0.24669047626619242,0.2772485197911249,7.954385757446289
2.0,13604910.0,32389.0,42.0,4.3945,4.3945,0.21963494180178675,0.22844179184164914,7.931229591369629
3.0,4661121.0,39663.0,40.0,6.345,6.3685,0.25574865432285904,0.24106904177338973,7.882247686386108
4.0,11646328.0,22513.0,97.0,5.0995,5.3815,0.27663137128219994,0.248850655186683,7.918203830718994
5.0,18715681.0,35398.0,66.0,5.217,5.1465,0.24475197089993836,0.27632280528769737,7.893262624740601
6.0,9762344.0,22346.0,1.0,3.948,3.8775,0.244947874123046,0.29263314224028725,7.915679693222046
7.0,32619593.0,20280.0,99.0,5.4755,5.3815,0.24943624330701697,0.29017378749501643,7.939976215362549
8.0,50643811.0,32249.0,85.0,5.076,5.029,0.24952489531202976,0.2681517898949771,7.951369285583496
9.0,86189106.0,38765.0,45.0,3.572,3.619,0.2728005987351034,0.24080465183524555,7.936595916748047
10.0,39261328.0,19442.0,42.0,4.418,4.418,0.22475500055477018,0.2313374795234135,7.869838714599609
11.0,6655636.0,2445.0,42.0,4.3475,4.3475,0.2270338058823153,0.2392137175295711,7.883116245269775
12.0,59146418.0,27706.0,34.0,4.2535,4.2535,0.23329610000299736,0.23332875432007308,7.943553924560547
13.0,24695795.0,18171.0,86.0,5.9925,5.969,0.2426669280986704,0.26175847189317786,7.902961730957031
14.0,54304369.0,49496.0,47.0,5.64,5.64,0.23609769790663537,0.24679564718715352,7.930607318878174
15.0,15833729.0,16167.0,43.0,6.768,6.7445,0.24119944042545738,0.25380215519767485,7.856194257736206
16.0,27668430.0,1134.0,53.0,5.8985,5.8515,0.24674974407311961,0.259493203207208,7.9175965785980225
17.0,3573374.0,5745.0,77.0,5.8515,5.8515,0.24749387230757128,0.23979071361900445,7.883527040481567
18.0,5219797.0,1949.0,91.0,5.311,5.3345,0.25775562589772877,0.2392664850212117,7.911146640777588
19.0,81511555.0,45616.0,31.0,5.358,5.3345,0.23359621898433586,0.26853375993209105,7.931344985961914
20.0,87564336.0,35198.0,90.0,5.17,5.1935,0.2510980080550971,0.24451846954144107,7.906291961669922
21.0,45387576.0,19953.0,17.0,4.9585,4.9585,0.23648755872186505,0.23566845953322224,7.913516283035278
22.0,7988491.0,30417.0,43.0,6.5565,6.1335,0.24630023214719782,0.27463314694776825,7.904104232788086
23.0,86912847.0,35771.0,15.0,5.3345,5.358,0.26184924137884935,0.24634682338240002,7.925070524215698
24.0,88029714.0,244.0,2.0,5.546,5.5695,0.2701861136550817,0.24782776102041046,7.907833099365234
25.0,45201968.0,14753.0,37.0,3.572,3.525,0.23464744133962642,0.27050393879768075,7.876426458358765
26.0,18215662.0,35604.0,13.0,6.392,6.486,0.2841533892794962,0.24407536662718954,7.908234596252441
27.0,72267991.0,40763.0,60.0,4.559,4.4885,0.24953955644860903,0.2647938437913057,7.928083658218384
28.0,18510994.0,1756.0,8.0,2.82,2.7965,0.24728939166701752,0.27408794429581035,7.859435081481934
29.0,89153736.0,1313.0,41.0,4.2535,4.23,0.24558833772533656,0.25624691820864814,7.896840810775757
30.0,24726500.0,15328.0,19.0,2.8905,2.8435,0.23618311792205826,0.27956828713946524,7.869096040725708
31.0,43370286.0,36130.0,90.0,5.3345,5.4285,0.283644288442447,0.24498812304695353,7.926485061645508
32.0,23257758.0,5779.0,26.0,4.5355,4.5120000000000005,0.2460225561161554,0.26612575727965976,7.929409742355347
