l,model_seed,train_index,test_index,tau_f_nmse,tau_f_se,nmse,se,train_time
0.0,20893788.0,75087.0,346.0,5.516100000000001,5.7431,0.3567322514367958,0.24052528598344047,0.11287355422973633
1.0,2957186.0,86227.0,68.0,6.6284,6.7873,0.33667818703462243,0.24267804702996043,0.10716652870178223
2.0,61645824.0,52250.0,86.0,5.8112,5.879300000000001,0.2940340921789516,0.23593295279626755,0.10462760925292969
3.0,7439447.0,39902.0,479.0,6.0609,6.1744,0.3236197981727552,0.24500869380364249,0.10051321983337402
4.0,69066605.0,93473.0,376.0,6.3787,6.5376,0.3314761157989914,0.24382924734364783,0.10544157028198242
5.0,43655952.0,51836.0,245.0,5.5388,5.6296,0.30328887161985296,0.2466894853774648,0.1068885326385498
6.0,23143497.0,85175.0,493.0,6.242500000000001,6.3106,0.2775232090431226,0.2454095736091187,0.10150861740112305
7.0,68817951.0,51686.0,200.0,3.9498,4.0406,0.32313227702547365,0.2379203643238562,0.10229301452636719
8.0,75086266.0,27918.0,134.0,5.9474,6.1517,0.34199503192464736,0.24972169648894027,0.10743951797485352
9.0,85707355.0,88174.0,180.0,5.2664,5.7431,0.3711428239708308,0.24161005028570373,0.10896587371826172
10.0,86930144.0,32068.0,247.0,6.0609,6.1744,0.3455499755561011,0.2399052394726479,0.1069791316986084
11.0,97795822.0,11058.0,70.0,7.1051,7.8315,0.30195640593398676,0.2459902273640317,0.11274886131286621
12.0,34615138.0,86932.0,332.0,4.630800000000001,4.676200000000001,0.3002737562617348,0.24648662061365031,0.10808658599853516
13.0,81559623.0,18870.0,198.0,4.0633,4.2222,0.3858125518505719,0.24195933076257375,0.10381150245666504
14.0,72013669.0,51983.0,112.0,6.038200000000001,6.1517,0.3462137721645394,0.24159810408218302,0.10781168937683105
15.0,78552239.0,85855.0,349.0,5.1302,5.2891,0.32682130035095147,0.24497212334134108,0.10795259475708008
16.0,25409734.0,47772.0,330.0,4.4492,4.8124,0.38128002268854994,0.23960698121138224,0.10999917984008789
17.0,23739641.0,70765.0,143.0,6.3106,6.4468000000000005,0.3521398772474974,0.2397325025837447,0.1056368350982666
18.0,98256491.0,58324.0,299.0,4.789700000000001,4.9259,0.32896680984839444,0.24114080646947872,0.10309123992919922
19.0,52063009.0,85575.0,122.0,6.560300000000001,6.6965,0.32617907284173175,0.24282195215322558,0.10713315010070801
20.0,22474246.0,65943.0,393.0,5.6977,5.7885,0.3297671926306543,0.23344785346300753,0.10615968704223633
21.0,94259686.0,91206.0,83.0,5.198300000000001,5.5615000000000006,0.40934909687712323,0.24836893472528393,0.1086726188659668
22.0,96639481.0,10951.0,301.0,8.0358,8.172,0.32125792764415545,0.24772808163391316,0.10924434661865234
23.0,69559198.0,91879.0,284.0,5.5615000000000006,5.6069,0.2785418465901435,0.23462793249134753,0.10631608963012695
24.0,97301147.0,53216.0,7.0,6.0609,6.197100000000001,0.29833183850952055,0.24122999231671577,0.10699868202209473
25.0,16415690.0,68833.0,490.0,6.514900000000001,6.764600000000001,0.36626056109851873,0.2467703161023014,0.10380053520202637
26.0,29446301.0,81611.0,439.0,5.0848,5.221,0.3405755314654295,0.24044580224517176,0.10733699798583984
27.0,58775819.0,98780.0,25.0,5.4253,5.5842,0.3371683702805746,0.2431678542474072,0.10240769386291504
28.0,19693744.0,49790.0,254.0,3.7909,3.9044000000000003,0.36295587686514885,0.243626707764416,0.11432504653930664
29.0,86253217.0,68787.0,52.0,6.719200000000001,7.0597,0.35709148825218534,0.24376211429417877,0.10843467712402344
30.0,48758310.0,58211.0,241.0,6.9689000000000005,7.241300000000001,0.3839817507137746,0.24957735994059865,0.12220573425292969
31.0,35991936.0,40522.0,361.0,5.470700000000001,5.6296,0.36234329206982907,0.2474200279640102,0.10874724388122559
32.0,66493267.0,33803.0,341.0,6.4922,7.1051,0.33326265053397186,0.2465890558013004,0.11117362976074219
33.0,32776574.0,8912.0,372.0,5.1075,5.198300000000001,0.31354355784555604,0.23733322256179318,0.11519360542297363
34.0,82774950.0,39819.0,402.0,4.0179,4.1314,0.3783252365187021,0.23423272723612298,0.10813069343566895
35.0,79100665.0,26278.0,220.0,5.3799,5.4026000000000005,0.27229022972891154,0.2285184851006838,0.11178135871887207
36.0,57167185.0,30586.0,133.0,6.0155,6.4695,0.30222009142252393,0.24899918465804977,0.11168861389160156
37.0,2008573.0,12124.0,151.0,5.3345,5.4253,0.3214867173567551,0.24521359778483032,0.11585044860839844
38.0,73648077.0,92107.0,402.0,4.1995000000000005,4.3357,0.379167870198039,0.23993473578657482,0.10927724838256836
39.0,78839471.0,60746.0,92.0,6.8554,6.9689000000000005,0.3034267465003934,0.2478761632172214,0.11037969589233398
40.0,64825852.0,17449.0,137.0,6.401400000000001,6.5376,0.3614509679172979,0.24998940968033181,0.1112215518951416
41.0,15565910.0,23762.0,226.0,5.311800000000001,5.5615000000000006,0.41786301638933143,0.24497619040698476,0.11396598815917969
