l,model_seed,train_index,test_index,tau_f_nmse,tau_f_se,nmse,se
0.0,34194707.0,46247.0,2165.0,11.4114,11.3932,0.03784810391148219,0.05225469120222945
1.0,6323052.0,77963.0,1663.0,10.119200000000001,11.9574,0.03553449226886467,0.03848261273890329
2.0,15459797.0,37888.0,4952.0,10.7744,10.738000000000001,0.04118995429185171,0.0784146255711812
3.0,35680425.0,75071.0,4376.0,11.302200000000001,11.2658,0.038529140560775645,0.09792392609007748
4.0,79216000.0,135321.0,648.0,10.7926,10.7562,0.04424851388816638,0.07073786417707029
5.0,54144412.0,93585.0,3265.0,11.156600000000001,13.595400000000001,0.04328491423988995,0.04179916622611607
6.0,65574930.0,266.0,3493.0,11.8664,11.83,0.042666773735751375,0.09890395221634356
7.0,76898847.0,156165.0,2239.0,14.924000000000001,14.8876,0.03694345763879623,0.08884558824382667
8.0,31956536.0,51030.0,3453.0,13.104000000000001,13.65,0.03133113362441624,0.04347230551756618
9.0,31493780.0,121490.0,3860.0,11.193000000000001,11.1384,0.04076480804805918,0.1412531823777933
10.0,9551131.0,21797.0,235.0,11.9938,11.9756,0.03550236875428212,0.07266018691036533
11.0,28551960.0,74394.0,2867.0,12.5944,12.5762,0.04123942624338396,0.05842326729177935
12.0,158804.0,160602.0,4202.0,11.8846,11.8664,0.04908061924025266,0.0654822600602236
13.0,91169170.0,24067.0,2696.0,10.2102,10.1738,0.047567401578239556,0.11143091780014165
14.0,57644035.0,52521.0,2035.0,9.9372,9.8644,0.04830965112277513,0.15225639538811606
15.0,57362059.0,151258.0,210.0,8.2992,13.0494,0.03903325366234365,0.035722224933399126
16.0,86597506.0,130159.0,3126.0,11.7208,12.3396,0.033964796973472704,0.043051956282693045
17.0,26916092.0,173159.0,1456.0,11.775400000000001,11.757200000000001,0.04417028217181501,0.0582283191500209
18.0,91922546.0,26136.0,1506.0,14.3962,14.3598,0.045395275779970906,0.11925329226027112
19.0,62283966.0,115247.0,4607.0,7.8624,12.0484,0.04196765794564567,0.048903094241122484
20.0,37281125.0,128334.0,1295.0,10.374,11.611600000000001,0.02985403395355677,0.03569726465787837
21.0,22744031.0,80095.0,4616.0,9.9372,9.8826,0.03439575984262454,0.1343707106433747
22.0,12707472.0,775.0,3120.0,11.102,11.0656,0.0496648687373928,0.06634695277065418
23.0,30664391.0,136536.0,125.0,9.809800000000001,11.648,0.03402441708655764,0.04392838887483703
24.0,44503335.0,49441.0,2773.0,8.5904,8.481200000000001,0.045163147541264825,0.5939800163090623
25.0,17547344.0,151950.0,1672.0,11.4114,12.667200000000001,0.03598704214412739,0.03971556155430841
26.0,60864986.0,113513.0,3089.0,8.5722,13.3406,0.05287466874117139,0.04261685541080458
