D_r,B,beta,tau_f_nmse_mean,tau_f_se_mean,nmse_mean,se_mean,tau_f_nmse_std,tau_f_se_std,nmse_std,se_std
1024,1,0.000496,1.0810000000000002,1.0716,0.2265813619636297,0.2308685494719298,0.4443302544279424,0.4373147322009629,0.0253001692443064,0.0404422269487046
