beta,tau_f_nmse_mean,tau_f_se_mean,nmse_mean,se_mean,tau_f_nmse_std,tau_f_se_std,nmse_std,se_std
1e-11,0.8736000000000002,1.1466,0.13429451990909508,0.07219149407040555,0.4248832780894066,0.5557709060395299,0.0686477147312752,0.017195025161867595
1.3599999999999999e-11,2.7846000000000006,3.2396000000000003,0.06771358324317092,0.055413590851397444,1.558466329440582,1.3414400098401718,0.024794610331484314,0.0284207563260533
1.72e-11,2.6572000000000005,3.5672000000000006,0.07139337725899195,0.04691821175528278,1.5137214737196538,1.9585094332170065,0.04151924706980463,0.020780938323746324
2.08e-11,1.8928000000000003,2.2022000000000004,0.042570467051088016,0.02901617715139301,2.163428112972557,2.6518343085494616,0.022865278965927376,0.0337110857817665
2.4399999999999998e-11,2.620800000000001,2.7300000000000004,0.06923346748022671,0.05732421870758562,1.915760736626576,1.9196471029853381,0.07818767918415959,0.03903169666868189
2.7999999999999997e-11,1.9474000000000005,2.2022000000000004,0.0361002862712488,0.025634159695640948,2.392625190037086,2.5246555606656527,0.02726604667308808,0.030185832867281548
3.16e-11,1.6744,2.4024,0.11684245916967091,0.15344698291170028,0.9918582560023382,1.6663190870898648,0.13552287951379138,0.20681767942718382
3.52e-11,1.8018000000000005,2.0202000000000004,0.05268351028006112,0.10243761630239533,0.7031185533037797,1.0161893032304563,0.03108392721793043,0.12403144313627454
3.88e-11,2.1476,2.2568000000000006,0.09409235974772523,0.06695876241670888,1.7321103602253525,1.7532561706721586,0.10166414228168831,0.02706574250734743
4.24e-11,0.9282,1.0738,0.09193348712062963,0.03289099643949139,0.7376053823014038,0.8994741241414341,0.07922664156611002,0.017298231536510094
4.5999999999999996e-11,2.0384,2.1476000000000006,0.06808171466448242,0.0639848177334875,1.3070464031548386,1.2487242690041707,0.027435515606528526,0.015871459742301714
4.9599999999999995e-11,1.0010000000000001,1.5834000000000004,0.14404509631451098,0.027262559554038453,0.3914057996504396,1.2099920660896917,0.08259289375218719,0.014954468239716174
5.32e-11,2.5480000000000005,2.9484000000000004,0.07513465297985746,0.0703643446242144,1.110796561031767,0.7182661762884287,0.05413880951691962,0.018573866164785326
5.6799999999999994e-11,3.3306000000000004,4.040400000000001,0.05287247179700893,0.035793652226657986,1.9051410184025752,2.4081495593089732,0.04578468397165093,0.025642322636444777
6.039999999999999e-11,2.0748000000000006,2.821,0.10084110753220002,0.0433468049558025,1.6992894691605671,2.066120882233177,0.07694877750606573,0.021349948564584043
6.399999999999999e-11,1.0556,1.7836000000000003,0.05811514194945307,0.04254662578316999,0.9939433082424773,1.7440215881691372,0.03923714172361632,0.03337806094177508
6.759999999999999e-11,1.5288000000000002,1.6744,0.029377230059904988,0.042419022101414454,1.3985607602102956,1.415042684868552,0.0251065200971463,0.04222200021565164
7.12e-11,1.4742000000000002,1.8018000000000005,0.10366241300364908,0.04923967346900933,1.490289971784015,1.7964146792987419,0.09133714925081313,0.027506721391156858
7.479999999999999e-11,1.5652000000000001,1.8382000000000003,0.08726752890619412,0.06561554175876928,1.1871925707314717,1.463657986006294,0.0770281806071999,0.04354199707497704
7.84e-11,0.9282,0.9100000000000001,0.042247868015332916,0.08186252983704459,0.44766080909545797,0.4595274746954746,0.02854201525508307,0.08531972006853938
8.199999999999999e-11,2.5844000000000005,3.0212000000000008,0.03946169214968784,0.07787093987633442,1.0969180917461434,0.9851564342783335,0.014133705227541668,0.09468497492235942
8.559999999999998e-11,2.0202000000000004,2.1112,0.05971618593620664,0.06619029369923828,0.7759050844014364,0.8374966865606096,0.03714471850141512,0.04165791373370481
8.92e-11,0.5824000000000001,0.5824000000000001,0.04757661952690595,0.025556310202705847,0.31914933808485335,0.31914933808485335,0.0198424125247789,0.015855186449736963
9.279999999999999e-11,1.6744000000000003,2.1658000000000004,0.09345520756886619,0.042256391234276526,1.1962260655912829,1.6548494493457706,0.15379956622351493,0.03215645085923061
9.64e-11,1.0738,1.0374,0.04997717923756437,0.09128723353327892,1.1993371919522884,1.166434010135164,0.037031044883943647,0.10817837781399359
1e-10,2.5480000000000005,2.6026000000000007,0.05756311859065617,0.05928579693297298,2.0429449331785725,2.101489305230936,0.03867276737390288,0.03718115789116372
1.36e-10,0.9828000000000003,1.1830000000000003,0.07396557867436762,0.028645540440884434,0.7319704228997236,0.882277734049772,0.0708365753211316,0.026949653005171215
1.72e-10,2.2022000000000004,2.6754000000000007,0.06968008419111608,0.048406387616383856,0.3718772646989863,0.2775127024119799,0.040890112981008406,0.02361980737723607
2.08e-10,1.6926000000000003,1.9656,0.07839207196723069,0.04643666416207571,1.1735119513664956,1.461109783691835,0.04677485480128265,0.025865682565904435
2.44e-10,1.8382000000000003,2.2204,0.029125122075987005,0.04764337613299027,1.3146272095160672,1.3537301429753277,0.013885263890700172,0.030359612853667093
