l,model_seed,train_index,test_index,tau_f_nmse,tau_f_se,nmse,se
0.0,22842095.0,174599.0,620.0,9.991800000000001,9.919,0.04031170037034173,0.2932242358178254
1.0,88155502.0,96045.0,4351.0,10.556000000000001,11.757200000000001,0.03357958270521396,0.03970704797340955
2.0,24753050.0,120753.0,3086.0,13.3224,13.3588,0.07470623639981064,0.04956569655239937
3.0,57801139.0,177183.0,3600.0,14.6692,14.632800000000001,0.03570875267597036,0.08670263361554323
4.0,90798563.0,67620.0,3646.0,15.925,15.8886,0.03873623840652878,0.0836118984308639
5.0,804179.0,113870.0,2861.0,10.865400000000001,10.8108,0.033983514765805245,0.14881042581603918
6.0,35148889.0,59243.0,1029.0,11.011000000000001,14.014000000000001,0.029267490218263838,0.03544319545179269
7.0,22282271.0,158252.0,3639.0,9.2456,12.248600000000001,0.040923517138102085,0.0457319384556584
8.0,28897359.0,125092.0,4761.0,10.9746,10.92,0.03596273348107758,0.14963832597018215
9.0,22089024.0,132049.0,4245.0,8.4448,8.372,0.04075207094154135,0.114755992347557
10.0,25678442.0,53612.0,3002.0,10.92,10.883600000000001,0.0437458200027146,0.09096499911085945
11.0,61037336.0,99300.0,1271.0,14.614600000000001,14.596400000000001,0.043542248458303796,0.051413862476627575
12.0,61491037.0,97899.0,2441.0,18.181800000000003,18.181800000000003,0.00015715344158770452,8.728500155188894e-05
13.0,31656890.0,154446.0,3127.0,12.831000000000001,12.812800000000001,0.038625351355825385,0.05710728844976182
14.0,80042551.0,118379.0,2436.0,11.338600000000001,11.320400000000001,0.038575066595937416,0.0559016548572138
15.0,85565472.0,153734.0,2386.0,10.9746,12.212200000000001,0.037578506305485204,0.037586148144623584
16.0,41916022.0,65171.0,2153.0,11.5934,11.5388,0.03903642613001249,0.1531446227912066
17.0,2846338.0,64178.0,2293.0,11.284,11.302200000000001,0.05414965470714256,0.047624523959334066
18.0,70050615.0,112707.0,3775.0,12.084800000000001,12.066600000000001,0.04725160671505702,0.07105709439622876
19.0,34123132.0,153211.0,278.0,9.3366,11.2112,0.036945897028757724,0.04675128044503674
20.0,49691693.0,150039.0,4425.0,10.5196,10.5014,0.04714159731261633,0.05301361184388806
21.0,99315387.0,114256.0,3000.0,10.556000000000001,12.467,0.06555234892997096,0.047551174663458505
22.0,23001226.0,110962.0,3698.0,12.558,12.503400000000001,0.03975018001327086,0.13972859455978492
23.0,93751537.0,44658.0,3273.0,11.6844,11.6662,0.0353597503044856,0.0540223133695069
24.0,60111782.0,160415.0,3707.0,10.5378,10.5196,0.03698543552660212,0.06242360871188529
25.0,8296812.0,99256.0,105.0,8.736,11.775400000000001,0.052707186554356605,0.04562647094853557
26.0,31255946.0,168853.0,3594.0,11.5206,11.484200000000001,0.048376270384856326,0.07673400216760819
27.0,85304900.0,88559.0,2435.0,13.704600000000001,13.6864,0.036873174744533554,0.06307423186059265
28.0,30473304.0,109469.0,1411.0,11.0838,11.0474,0.045830068501873635,0.08131866951770934
29.0,84094848.0,123576.0,2179.0,12.103,12.103,0.047488034367740406,0.04899856584674407
30.0,75088538.0,117160.0,2634.0,10.6106,11.83,0.05031578208060714,0.04743171882602432
31.0,94804228.0,144349.0,2964.0,9.7006,9.664200000000001,0.038328958117128095,0.07585887416702321
32.0,77136405.0,38953.0,3159.0,10.0828,10.01,0.04125571049019797,0.23889560501530072
33.0,42150208.0,75200.0,3139.0,12.230400000000001,12.194,0.0408671482279098,0.0761388365333366
34.0,14398848.0,83399.0,1131.0,10.92,12.7582,0.030833609120162548,0.03491141753286883
35.0,8311628.0,172373.0,3517.0,7.8078,7.7168,0.049785044519892296,0.3196798716443832
36.0,59358466.0,38463.0,2515.0,14.2324,14.196000000000002,0.04110284871767112,0.07749213824807571
37.0,81964161.0,51278.0,594.0,13.5408,13.5044,0.04807962448421883,0.08388839997564085
38.0,76161648.0,24859.0,1197.0,10.0828,11.302200000000001,0.037196603398757244,0.03828845917091825
39.0,2262648.0,94089.0,3996.0,10.9382,11.5388,0.028458165901564067,0.04533876666530711
40.0,52911352.0,91673.0,2021.0,10.283000000000001,10.9018,0.03204045491999503,0.0419456574331841
41.0,75184909.0,122588.0,3378.0,10.7926,12.685400000000001,0.0743329394131608,0.049280985221714584
42.0,98057517.0,175740.0,4100.0,11.5388,11.484200000000001,0.04541615258811777,0.1664452301141027
43.0,24052116.0,146404.0,4784.0,7.0798000000000005,13.559000000000001,0.032998170267107385,0.03703280129766235
44.0,7098121.0,16443.0,2261.0,11.5752,11.557,0.03769942087888022,0.05016963801498169
45.0,71814522.0,111143.0,2593.0,10.7926,12.667200000000001,0.044611136571845636,0.044783860652908736
46.0,36928108.0,57264.0,3935.0,11.375,11.338600000000001,0.04392822325162308,0.1013661490060044
47.0,37041943.0,170648.0,3403.0,11.3568,11.338600000000001,0.048795561781796004,0.06696365043091024
48.0,34001358.0,154730.0,1878.0,11.557,12.7946,0.04025866056790231,0.04895641290836537
49.0,94044037.0,71899.0,4638.0,10.01,9.955400000000001,0.039568118537307406,0.1304968381767296
50.0,14717561.0,172384.0,1387.0,12.7036,12.7036,0.04905166973190474,0.0464144236775399
51.0,29314681.0,33942.0,3512.0,9.4094,11.2476,0.03838893633398653,0.038418249075323284
