D_r,B,beta,tau_f_nmse_mean,tau_f_se_mean,nmse_mean,se_mean,tau_f_nmse_std,tau_f_se_std,nmse_std,se_std
4096,1,3.16e-07,3.1021820000000004,3.271524000000001,0.3322670384276511,0.24399829603257273,0.7289367113595588,0.7393449197306723,0.03466567857767609,0.0039062244554518796
