beta,tau_f_nmse_mean,tau_f_se_mean,nmse_mean,se_mean,tau_f_nmse_std,tau_f_se_std,nmse_std,se_std
1e-07,0.047,0.047,0.07422232806040527,0.06717377410072936,0.0,0.0,0.10461895692884182,0.09467131876033769
1.3599999999999997e-07,0.07050000000000001,0.07050000000000001,0.024886532552676657,0.025278489429569617,0.0,0.0,0.008233284617190665,0.006870173180504127
1.7199999999999998e-07,0.08224999999999999,0.08224999999999999,0.04095982118993891,0.0442717275036569,0.0498510280736516,0.0498510280736516,0.02958684769165404,0.0321292680844238
2.08e-07,0.1645,0.1645,0.06343243399631196,0.06233164373323448,0.0,0.0,0.03460897421499138,0.030926885389970682
2.4399999999999996e-07,0.1645,0.1645,0.055719967050306095,0.05711501004997194,0.0,0.0,0.018979128500673098,0.021121519597502057
2.7999999999999997e-07,0.17625000000000002,0.17625000000000002,0.166428452142478,0.17437901304134845,0.016617009357883863,0.016617009357883863,0.03928440232496289,0.05080571509063765
3.16e-07,0.1645,0.1645,0.03002065998626765,0.03096305223392462,0.0,0.0,0.006413332243742646,0.0010115174333686476
3.52e-07,0.17625000000000002,0.17625000000000002,0.03145447241126149,0.029464679420573327,0.016617009357883863,0.016617009357883863,0.0094111404700117,0.0039175816339627155
3.88e-07,0.19974999999999998,0.19974999999999998,0.13541813996885765,0.13900421400716534,0.016617009357883863,0.016617009357883863,0.020369998996216204,0.036764614632093885
4.24e-07,0.188,0.188,0.06576793557805563,0.06721763219909678,0.0,0.0,0.007183230382757484,0.005218661498981661
4.5999999999999994e-07,0.19974999999999998,0.19974999999999998,0.09739929509391265,0.08953300105878584,0.016617009357883863,0.016617009357883863,0.08397977255691698,0.0709589754680605
4.96e-07,0.2115,0.2115,0.16477966378060072,0.1561637223893904,0.03323401871576773,0.03323401871576773,0.01409982369335138,0.015513295865965995
5.32e-07,0.2115,0.2115,0.13161981704376827,0.12138427955835183,0.0,0.0,0.08480845271803779,0.07470073871777458
5.679999999999999e-07,0.235,0.235,0.1840116479865044,0.17579043080402001,0.0,0.0,0.08486027050974054,0.08058089851778241
6.04e-07,0.19974999999999998,0.19974999999999998,0.148973183616354,0.1448441154770338,0.016617009357883863,0.016617009357883863,0.13647090569122114,0.13107294389825735
6.399999999999999e-07,0.22325,0.22325,0.1407738913700415,0.1365097909688156,0.049851028073651604,0.049851028073651604,0.14869150334079262,0.1365452051593031
6.76e-07,0.22325,0.22325,0.11248996506979592,0.11933368150520399,0.016617009357883863,0.016617009357883863,0.007236649731306397,0.0012702783803005327
7.12e-07,0.235,0.235,0.07504173871945527,0.06324944845586361,0.0,0.0,0.012187104058576896,0.0062489116709728626
7.479999999999999e-07,0.28200000000000003,0.28200000000000003,0.15260376468501585,0.14959594566139223,0.03323401871576773,0.03323401871576773,0.12122671369925461,0.11611628186857731
7.839999999999999e-07,0.24675,0.24675,0.1513243602511582,0.1635863399984202,0.01661700935788388,0.01661700935788388,0.013706744808154698,0.0263865679888407
8.199999999999999e-07,0.2585,0.2585,0.1495531142029082,0.14410817050325467,0.03323401871576776,0.03323401871576776,0.11684070889294854,0.10989093278586941
8.559999999999998e-07,0.2585,0.2585,0.1083771651987571,0.10863576829721351,0.03323401871576776,0.03323401871576776,0.006082689948762283,0.0044287041741643
8.92e-07,0.329,0.329,0.10719830211837947,0.10801200294096518,0.0,0.0,0.0071427349676623664,0.005330538660197472
