l,model_seed,train_index,test_index,tau_f_nmse,tau_f_se,nmse,se,train_time
0.0,73528954.0,8364.0,46.0,4.371,4.3475,0.246631586332409,0.2591111323597329,7.518322467803955
1.0,91949118.0,27974.0,65.0,4.2065,4.1125,0.24821785691035841,0.30323141713461604,7.453459739685059
2.0,68887326.0,35948.0,86.0,6.016,5.9925,0.24882180727203718,0.2676818609081513,7.44641637802124
3.0,10307289.0,34844.0,85.0,5.076,5.029,0.2435983315983624,0.26172694572444594,7.427148103713989
4.0,52782833.0,3711.0,94.0,4.5825,4.5355,0.23789057653159368,0.2812303274025707,7.417596101760864
5.0,83303932.0,22499.0,39.0,5.3345,5.264,0.24832795106944228,0.29091754234847345,7.388599872589111
6.0,77177513.0,36945.0,17.0,4.8645,4.8645,0.24428663044177784,0.24180788888442914,7.3868608474731445
7.0,30516242.0,14079.0,45.0,5.405,5.3815,0.24568037769741105,0.2522332621591589,7.453102350234985
8.0,15687596.0,44972.0,48.0,3.948,3.76,0.24822492918164038,0.2934406101446085,7.457793712615967
9.0,59396373.0,14973.0,86.0,5.8515,5.828,0.24389892491196755,0.2652834998403532,7.439297914505005
10.0,84398494.0,18724.0,46.0,4.7,4.7,0.23612778577782717,0.24875729557828796,7.436184644699097
11.0,15323019.0,2585.0,5.0,2.726,2.726,0.23134945952495822,0.23045399217328644,7.4479897022247314
12.0,60725689.0,24737.0,19.0,3.431,3.3135,0.2482032497876499,0.2846879588050469,7.4129791259765625
13.0,32781898.0,27811.0,73.0,4.5355,4.559,0.2726488349300402,0.241058858660634,7.398587226867676
14.0,37295098.0,16185.0,83.0,5.076,5.0525,0.24948671669913755,0.27748846089995866,7.4065656661987305
15.0,39505497.0,37930.0,47.0,4.3475,4.371,0.2575844803886413,0.23491123981165382,7.438036680221558
16.0,42280140.0,8074.0,63.0,5.3815,5.358,0.2446600282794456,0.25589048465119085,7.408662557601929
17.0,20201037.0,41697.0,12.0,3.3135,3.2665,0.24571723707684917,0.2655193490184776,7.41869592666626
18.0,99765384.0,48040.0,53.0,6.11,6.063,0.24997162165411002,0.26529306148124726,7.452412843704224
19.0,2743527.0,31321.0,32.0,3.713,3.713,0.2385141932387166,0.24597899726651296,7.458892107009888
20.0,75058284.0,27152.0,70.0,4.9115,4.9585,0.2656596996755003,0.2453430463689153,7.4525110721588135
21.0,62273515.0,48471.0,12.0,3.2665,3.2195,0.2485356544581301,0.26766879888898887,7.461791515350342
22.0,39840139.0,18963.0,23.0,4.6295,4.606,0.2485304815974864,0.26749397097890504,7.481051921844482
23.0,7725109.0,5977.0,52.0,4.1125,4.136,0.261208941295967,0.24817948559329683,7.460316181182861
24.0,38297538.0,36433.0,68.0,5.1465,5.0995,0.248268987430335,0.26674114685208294,7.42156195640564
25.0,17583417.0,35665.0,86.0,4.5120000000000005,4.5120000000000005,0.23636605914213038,0.24248153105369932,7.462709903717041
26.0,43236124.0,3721.0,55.0,4.0185,4.042,0.2552968315301284,0.2462206570567963,7.402275323867798
27.0,84903879.0,49106.0,72.0,5.405,5.4285,0.25108467782529914,0.23928664462076452,7.3651204109191895
28.0,97673279.0,3493.0,63.0,3.76,3.7835,0.2604001834970311,0.2480389409986242,7.469127416610718
29.0,19958350.0,33600.0,96.0,5.405,5.499,0.2710782798992458,0.2463575729507827,7.4121105670928955
30.0,42378013.0,35231.0,47.0,4.324,4.3475,0.2731357497969306,0.24840569443700444,7.418442726135254
31.0,55118682.0,41887.0,42.0,4.0185,3.9715,0.2498225738361485,0.25617616333493703,7.441673278808594
32.0,57165280.0,13475.0,65.0,3.9715,3.901,0.24533094786321616,0.28904025579075326,7.420790195465088
33.0,64146025.0,41962.0,85.0,4.7,4.7,0.24964893883627787,0.24644849886010498,7.425149440765381
34.0,62990458.0,43146.0,60.0,5.2405,5.1935,0.24950775876029668,0.28203322272534337,7.467450380325317
35.0,1826006.0,30532.0,37.0,3.8775,3.7365,0.24970815418260744,0.2668410504803612,7.466895818710327
36.0,27184968.0,45598.0,4.0,4.935,4.935,0.23883285173788338,0.2446842909694359,7.418595552444458
37.0,7706574.0,21780.0,90.0,5.123,5.123,0.23690301670258762,0.23847443094519805,7.419393062591553
38.0,33057656.0,6657.0,81.0,4.9585,4.982,0.26025873446535497,0.2422102738042953,7.443421363830566
39.0,53232088.0,758.0,75.0,5.7575,5.6635,0.24882843140595434,0.26831452103830083,7.374661445617676
40.0,2230059.0,37581.0,54.0,3.572,3.572,0.24270728989799717,0.24310659672802934,7.411694526672363
41.0,2360548.0,38637.0,56.0,4.5120000000000005,4.5120000000000005,0.24209581212749975,0.24564521524972605,7.445434093475342
42.0,70463289.0,41080.0,17.0,5.076,5.0995,0.25242374862522976,0.24967094711607007,7.45300555229187
43.0,48544549.0,15973.0,39.0,5.828,5.8045,0.24552431751872877,0.2592647352823079,7.436687469482422
44.0,10135486.0,24982.0,75.0,5.7575,5.7105,0.24505079882062855,0.2645906750365455,7.406527280807495
45.0,41758600.0,43520.0,73.0,4.5120000000000005,4.5355,0.2675947973275786,0.2380640196399397,7.421654224395752
46.0,54025253.0,42523.0,33.0,5.8985,5.8985,0.23445033625879708,0.23053142668447846,7.448572874069214
47.0,44873477.0,41509.0,76.0,5.4755,5.499,0.2511807082231467,0.23003223422169095,7.384893178939819
48.0,78217659.0,32661.0,0.0,2.3735,2.397,0.27304950965228997,0.24568387647739182,7.487865686416626
49.0,29883902.0,44824.0,7.0,4.7235,4.7235,0.2407781105520661,0.24880085119261786,7.417116165161133
50.0,34305375.0,44426.0,43.0,5.499,5.499,0.24449670475192237,0.24856045201229474,7.388418912887573
51.0,91541138.0,29915.0,41.0,3.5955,3.5955,0.2345115608876869,0.22422317266397904,7.38761043548584
52.0,2338575.0,28926.0,91.0,5.405,5.6165,0.27574807123850187,0.24937305003430926,7.427033185958862
53.0,65160196.0,18333.0,84.0,4.4415000000000004,3.713,0.2422152220063943,0.26610490281194105,7.445781230926514
54.0,24381529.0,27530.0,30.0,5.0055,5.0055,0.23296597261133078,0.24117347431786437,7.4107537269592285
55.0,61251276.0,37259.0,42.0,3.7365,3.713,0.24933259900786187,0.25962203863622363,7.443082571029663
56.0,9850843.0,26514.0,28.0,3.995,3.995,0.23940098580303082,0.24092585824804486,7.414324522018433
57.0,54337951.0,37255.0,17.0,4.465,4.5120000000000005,0.2628353087324221,0.24384121305321024,7.447976589202881
58.0,79623544.0,6635.0,95.0,4.935,4.9115,0.24550953277217286,0.25597985729501394,7.4633424282073975
59.0,46917842.0,12987.0,22.0,3.901,3.901,0.23109682719204547,0.2407390436286747,7.440396547317505
60.0,83500157.0,44178.0,91.0,5.3345,5.4285,0.26698463971877706,0.24857346859207918,7.363797426223755
61.0,8378897.0,20487.0,99.0,5.0995,5.029,0.24950624357258044,0.2906021887856338,7.432785511016846
62.0,12401661.0,3490.0,5.0,2.7495,2.7495,0.2439576525694363,0.24070114230877415,7.461016416549683
63.0,87638134.0,36117.0,46.0,4.5825,4.559,0.24640928169680176,0.2544987172440746,7.438750982284546
64.0,20214474.0,44329.0,71.0,5.3815,5.3815,0.2435842612941407,0.2364732128250934,7.457759618759155
65.0,70009294.0,11724.0,88.0,4.7705,4.7705,0.2415011854085898,0.24332932697922374,7.445245265960693
66.0,6502337.0,11067.0,71.0,4.982,5.0055,0.2519418130554321,0.24656175014700496,7.363971948623657
67.0,74079553.0,44654.0,26.0,5.452,5.358,0.2488454523048309,0.2709356121820467,7.435429096221924
68.0,34200067.0,29338.0,87.0,3.5955,3.5955,0.24533573670610576,0.22720123598405964,7.456193923950195
69.0,74983014.0,23753.0,95.0,4.7705,4.7235,0.2434158399819864,0.26985884059147874,7.437926530838013
70.0,80276648.0,46857.0,47.0,4.1595,4.183,0.26438433101027287,0.23897641905942751,7.403110504150391
71.0,34916681.0,44870.0,25.0,6.2275,6.2275,0.23228763937863905,0.2380314372793132,7.406036376953125
72.0,83237827.0,49534.0,12.0,3.29,3.2665,0.24363927642932995,0.2631947262286966,7.431824445724487
73.0,22842532.0,24978.0,42.0,4.23,4.2065,0.24272869737595343,0.2590334521156684,7.360884189605713
