l,model_seed,train_index,test_index,tau_f_nmse,tau_f_se,nmse,se
261.0,43934767.0,63059.0,203.0,4.5854,4.676200000000001,0.31417020469934237,0.24791157509038106
262.0,81410471.0,79694.0,28.0,3.8363,3.8817000000000004,0.2768164429716614,0.23562191687612044
263.0,52843356.0,32338.0,63.0,5.0621,5.311800000000001,0.3893709537885235,0.24981459729626518
264.0,98304414.0,85854.0,461.0,4.0633,4.154100000000001,0.31876336925791704,0.24511675899552882
265.0,99587239.0,7726.0,310.0,3.6774000000000004,3.7455000000000003,0.2831308757156698,0.24431571046277806
266.0,59854585.0,71699.0,190.0,4.086,4.1995000000000005,0.3260694734691614,0.2434596282730134
267.0,97455627.0,31317.0,485.0,5.4253,5.6523,0.3592130069058255,0.249205123619116
268.0,22704926.0,16159.0,147.0,3.0191000000000003,3.0418000000000003,0.26482180757479673,0.23483419815011786
269.0,49351298.0,61429.0,329.0,3.8590000000000004,3.9725,0.35435776243661504,0.2487101425104119
270.0,57020176.0,8448.0,43.0,4.7443,4.9259,0.3443352824971502,0.24986449470925634
271.0,1595508.0,16171.0,451.0,4.5173000000000005,4.5854,0.31772076646171965,0.2354027753089593
272.0,79301801.0,27447.0,262.0,4.3584000000000005,4.471900000000001,0.37327824547095506,0.22859810771190425
273.0,79600040.0,98902.0,129.0,4.2676,5.221,0.3251822864767035,0.24232229457126114
274.0,13203825.0,98515.0,291.0,4.4265,4.5627,0.3550859563310075,0.2400087460744884
275.0,63990003.0,88461.0,138.0,3.2688,3.3369000000000004,0.30151573856515934,0.23676707920324977
276.0,89306393.0,5135.0,215.0,3.9498,4.1995000000000005,0.3348930841564685,0.24291577499025602
277.0,75172579.0,62097.0,316.0,6.083600000000001,6.1517,0.2971405469784924,0.23921186286732898
