D_r,B,beta,tau_f_nmse_mean,tau_f_se_mean,nmse_mean,se_mean,tau_f_nmse_std,tau_f_se_std,nmse_std,se_std
4096,1,1.3599999999999997e-07,7.559100000000001,7.963160000000001,0.3242463689246527,0.2438435149674901,0.9385564740600322,0.9708596541210268,0.0332053007728341,0.006362795540099
