l,model_seed,train_index,test_index,tau_f_nmse,tau_f_se,nmse,se,train_time
0.0,31972626.0,49009.0,13.0,5.4934,5.6069,0.34299417975734925,0.24578326585038845,0.08710145950317383
1.0,9609964.0,65755.0,375.0,5.720400000000001,5.9247000000000005,0.4031385475300088,0.23983856850556676,0.08311080932617188
2.0,80893180.0,72498.0,180.0,5.7658000000000005,5.902,0.37888857777310003,0.24773974426858708,0.08059883117675781
3.0,78274328.0,25381.0,139.0,4.630800000000001,4.767,0.32020551895195715,0.24707939096411646,0.07866334915161133
4.0,20561460.0,11216.0,61.0,5.470700000000001,5.5842,0.3016924073000123,0.23846039458989035,0.07413697242736816
5.0,61781516.0,74568.0,173.0,5.4026000000000005,5.470700000000001,0.3018179187178812,0.24540590993421568,0.08114099502563477
6.0,93271842.0,52844.0,412.0,4.0179,4.1314,0.2819620057976255,0.24906194397759912,0.08215594291687012
7.0,92660505.0,25894.0,196.0,4.2903,4.4038,0.3541878619855381,0.2487707654278931,0.07435035705566406
8.0,8909053.0,43857.0,355.0,5.357200000000001,5.4253,0.29337280102167523,0.24062256178051972,0.08261370658874512
9.0,94509035.0,73777.0,450.0,5.675000000000001,5.7431,0.2775540393967162,0.24507685467595777,0.07353734970092773
10.0,42097194.0,27848.0,19.0,4.676200000000001,4.8578,0.3997800867495005,0.24865022042151705,0.07320618629455566
11.0,76424644.0,72487.0,308.0,6.242500000000001,6.4922,0.34513027433266796,0.24494102135524476,0.07493066787719727
12.0,49042423.0,66691.0,445.0,6.3333,6.356000000000001,0.2569067431607604,0.24351959121172875,0.07518887519836426
13.0,87785009.0,32640.0,446.0,6.083600000000001,6.197100000000001,0.3410188877461293,0.24804736476446937,0.07572126388549805
14.0,53339275.0,86616.0,310.0,5.448,5.5388,0.33238660824398386,0.247928806801086,0.07593798637390137
15.0,60980481.0,52094.0,318.0,6.673800000000001,6.7419,0.2891095931119951,0.2335161528645359,0.07499480247497559
16.0,10401093.0,19128.0,168.0,6.9689000000000005,7.037000000000001,0.28077693024375067,0.2430391441469136,0.07509064674377441
17.0,70546984.0,5210.0,100.0,4.4492,4.5854,0.35440593802712184,0.2412234943799697,0.07588505744934082
18.0,73754498.0,30769.0,308.0,5.2437000000000005,5.470700000000001,0.41223609489104285,0.24291835052549546,0.07624435424804688
19.0,88935779.0,700.0,305.0,4.767,5.221,0.3177715015730376,0.24967677192262416,0.0764608383178711
