l,model_seed,train_index,test_index,tau_f_nmse,tau_f_se,nmse,se
0.0,97626886.0,129731.0,2984.0,7.4438,7.4074,0.04700929678321137,0.07881505699468819
1.0,75680265.0,88921.0,2446.0,7.698600000000001,7.644,0.04244948655219209,0.10841822641089097
2.0,78349179.0,69231.0,186.0,6.4792000000000005,6.424600000000001,0.04901867844230763,0.07789785858455893
3.0,90878571.0,107670.0,602.0,6.1334,6.0788,0.034861803525026436,0.10613278949264146
4.0,35058755.0,103787.0,3257.0,8.2264,8.190000000000001,0.045323466473514845,0.072334620824566
5.0,42494989.0,114233.0,650.0,9.1182,9.1,0.04908836462384236,0.05459268695084315
6.0,34245531.0,84802.0,2787.0,9.1728,10.374,0.034081680269272815,0.0360296647072531
7.0,71768557.0,132803.0,2339.0,7.844200000000001,7.7896,0.047347271383096454,0.18804177621700505
8.0,88092532.0,166784.0,2214.0,9.191,9.1728,0.038506692517472026,0.050312953975773206
9.0,93322149.0,90598.0,1693.0,10.6834,10.6288,0.04282409865027507,0.11917909820381639
10.0,78257866.0,35210.0,1969.0,10.101,10.0464,0.035273213627673834,0.19334540886204024
11.0,57287149.0,122625.0,881.0,9.191,10.3922,0.030155778808441714,0.03555752587300566
12.0,9045979.0,107101.0,2612.0,7.989800000000001,8.5176,0.03567029915039334,0.04770022351666434
13.0,30363890.0,125481.0,45.0,7.0616,8.2992,0.03939764113927367,0.042264671796683015
14.0,78394314.0,118699.0,4976.0,10.4832,10.4468,0.04860813327052158,0.07198634435064162
15.0,80421574.0,74558.0,1103.0,12.9402,12.958400000000001,0.05031693878084968,0.04837163818795803
16.0,84181478.0,76505.0,4834.0,7.1526000000000005,8.3902,0.042636091284763394,0.04385639695970856
17.0,98198658.0,108413.0,446.0,6.7522,6.715800000000001,0.04170588300732121,0.05523310529913031
18.0,76725925.0,150060.0,3137.0,8.8816,10.738000000000001,0.038165556670742166,0.047976068798497584
19.0,15325662.0,126523.0,4046.0,6.5520000000000005,10.738000000000001,0.03474273227198779,0.04505192290301747
20.0,88196399.0,2402.0,92.0,10.8108,10.7926,0.03778615660990217,0.05126022887546473
21.0,86959713.0,131527.0,1492.0,7.8260000000000005,7.7896,0.03610317792462413,0.0770740756622812
22.0,55196551.0,166583.0,2995.0,7.2982000000000005,7.8260000000000005,0.0305506340366984,0.04557380393893319
23.0,81763015.0,119588.0,3212.0,8.9544,8.918000000000001,0.0472045549239653,0.07877750842340098
24.0,6001832.0,54421.0,4292.0,7.2254000000000005,9.6278,0.03515742025693308,0.043649116421081186
25.0,31428213.0,80678.0,1024.0,7.3528,7.2982000000000005,0.045938301195859704,0.17093975746166615
26.0,5000486.0,108209.0,1518.0,8.372,8.335600000000001,0.044193286270642264,0.09953196627069066
27.0,85465377.0,164721.0,2812.0,8.8816,8.8634,0.03813973172589734,0.0586883039968721
28.0,61195087.0,149986.0,1656.0,8.335600000000001,8.2992,0.036244778314255086,0.0708232099351176
29.0,26721995.0,103676.0,3998.0,4.186,8.372,0.0383282660150967,0.04550748495972646
30.0,82084473.0,76862.0,4008.0,8.626800000000001,9.828000000000001,0.03684913786923957,0.03987414520262891
31.0,80494124.0,147125.0,153.0,6.6248000000000005,6.5520000000000005,0.04586610178536061,0.24499196345204535
32.0,84704673.0,85925.0,1007.0,8.171800000000001,8.1536,0.048494954065249486,0.05442983361434795
33.0,64421777.0,125303.0,4026.0,8.5358,8.5176,0.03693488207275761,0.06114580649813788
34.0,30344412.0,15586.0,2183.0,7.8624,9.081800000000001,0.031303858087748215,0.03721323480695832
35.0,40350177.0,122844.0,2780.0,8.8816,10.1556,0.04914363385304449,0.049079572123904174
36.0,77289482.0,24480.0,4229.0,7.098000000000001,8.317400000000001,0.038198729083015366,0.039820284442799295
37.0,15248458.0,48048.0,1494.0,8.2992,9.4822,0.033275432480509265,0.046409592165232647
38.0,30326381.0,119320.0,1079.0,9.3002,9.2638,0.04221272665454426,0.07277289722071725
39.0,50626516.0,147548.0,4651.0,9.1182,9.7006,0.028491560518586673,0.04052053134655004
