l,model_seed,train_index,test_index,tau_f_nmse,tau_f_se,nmse,se
0.0,48336230.0,96096.0,198.0,2.9964000000000004,3.1099,0.3106951488605153,0.2474233053637968
1.0,39955080.0,99594.0,447.0,3.3823000000000003,3.4731,0.30310636720586087,0.2397020035758237
2.0,19589929.0,67778.0,148.0,1.4755,2.1338,0.3462185864905342,0.24908155769676799
3.0,69810432.0,38962.0,347.0,2.8602000000000003,2.951,0.30561811864881777,0.24424916188499776
4.0,21200306.0,42540.0,272.0,2.3154000000000003,2.3835,0.26785591478862775,0.24366195466527596
5.0,40568635.0,98721.0,431.0,1.7025000000000001,1.9522000000000002,0.40611413826868764,0.24746641653861096
6.0,90122260.0,47188.0,336.0,2.8148,2.9964000000000004,0.31927627210035725,0.24811493230826137
7.0,77265372.0,74071.0,446.0,2.7694,2.951,0.3713673253645646,0.24907577447799337
8.0,46469777.0,74603.0,385.0,1.8841,1.9976,0.35782767843418284,0.2409153400367662
9.0,84412135.0,94311.0,341.0,2.0884,2.2019,0.30695953921345087,0.24543685498927326
10.0,41921919.0,41888.0,466.0,1.5209000000000001,1.6344,0.3241413484820226,0.24744985856484442
11.0,86738177.0,55772.0,165.0,1.7252,1.8387000000000002,0.35069210816865415,0.23617830637036022
12.0,12642392.0,55054.0,365.0,2.7467,2.8829000000000002,0.3215682693975896,0.242802046797509
13.0,6870591.0,68828.0,282.0,1.8614000000000002,1.9749,0.3840205211680088,0.24405791038158606
14.0,44203805.0,65023.0,76.0,1.9295000000000002,2.0203,0.3262944155549141,0.23910524483772988
15.0,52465044.0,60446.0,174.0,2.0657,2.1338,0.3089274485946878,0.2382156298979268
16.0,17880640.0,93511.0,306.0,1.7706000000000002,1.9068,0.36189606057323637,0.2436379965304413
17.0,27552352.0,99543.0,35.0,1.2939,1.4074,0.35788942149304626,0.24347816657140353
18.0,96100885.0,98221.0,122.0,1.9068,2.043,0.3183921941117414,0.2423695395842641
19.0,90125468.0,88605.0,442.0,1.8387000000000002,1.9068,0.33694770948808483,0.23711897551729022
20.0,25715847.0,61050.0,13.0,1.9976,2.1338,0.3528154589203176,0.2364677060405331
21.0,26431341.0,31167.0,316.0,1.3847,1.4301000000000001,0.26331074503724944,0.23939681216763134
22.0,6004616.0,34424.0,37.0,1.4755,1.5436,0.3443698744073753,0.2291886037114794
23.0,70966159.0,51061.0,422.0,2.1111,2.2246,0.32815425828420625,0.24260174836159823
24.0,33132676.0,73211.0,161.0,2.2019,2.2927,0.31359460259146604,0.24557744848059773
25.0,21744455.0,86976.0,201.0,1.6344,1.7706000000000002,0.352459862420044,0.24866850370917906
26.0,78087565.0,28379.0,4.0,1.2031,1.6117000000000001,0.4173795306680152,0.2420846778794511
27.0,81198599.0,43356.0,113.0,2.6105,2.9056,0.34614065793008864,0.2425996296272775
28.0,24281329.0,74554.0,137.0,2.0203,2.0657,0.2829475124795524,0.23462697481435374
29.0,9174041.0,32383.0,223.0,1.1804000000000001,1.2258,0.3059378486154515,0.23092065083846167
30.0,84391252.0,81097.0,205.0,1.3393000000000002,1.6344,0.34335903496260545,0.24924572323356692
31.0,92909715.0,69839.0,225.0,2.1565000000000003,2.3381000000000003,0.3520617949297236,0.24440081040485234
32.0,22454364.0,81217.0,388.0,2.3381000000000003,2.4970000000000003,0.3514538952347355,0.24988320944505607
33.0,11504646.0,79123.0,212.0,2.2019,2.4970000000000003,0.3532131605747528,0.24351534688445753
34.0,42154981.0,43482.0,309.0,2.4516,2.5651,0.3075496685157435,0.2484389325448171
35.0,15696094.0,62574.0,1.0,2.5651,2.6332,0.31766214592564723,0.24301028234227184
36.0,40440354.0,85895.0,1.0,2.3608000000000002,2.4516,0.30783644940560734,0.2367572589414735
37.0,36069203.0,65965.0,141.0,2.8602000000000003,3.0645000000000002,0.33109397125112966,0.24826818187567765
38.0,76237525.0,2254.0,421.0,1.8841,2.0203,0.3274208243783323,0.23747967857398156
39.0,12852389.0,98933.0,45.0,3.1099,3.3823000000000003,0.3482590997635855,0.24811897222343066
40.0,38627305.0,83849.0,73.0,2.1111,2.2246,0.31414010234920936,0.24517303443805388
41.0,23283870.0,80169.0,473.0,2.6559000000000004,2.6786000000000003,0.26065326206005274,0.24715145119302112
42.0,93442868.0,41745.0,191.0,1.8841,2.043,0.33802349820319266,0.2435350221939809
43.0,43424969.0,51956.0,185.0,1.4755,1.5436,0.2968114043683867,0.23560854241146661
44.0,49068776.0,65531.0,255.0,2.043,2.1111,0.33727072180819706,0.23622650148795968
45.0,3185443.0,87052.0,230.0,2.4062,2.6105,0.3405719792584603,0.24514116042214848
46.0,35267949.0,66345.0,363.0,2.1338,2.2246,0.3448276669334738,0.2376114053383202
47.0,33379184.0,56833.0,269.0,1.7025000000000001,1.7933000000000001,0.3002232291680021,0.2388228164548036
48.0,35215430.0,70934.0,69.0,1.6571,1.7479,0.3111045525006203,0.24895375203024114
49.0,23787981.0,22962.0,414.0,1.7706000000000002,1.9976,0.3431776816379419,0.2444110828315082
50.0,86028192.0,66699.0,34.0,2.1792000000000002,2.4062,0.41454490700100194,0.24825605758799535
51.0,67804800.0,84690.0,306.0,2.1565000000000003,2.3835,0.3563634104056084,0.23981510121840388
52.0,16872037.0,17704.0,304.0,1.9522000000000002,2.2019,0.37777357338718587,0.2430083406134503
53.0,67576619.0,74639.0,370.0,2.9056,3.0872,0.3581003843653526,0.242945066993412
54.0,5331466.0,90153.0,252.0,2.2927,2.3381000000000003,0.27083930897776154,0.24616141394186877
55.0,61317131.0,87457.0,352.0,1.7933000000000001,1.9068,0.37610658554291165,0.24051414785796957
56.0,11793302.0,35761.0,138.0,1.9976,2.0657,0.3168175454911752,0.24221018686202261
57.0,97775918.0,86457.0,416.0,1.4982000000000002,1.6571,0.376256601861306,0.2492309036301625
58.0,13917865.0,97921.0,369.0,1.8841,2.0203,0.39022679163728485,0.24513267510549808
59.0,82413854.0,75606.0,404.0,2.7013000000000003,2.8148,0.30188847943976244,0.24988618086932443
60.0,37156290.0,83682.0,207.0,2.4743,2.6105,0.28762164018112685,0.24586916792945998
61.0,91050624.0,97255.0,382.0,2.0657,2.3835,0.36932815386572815,0.24617460587394627
62.0,23242336.0,55914.0,206.0,1.816,1.8614000000000002,0.2714701454101966,0.24288128190774227
63.0,36735972.0,21213.0,483.0,2.043,2.1565000000000003,0.3416010260279085,0.24470481068132718
64.0,52650276.0,86190.0,464.0,1.6798000000000002,1.7479,0.30503344551121714,0.23422556373810702
65.0,25591330.0,75861.0,17.0,2.4743,2.5651,0.3193399104824385,0.2403132412355014
66.0,89609642.0,91005.0,20.0,2.4289,2.6559000000000004,0.31246800426582744,0.24066103889372065
67.0,33817376.0,42394.0,18.0,2.2473,2.4289,0.4354372648505471,0.23905881523584485
68.0,51879245.0,36019.0,467.0,2.7921,2.8602000000000003,0.29682776908801317,0.24181855640587946
69.0,85629058.0,43613.0,333.0,1.9068,2.2473,0.3157392108549745,0.24805006964568777
70.0,28532670.0,35584.0,403.0,1.6571,1.7933000000000001,0.35775701412387884,0.2451641833459007
71.0,57422568.0,49360.0,468.0,1.9522000000000002,2.0657,0.35807284074990264,0.24460083015294448
72.0,58012589.0,50678.0,185.0,2.8602000000000003,3.2915,0.32112982864626355,0.24753105182988022
73.0,1464025.0,90976.0,344.0,1.6117000000000001,1.7479,0.35775913195755354,0.24113676726297473
74.0,17805775.0,23821.0,120.0,1.9749,2.1111,0.3092182265205706,0.24282739991012264
75.0,84851234.0,57346.0,489.0,1.9295000000000002,2.2019,0.3606622870011137,0.24702144659660313
76.0,97639966.0,84962.0,344.0,1.1804000000000001,1.5209000000000001,0.3784475808275733,0.24548955178278442
77.0,18474748.0,9167.0,269.0,1.8387000000000002,1.9749,0.31638055079610156,0.24538773332159497
78.0,75225051.0,63613.0,118.0,2.4062,2.6105,0.33379196831427455,0.2423595399073108
79.0,21989056.0,48451.0,311.0,2.3835,2.4516,0.2811153719086724,0.2447079944244146
80.0,77023035.0,1414.0,152.0,2.5651,2.7013000000000003,0.3375750076601392,0.2423783917977144
81.0,96891158.0,68221.0,253.0,2.1565000000000003,2.3835,0.44178633250844435,0.24602542464706884
82.0,23516373.0,21393.0,485.0,1.9068,2.2927,0.33426630049151057,0.24229883495936855
83.0,62451258.0,12110.0,437.0,2.4062,2.6332,0.37494492553555603,0.2456190436939412
84.0,14181740.0,86679.0,192.0,1.9295000000000002,1.9976,0.32354370876260763,0.23013956125512788
85.0,71169990.0,26175.0,250.0,1.9522000000000002,2.0657,0.37219769253126656,0.23324927293592745
86.0,68155717.0,33575.0,464.0,1.5890000000000002,1.7252,0.3195677582966766,0.24437781914451379
