l,model_seed,train_index,test_index,tau_f_nmse,tau_f_se,nmse,se,train_time
0.0,75683210.0,19703.0,303.0,2.1338,2.3154000000000003,0.3490217716791856,0.24827969878237854,0.26329541206359863
1.0,8411514.0,85221.0,301.0,1.8614000000000002,1.9522000000000002,0.33943203411246126,0.2489891560441167,0.23680901527404785
2.0,81579709.0,2211.0,459.0,1.4755,1.5663,0.34143343426923134,0.24721124387220383,0.23735499382019043
3.0,15714096.0,27683.0,243.0,2.4289,2.5878,0.38290626380391624,0.24384295428975136,0.23807358741760254
4.0,72181503.0,95542.0,353.0,1.9068,1.9522000000000002,0.2637253148922714,0.24189159982102915,0.23653602600097656
5.0,71155025.0,27888.0,63.0,2.1111,2.1565000000000003,0.2767231506574283,0.24811000317649723,0.23697233200073242
6.0,74101949.0,95652.0,158.0,3.1099,3.0645000000000002,0.24425601847913142,0.2621499716354693,0.23754549026489258
7.0,40478221.0,73057.0,97.0,1.5209000000000001,1.7025000000000001,0.40496251284392354,0.2443421220962309,0.2354884147644043
8.0,31328220.0,48887.0,86.0,1.6798000000000002,1.9522000000000002,0.4201101906662774,0.24689493382983935,0.24184060096740723
9.0,89211545.0,41960.0,428.0,1.5890000000000002,1.6571,0.33237202647276676,0.24611748868455888,0.2371993064880371
10.0,84965032.0,83475.0,5.0,1.7025000000000001,1.7706000000000002,0.3345670068306745,0.24692723020934298,0.23746657371520996
11.0,44896183.0,53694.0,365.0,1.8614000000000002,2.1792000000000002,0.38044985550997484,0.2462684529322335,0.2369704246520996
12.0,46964211.0,49963.0,268.0,3.0418000000000003,3.2007000000000003,0.3227932091263708,0.24499244911330717,0.23648738861083984
13.0,40805037.0,2985.0,107.0,2.1565000000000003,2.4970000000000003,0.3724079859061898,0.24854222481431984,0.25246357917785645
14.0,48376745.0,1049.0,291.0,2.4516,2.5424,0.31872679274144744,0.23743331990980995,0.23777127265930176
15.0,84240653.0,20633.0,95.0,2.0657,2.8829000000000002,0.3590641444144245,0.24099716056318962,0.23970556259155273
16.0,97352815.0,26252.0,493.0,2.3381000000000003,2.5878,0.4148235821231386,0.24928447156387615,0.2369985580444336
17.0,25897184.0,21915.0,406.0,1.3847,2.6559000000000004,0.3250498590589258,0.24817831890820805,0.23385143280029297
18.0,35156501.0,20275.0,69.0,2.3381000000000003,2.5197000000000003,0.3416515841489975,0.24899119493426392,0.262192964553833
19.0,96838138.0,22682.0,121.0,2.1111,2.3154000000000003,0.340872974388974,0.2471478924188598,0.2501404285430908
20.0,61947185.0,89096.0,157.0,1.6571,1.8614000000000002,0.4273794410941696,0.24959041640287902,0.23741984367370605
21.0,55490102.0,64755.0,325.0,2.2019,2.27,0.30341650985394897,0.24839094583640553,0.23934412002563477
22.0,67649943.0,82176.0,114.0,1.7706000000000002,1.9068,0.31341918555027315,0.24798476995123409,0.23310637474060059
23.0,58132469.0,9652.0,323.0,2.7013000000000003,2.7467,0.2669862377339713,0.24591441543843692,0.23683571815490723
24.0,68255859.0,57743.0,0.0,1.7025000000000001,2.3154000000000003,0.36550872776149024,0.24526650343712736,0.23645591735839844
25.0,15461696.0,21675.0,87.0,1.2939,1.3393000000000002,0.30652034722460253,0.23571245536504104,0.24495482444763184
26.0,45103622.0,19212.0,114.0,1.816,1.9295000000000002,0.3139290310851556,0.2488819935524348,0.23852825164794922
27.0,86271481.0,56833.0,280.0,2.1338,2.2927,0.3802277832956684,0.248915220997198,0.23615789413452148
28.0,16412106.0,11933.0,440.0,2.0657,2.1338,0.29864468502288005,0.23792755171903007,0.23758816719055176
29.0,58497032.0,37036.0,202.0,2.2927,2.4743,0.3425295551855454,0.2437029863494058,0.23525118827819824
30.0,84020394.0,18218.0,55.0,3.0645000000000002,3.1099,0.27800679551437696,0.24155645247655236,0.24077987670898438
31.0,34794058.0,639.0,260.0,2.0657,2.1111,0.2563353658303814,0.24399901068410015,0.23756194114685059
32.0,55559671.0,72959.0,282.0,1.5209000000000001,1.7025000000000001,0.35980007898491634,0.24850132695201965,0.25040245056152344
33.0,59492733.0,41723.0,88.0,2.951,3.0872,0.3130979931868308,0.2429497543430723,0.23549437522888184
34.0,8995621.0,11443.0,116.0,1.9976,2.7467,0.3519406976533659,0.24242459644588724,0.23625421524047852
