D_r,B,beta,tau_f_nmse_mean,tau_f_se_mean,nmse_mean,se_mean,tau_f_nmse_std,tau_f_se_std,nmse_std,se_std
512,1,6.4e-09,0.23608,0.25424,0.1058114361740742,0.0813979572186924,0.0858408236213982,0.1020238109462688,0.0095376351346479,0.0080428861374624
1024,1,6.0400000000000015e-09,0.7718,0.85806,0.1156132330550318,0.0866474418391787,0.1052555699238762,0.0808961247526727,0.0217632912293164,0.0021302043272847
2048,1,4.6e-08,1.92042,2.05208,0.1122790647392614,0.0865048250905116,0.3131448339027805,0.3188521867574378,0.0136318230341996,0.0018256608438876
4096,1,8.92e-08,2.19282,2.406200000000001,0.1180209599854131,0.086979460591754,0.2860560294767443,0.4858012144900424,0.0084083118708682,0.0021019785610471
8192,1,4.24e-07,2.3971200000000006,2.49246,0.1146823504635821,0.0883190139290884,0.7638474108092531,0.7460671940247742,0.0077899200663571,0.0018830271242872
