D_r,B,beta,tau_f_nmse_mean,tau_f_se_mean,nmse_mean,se_mean,tau_f_nmse_std,tau_f_se_std,nmse_std,se_std
200,1,2.44e-08,9.61233,9.8462,0.07016387833831,0.0931994942442865,1.082888529351013,1.2877223477908584,0.0393394121862282,0.0612615410536318
