l,model_seed,train_index,test_index,tau_f_nmse,tau_f_se,nmse,se
0.0,72220135.0,106539.0,2307.0,9.7734,9.737,0.03693473360263111,0.0731165785842151
1.0,1890677.0,154213.0,3255.0,15.1606,16.980600000000003,0.04395800502697968,0.04316283934100605
2.0,81294208.0,75182.0,1328.0,10.4832,11.6662,0.040507382459352655,0.039325668676923574
3.0,76944109.0,129281.0,127.0,10.264800000000001,10.283000000000001,0.05671167162116421,0.04920620126273465
4.0,26737832.0,75283.0,4647.0,11.1202,14.1232,0.04356296194512119,0.042694966900345244
5.0,78033457.0,86118.0,1507.0,8.6632,11.0838,0.03911823403969351,0.045452802733416967
6.0,10712057.0,58560.0,2194.0,8.8998,8.8634,0.03879720806298252,0.07938396047032974
7.0,86197528.0,124644.0,2111.0,9.391200000000001,9.354800000000001,0.047270355150680676,0.0686137925507391
8.0,57004509.0,136338.0,2843.0,8.5722,8.5358,0.03582969033635271,0.05708108035394769
9.0,38735512.0,619.0,689.0,10.5378,10.5014,0.04687330600188403,0.07541832590450605
10.0,57682243.0,34457.0,3007.0,11.4114,11.3568,0.04707368429134075,0.16703265411630563
11.0,85550223.0,133906.0,1967.0,11.611600000000001,11.5752,0.048356825845761786,0.07604038759666121
12.0,76375044.0,141171.0,2691.0,10.719800000000001,10.6834,0.044806937262556724,0.0809143768968206
13.0,84811682.0,107303.0,3717.0,10.01,9.955400000000001,0.041114376901687,0.12889026444855933
14.0,52769146.0,71128.0,1954.0,9.555,9.4822,0.036236611138667954,0.11977991493331204
15.0,28872741.0,18143.0,231.0,11.2658,11.2112,0.04102154400989257,0.12002359111290598
16.0,98639895.0,155368.0,820.0,9.282,9.2638,0.040741705062586626,0.05814509775391791
17.0,80556091.0,49148.0,1627.0,9.973600000000001,10.574200000000001,0.03120095402960782,0.038800358954002606
18.0,24968572.0,26469.0,2170.0,10.829,12.066600000000001,0.05060232253731243,0.04698929813935823
19.0,19081124.0,94120.0,199.0,10.374,10.3558,0.04856466497848162,0.06861882723473049
20.0,38192431.0,104609.0,4357.0,7.735,7.644,0.03898018546165397,0.2644840788577356
21.0,51475502.0,45772.0,2245.0,9.8644,9.8462,0.04901105046518792,0.05745410929986872
22.0,88526900.0,158835.0,1352.0,11.5388,12.74,0.025224164942405623,0.03744039981048475
23.0,51826369.0,155121.0,570.0,10.829,10.7744,0.04412799812676421,0.12612571394981362
24.0,49761694.0,57388.0,4449.0,8.4448,8.4448,0.04468596933049673,0.047928989788818495
25.0,39022659.0,9045.0,4043.0,10.4468,11.6844,0.03281226421579853,0.03844218273509645
26.0,87386857.0,6015.0,1173.0,10.8472,10.8108,0.04421196384123566,0.0768382017868807
27.0,60948698.0,29406.0,381.0,10.119200000000001,10.137400000000001,0.054059855301572146,0.04997818595976494
28.0,86925818.0,132355.0,3719.0,12.558,12.521600000000001,0.04613195655959182,0.0811168547215547
29.0,8733453.0,68231.0,4846.0,12.394200000000001,12.4124,0.05640506656508412,0.04750666986285327
30.0,39691757.0,45501.0,598.0,9.919,12.357800000000001,0.03848134856565367,0.047242821400868
31.0,35986708.0,100898.0,3117.0,12.084800000000001,12.0302,0.04998413851654286,0.0762157376247847
32.0,63228753.0,65091.0,2507.0,9.809800000000001,11.029200000000001,0.046535847139476255,0.04863292919250687
33.0,57121176.0,169387.0,4672.0,10.1738,12.6126,0.04322870021685157,0.04117705709003813
34.0,59299638.0,90850.0,4384.0,10.865400000000001,10.8472,0.040931611590990055,0.07425025436944967
35.0,32461931.0,82272.0,935.0,9.227400000000001,9.1546,0.03668605083101008,0.24350700610831058
36.0,61699920.0,111225.0,4772.0,9.973600000000001,9.9372,0.0372086426548342,0.08390492913852511
37.0,86154974.0,65689.0,3095.0,10.1738,10.137400000000001,0.038267074716229685,0.09887328194525942
38.0,35325831.0,112686.0,1018.0,11.557,11.557,0.04358465635686668,0.049350590322761526
39.0,54921769.0,36043.0,2507.0,9.7916,9.809800000000001,0.05912523731711965,0.04674846069861278
40.0,77797943.0,106156.0,3154.0,8.554,11.5752,0.035532824651106576,0.03909639338910209
41.0,12112393.0,26846.0,3267.0,10.3376,10.3012,0.04064058636579405,0.07605452579900271
42.0,81041162.0,72540.0,2693.0,10.2284,11.466000000000001,0.03808506373818277,0.036779119714860725
43.0,57817997.0,123388.0,2881.0,10.410400000000001,10.410400000000001,0.038265244649591676,0.04558836047404264
44.0,89015552.0,29257.0,1273.0,11.5934,11.5388,0.046941711984032394,0.1343200606908623
45.0,77369801.0,39590.0,356.0,9.7916,9.7552,0.0393776312634625,0.07760954215277083
46.0,24579286.0,14185.0,3216.0,11.7208,11.6844,0.049452915301936885,0.11023234397908216
47.0,33230699.0,103466.0,1092.0,10.410400000000001,12.2668,0.03914952335455704,0.04810410654865907
48.0,25279126.0,86171.0,1101.0,10.4832,11.102,0.03465638236428428,0.04639158821205015
49.0,71773045.0,47521.0,2739.0,9.1,9.0454,0.03902341113875711,0.09528802831503742
50.0,48199250.0,132251.0,627.0,11.9574,12.503400000000001,0.038531524724732404,0.03958197381903731
51.0,18016195.0,163522.0,381.0,8.2628,10.0646,0.03641283217879194,0.0404109463039848
52.0,84389268.0,156003.0,526.0,10.3558,12.1758,0.03720528661887079,0.041557893364860085
53.0,81209729.0,85972.0,3356.0,8.1536,8.099,0.034319834537788634,0.11047612115172258
54.0,58909971.0,146900.0,3934.0,8.4448,10.283000000000001,0.04405863669641525,0.04978866303386661
55.0,81204305.0,15315.0,199.0,10.3922,10.374,0.03781099389502067,0.055827208670472965
56.0,8440402.0,70364.0,802.0,11.029200000000001,11.029200000000001,0.04148327424294833,0.04241434081041247
57.0,36251893.0,54595.0,2506.0,16.016000000000002,16.016000000000002,0.047276556317202206,0.04679779579733086
58.0,1877045.0,37253.0,853.0,7.534800000000001,7.4438,0.04848318344286993,0.18330751210120166
59.0,47079412.0,92863.0,3862.0,9.391200000000001,9.354800000000001,0.03576669380360035,0.07636386416714613
60.0,87793320.0,121091.0,3562.0,11.8664,11.8846,0.0561786674320065,0.04655671946822183
61.0,69270586.0,47060.0,4522.0,10.6652,11.2476,0.03202309254352008,0.0477424072710174
62.0,7206255.0,76171.0,3699.0,11.302200000000001,12.521600000000001,0.027288425049878568,0.035818507979423105
63.0,58022818.0,131026.0,2087.0,10.137400000000001,10.101,0.049559763560033644,0.069481444695179
64.0,46505415.0,116902.0,100.0,9.2638,9.191,0.04969746387385898,0.11535612384640012
65.0,29577178.0,82982.0,971.0,9.0272,8.9544,0.03672350308626866,0.09069605703095841
66.0,92802702.0,169028.0,3722.0,10.2102,11.4296,0.04423102613124469,0.04997116822590076
67.0,76763651.0,127731.0,198.0,7.8988000000000005,10.3194,0.03686093471313524,0.045664684842030547
68.0,44213686.0,105238.0,1652.0,10.101,10.0646,0.048251641426493144,0.07062988842637083
