l,model_seed,train_index,test_index,tau_f_nmse,tau_f_se,nmse,se,train_time
0.0,18537949.0,38857.0,71.0,5.358,5.3815,0.25066291562424736,0.24351564834713524,19.266456604003906
1.0,2506398.0,42914.0,80.0,3.0785,3.055,0.2428740987484693,0.2565929368540432,17.650623083114624
2.0,19163097.0,2589.0,53.0,6.204,6.1805,0.2440670443874831,0.26126415889765464,17.61146306991577
3.0,16172363.0,45848.0,5.0,2.726,2.726,0.23459051861427851,0.2335160411284244,17.608962297439575
4.0,22804287.0,9006.0,82.0,5.0055,4.8645,0.24448991340165002,0.2674668592798855,17.518311977386475
5.0,61120649.0,7468.0,52.0,4.1125,4.136,0.2599238594238096,0.2470172141754421,17.563703775405884
6.0,82566339.0,16762.0,32.0,3.713,3.6895000000000002,0.24619297827100523,0.25393500516433165,17.599576950073242
7.0,66699799.0,22076.0,65.0,4.1125,4.042,0.2390768201448603,0.28948692024565503,17.562569856643677
8.0,81658992.0,1847.0,73.0,4.5825,4.7705,0.2797907974151272,0.24728147572337025,17.653032541275024
9.0,998895.0,43724.0,40.0,4.841,4.606,0.24969132572141386,0.2969928434541155,17.67133927345276
10.0,6981496.0,22071.0,66.0,4.6765,4.6765,0.24505242454439694,0.24055262270863945,17.62408137321472
11.0,50172339.0,32164.0,79.0,4.0655,4.0655,0.24537941607876074,0.2428806352994835,17.575937747955322
12.0,70070348.0,5487.0,89.0,5.2875,5.2405,0.24788998124207584,0.26100565326200875,17.481654167175293
13.0,6819266.0,14028.0,42.0,4.0185,4.0185,0.23498800858488145,0.24079471302000313,17.68948745727539
14.0,18044309.0,24150.0,39.0,5.3345,5.217,0.249487380642143,0.2927017250718357,17.56782579421997
15.0,179167.0,29388.0,13.0,5.4755,5.4285,0.24236156097429581,0.26148315504277475,17.682238578796387
16.0,81435486.0,15567.0,4.0,5.264,5.264,0.2339851578087897,0.23925346598522412,17.68177819252014
17.0,23747586.0,46546.0,76.0,4.5355,4.5355,0.24593952825774384,0.24363870064666346,17.654438495635986
18.0,86630274.0,46776.0,63.0,4.2065,4.183,0.2474788453704943,0.26060611749499374,17.582194328308105
19.0,52368423.0,45507.0,73.0,4.982,5.029,0.272547627967862,0.24035796342523968,17.548989295959473
20.0,27517027.0,45449.0,9.0,3.995,4.0185,0.2673963335674771,0.23532261117573805,17.668354272842407
