l,model_seed,train_index,test_index,tau_f_nmse,tau_f_se,nmse,se,train_time
0.0,117721.0,19738.0,182.0,6.7873,6.9462,0.30870472214527334,0.24779210668284243,3.1041250228881836
1.0,25864982.0,65497.0,418.0,7.0597,7.127800000000001,0.3087334409470951,0.2473267592262904,2.0234570503234863
2.0,1288548.0,34892.0,194.0,4.5854,4.7216000000000005,0.378830445866855,0.2371967909225541,2.0818779468536377
3.0,62161802.0,41435.0,102.0,7.1505,7.241300000000001,0.31340739842934073,0.24066932793412676,2.036003589630127
4.0,28265788.0,81779.0,419.0,7.127800000000001,7.4229,0.38076358454043663,0.24817626425057204,2.0718777179718018
5.0,40881155.0,67948.0,196.0,5.152900000000001,5.470700000000001,0.38783650187353474,0.24821454886799313,2.0291249752044678
6.0,78471743.0,6642.0,66.0,6.3787,6.4695,0.32914922712178324,0.23274084952228766,2.0245230197906494
7.0,36575634.0,67898.0,379.0,5.357200000000001,5.4934,0.3529165648390279,0.24968997274417312,2.017580270767212
8.0,25759820.0,2397.0,138.0,8.5352,8.7622,0.3566338076276816,0.24783461180232866,2.072866201400757
9.0,18527836.0,75242.0,49.0,7.400200000000001,7.5137,0.351656910525993,0.23515323810263716,2.0569660663604736
10.0,489040.0,49276.0,244.0,9.3978,9.4886,0.3071239502974494,0.23969963927423182,2.0981578826904297
11.0,69841345.0,20807.0,144.0,5.879300000000001,6.038200000000001,0.3915960536216034,0.23691429801725766,2.0364882946014404
12.0,90088117.0,60451.0,242.0,8.399000000000001,8.4898,0.31470398054589666,0.2452886782812695,2.051074981689453
13.0,86689322.0,62055.0,469.0,8.3309,8.4444,0.3399555616317696,0.24761383587837718,2.082995653152466
14.0,87791758.0,97448.0,397.0,5.6069,5.7658000000000005,0.3548341527294054,0.24073762613198893,2.0473246574401855
15.0,85563658.0,34899.0,126.0,7.4229,7.5364,0.3666229912036078,0.2353319270818154,2.026942491531372
16.0,44365037.0,40291.0,326.0,8.217400000000001,8.308200000000001,0.3169488307042211,0.23581583732376574,2.019742488861084
