D_r,B,beta,tau_f_nmse_mean,tau_f_se_mean,nmse_mean,se_mean,tau_f_nmse_std,tau_f_se_std,nmse_std,se_std
200,1,3.5200000000000004e-08,7.743372,8.34379,0.08410858892137997,0.1430493966905086,1.081906246374682,0.9982890480152545,0.0183157391222347,0.06932752567727526
