l,model_seed,train_index,test_index,tau_f_nmse,tau_f_se,nmse,se,train_time
0.0,27209162.0,241.0,377.0,0.0,0.0,0.0,0.0,0.0014719963073730469
1.0,99898906.0,580.0,118.0,0.0,0.0,0.0,0.0,0.0014090538024902344
2.0,57396048.0,686.0,189.0,0.0,0.0,0.0,0.0,0.001461029052734375
3.0,224695.0,560.0,254.0,0.0,0.0,0.0,0.0,0.0015039443969726562
4.0,53773276.0,482.0,369.0,0.0,0.0,0.0,0.0,0.001508951187133789
5.0,26267668.0,107.0,265.0,0.0,0.0,0.0,0.0,0.0014698505401611328
6.0,14063918.0,225.0,148.0,0.0,0.0,0.0,0.0,0.0014197826385498047
7.0,57884623.0,672.0,163.0,0.0,0.0,0.0,0.0,0.0013680458068847656
8.0,58454884.0,630.0,139.0,0.0,0.0,0.0,0.0,0.0016031265258789062
9.0,58093498.0,660.0,346.0,0.0,0.0,0.0,0.0,0.0012469291687011719
10.0,97042181.0,976.0,487.0,0.0,0.0,0.0,0.0,0.0013828277587890625
11.0,43353746.0,661.0,257.0,0.0,0.0,0.0,0.0,0.0014986991882324219
12.0,20610500.0,431.0,373.0,0.0,0.0,0.0,0.0,0.0013630390167236328
13.0,65402242.0,804.0,268.0,0.0,0.0,0.0,0.0,0.0014851093292236328
14.0,13245696.0,654.0,180.0,0.0,0.0,0.0,0.0,0.0014078617095947266
15.0,35402297.0,418.0,159.0,0.0,0.0,0.0,0.0,0.0014271736145019531
16.0,82030459.0,987.0,350.0,0.0,0.0,0.0,0.0,0.001497030258178711
17.0,24363941.0,454.0,399.0,0.0,0.0,0.0,0.0,0.0014050006866455078
18.0,48123406.0,159.0,287.0,0.0,0.0,0.0,0.0,0.0013761520385742188
19.0,55229602.0,522.0,287.0,0.0,0.0,0.0,0.0,0.0014469623565673828
20.0,1074961.0,649.0,379.0,0.0,0.0,0.0,0.0,0.0014672279357910156
21.0,88511758.0,968.0,225.0,0.0,0.0,0.0,0.0,0.0013570785522460938
22.0,11950571.0,589.0,10.0,0.0,0.0,0.0,0.0,0.0014278888702392578
23.0,19155151.0,76.0,9.0,0.0,0.0,0.0,0.0,0.0013790130615234375
24.0,51465754.0,508.0,270.0,0.0,0.0,0.0,0.0,0.0013837814331054688
25.0,12866619.0,440.0,272.0,0.0,0.0,0.0,0.0,0.0014548301696777344
26.0,69583832.0,253.0,423.0,0.0,0.0,0.0,0.0,0.0014910697937011719
27.0,89858638.0,920.0,401.0,0.0,0.0,0.0,0.0,0.0012977123260498047
28.0,69551130.0,769.0,182.0,0.0,0.0,0.0,0.0,0.001377105712890625
29.0,4437677.0,319.0,456.0,0.0,0.0,0.0,0.0,0.0015940666198730469
30.0,47347699.0,802.0,152.0,0.0,0.0,0.0,0.0,0.001363992691040039
31.0,76716230.0,262.0,487.0,0.0,0.0,0.0,0.0,0.001497030258178711
