beta,tau_f_nmse_mean,tau_f_se_mean,nmse_mean,se_mean,tau_f_nmse_std,tau_f_se_std,nmse_std,se_std
1e-11,2.9737000000000005,3.2869600000000005,0.34097832344234585,0.24794925024921574,0.6218722899438437,0.5639476819705886,0.0471078869551832,0.001490413083206694
1.3599999999999999e-11,3.60022,3.7727400000000006,0.34330851288003067,0.2396938651328786,1.2038064906786308,1.2366188309256816,0.021539306550249823,0.00418092663548412
1.72e-11,1.6344000000000003,1.7887600000000003,0.36557321601798864,0.24582800269716878,1.234596217392553,1.2903507461151795,0.05162116150241305,0.005520064282328275
2.08e-11,2.22006,2.5197000000000003,0.3450538049685283,0.24248157856807018,0.5786051442909922,0.6251779466679868,0.02784906099582176,0.006515486848841563
2.4399999999999998e-11,2.6513600000000004,2.7421600000000006,0.30549883148077195,0.24036750996403689,1.2073114026629586,1.2151816954678014,0.03326180742426311,0.0032537365819925823
2.7999999999999997e-11,2.59234,2.6876800000000003,0.3284426960053135,0.24439555972433613,1.2772053683726827,1.277729747247046,0.028591129453590523,0.0022434828611095133
3.16e-11,2.96008,3.11444,0.3333754736325476,0.2434905071406318,0.5251997115383823,0.5768212487417571,0.03623660133629587,0.005512192335829185
3.52e-11,2.03846,2.19282,0.3213883844452519,0.2439438222345457,1.2843466619258215,1.2082926619821874,0.021689202440654115,0.007586942179039899
3.88e-11,2.25184,2.39258,0.34481681927823,0.24216428804514678,1.066706791016163,1.0930939813209108,0.008236076893452939,0.005170664739715816
4.24e-11,2.2473,2.3244800000000008,0.3078210283677389,0.22347451966941492,1.2431229665644505,1.2974395446416764,0.09672475134334363,0.05152826357304371
4.5999999999999996e-11,3.1507600000000004,3.2097800000000003,0.302406062737669,0.24508673568015912,1.512610544059508,1.524673006582067,0.04326376683582605,0.009482376015583941
4.9599999999999995e-11,2.6922200000000003,2.9283000000000006,0.3230194141922641,0.2401909161906123,1.0079924712020423,1.135,0.03355295217969309,0.007835738819387074
5.32e-11,2.2927,2.4334400000000005,0.333809245970166,0.24098314731556014,0.6301039160329033,0.6207111510195382,0.008504239802664293,0.005937623525636956
5.6799999999999994e-11,2.9737000000000005,3.1598400000000004,0.33103767539027107,0.2430335548856621,1.1564753326379256,1.1322044572425953,0.031233125614886174,0.00601369446320256
6.039999999999999e-11,2.9146800000000006,3.0463400000000003,0.3361718135589789,0.24002746534570749,1.1778434815373393,1.159523465911751,0.041349655292835706,0.00643955904670643
6.399999999999999e-11,3.364140000000001,3.4821799999999996,0.33418668702376336,0.24363453476184227,1.8502519214960975,1.862686811302426,0.01056485985537162,0.005123578162406145
6.759999999999999e-11,3.2052400000000008,3.364140000000001,0.34272142388105786,0.2464602594720665,0.5322169792481258,0.5748077487299557,0.04367084424729381,0.0031165047296490603
7.12e-11,3.5639000000000003,3.67286,0.3121700633784299,0.24058710622530421,0.7640834836586904,0.789196441324972,0.02669321989121585,0.00476518996203084
7.479999999999999e-11,2.6695200000000003,2.7830200000000005,0.3062389785106267,0.24256699256289554,1.4392229646583605,1.4260948678120966,0.029224616770118172,0.007593211950932236
7.84e-11,3.66832,4.0179,0.3389442794041666,0.24678013463778248,1.1930572354250235,1.3343854746661477,0.02630676966837186,0.0011386270861807484
