l,model_seed,train_index,test_index,tau_f_nmse,tau_f_se,nmse,se
0.0,48888237.0,31593.0,3245.0,9.464,13.6318,0.030537245496704973,0.03902328557445568
1.0,69344591.0,177659.0,2681.0,9.3002,11.1384,0.037839041213901047,0.03845211455332955
2.0,82054537.0,126449.0,1073.0,13.4862,14.6874,0.032776588212265194,0.03868386059791394
3.0,48590802.0,118473.0,185.0,12.667200000000001,12.6308,0.04904892436024442,0.09136839341373869
4.0,94008049.0,101120.0,208.0,12.74,12.7218,0.04057479038730966,0.05713971737824626
5.0,81448697.0,69415.0,2931.0,11.9938,13.195,0.05119087144574095,0.045139933189714355
6.0,22759577.0,88104.0,1770.0,12.248600000000001,13.468,0.02779463793237247,0.044526278487551245
7.0,55941618.0,171823.0,20.0,9.5914,13.2132,0.03918747899754663,0.04387627085669932
8.0,57957491.0,148225.0,473.0,15.0332,15.015,0.03694742057868692,0.05042918259070422
9.0,17695478.0,173514.0,3275.0,10.6652,10.574200000000001,0.04645269616349954,0.4102363979070803
10.0,73069346.0,14582.0,521.0,11.5752,12.7764,0.04988717350900851,0.042200367544165326
11.0,98030192.0,74593.0,1877.0,11.8482,11.8482,0.04194982220884226,0.0499761218890616
12.0,21214668.0,49151.0,37.0,10.2466,10.192,0.044056472519340875,0.14391663225477425
13.0,15753616.0,153806.0,4653.0,9.4094,11.2658,0.04879892545913912,0.04856660968658096
14.0,1043473.0,34920.0,1649.0,11.174800000000001,11.7208,0.025869108013804605,0.034780988754734905
15.0,69304786.0,174245.0,4014.0,11.5206,11.484200000000001,0.04786221962602219,0.10776474606606232
16.0,75775398.0,92932.0,4366.0,9.7916,11.5752,0.03556758326414253,0.03991558935573581
17.0,53894066.0,157312.0,978.0,11.5752,12.74,0.03945640802032878,0.043739287930215566
18.0,74443650.0,75509.0,2296.0,10.410400000000001,11.6844,0.054197926678933174,0.047310629528185155
19.0,45212599.0,52176.0,603.0,11.1384,12.376000000000001,0.05616586821978291,0.04295728951284532
20.0,25028227.0,36937.0,1174.0,9.991800000000001,11.83,0.05335314700156668,0.04755286928018074
21.0,18028100.0,153514.0,1747.0,9.0454,9.009,0.035361846148008184,0.061435672428544356
22.0,44737933.0,179960.0,65.0,12.012,11.9756,0.0394031958085463,0.08285489463295771
23.0,36519988.0,59603.0,775.0,13.5408,14.105,0.04010089540848044,0.04014198930287825
24.0,51068627.0,106363.0,166.0,13.140400000000001,13.122200000000001,0.04401520296738089,0.05775325245991057
25.0,96947389.0,178216.0,385.0,11.0474,11.0656,0.05920710332543923,0.04650814510914229
26.0,64910586.0,171080.0,1133.0,11.2658,11.2294,0.03594371627297785,0.10887103494826124
27.0,39502703.0,68240.0,1686.0,9.373000000000001,9.391200000000001,0.052459545233728366,0.047797877225941796
28.0,93697880.0,153100.0,1377.0,10.3194,10.283000000000001,0.03548645877353591,0.06468265485884599
29.0,23784903.0,126978.0,2387.0,11.5388,11.5752,0.0860851248175963,0.04951076712736193
30.0,73263871.0,66175.0,1115.0,9.809800000000001,11.6662,0.05389008566399415,0.04558616942207701
31.0,13363085.0,171011.0,2437.0,10.9564,11.5024,0.02339307342166003,0.04028925292196936
32.0,46630312.0,25334.0,1083.0,10.8472,12.066600000000001,0.03178712665161183,0.04713504731346607
33.0,48206181.0,65636.0,4983.0,11.6662,12.849200000000002,0.038829204742484316,0.03694711648529808
34.0,42081451.0,104704.0,2735.0,11.4114,11.4114,0.0382642204532827,0.04289593783324212
35.0,42095277.0,69918.0,2697.0,11.5388,11.5024,0.04207847872186986,0.11031639095607199
36.0,22736998.0,158426.0,2679.0,11.156600000000001,11.1384,0.04165693686274949,0.05902361748340592
37.0,35541582.0,83530.0,205.0,11.174800000000001,11.757200000000001,0.02391731411559042,0.035896266088215036
38.0,56526385.0,2705.0,3262.0,12.74,12.7036,0.036892761160997656,0.11217296822814314
39.0,54757893.0,74378.0,901.0,9.991800000000001,12.4488,0.04042541589982758,0.04601615908581029
40.0,80154169.0,55927.0,2154.0,11.3932,12.6126,0.041369376669554245,0.03922705268541784
41.0,34318599.0,43211.0,3182.0,11.2476,11.2112,0.03908969650237362,0.05638578962246191
42.0,6216257.0,71716.0,412.0,11.4478,11.4296,0.03954481024093566,0.05495214550886054
43.0,42872409.0,132322.0,1379.0,11.1384,11.0656,0.049245461959828304,0.18607373737957356
44.0,12263758.0,154043.0,1929.0,14.56,16.380000000000003,0.03544290903943213,0.03916225955855949
45.0,73151355.0,97696.0,2821.0,12.539800000000001,12.4852,0.045085310467143154,0.09684048720509308
46.0,40768507.0,124051.0,971.0,8.9908,8.8998,0.04804596224869144,0.20853845995201953
47.0,53738309.0,13128.0,1668.0,12.685400000000001,13.286000000000001,0.0348895756547068,0.04007172831792254
48.0,51274012.0,60776.0,2392.0,10.0282,10.01,0.04019592010359938,0.051113685313282205
49.0,36990807.0,105473.0,933.0,6.788600000000001,12.1212,0.03999677704404549,0.0405414009751494
50.0,89535837.0,117041.0,762.0,7.2982000000000005,7.170800000000001,0.04147240906305396,1.2984991033470283
51.0,3350288.0,111207.0,897.0,12.539800000000001,12.503400000000001,0.03881668744225701,0.10373809788449845
52.0,92525023.0,149737.0,1888.0,12.3032,12.2668,0.03582473212513268,0.09396436127822848
53.0,69240938.0,73068.0,2423.0,13.0494,12.994800000000001,0.04232668688134242,0.12427755220370566
54.0,96396941.0,28528.0,2482.0,14.56,14.5236,0.04705321923640788,0.10152190144498227
55.0,93705577.0,155111.0,135.0,12.831000000000001,12.812800000000001,0.043424099954025366,0.06421870169057874
56.0,67133748.0,109223.0,1516.0,11.611600000000001,12.7946,0.037690667292330456,0.044227728489965076
57.0,68384552.0,65498.0,1868.0,11.921000000000001,14.341600000000001,0.04860090482024702,0.04961711642806997
58.0,78035350.0,104084.0,4752.0,10.6288,10.592400000000001,0.036879048195899405,0.11051759293294652
59.0,13668499.0,47609.0,451.0,11.0838,11.1202,0.07431212820239226,0.04957244605713769
60.0,90369600.0,111540.0,3862.0,12.685400000000001,12.649000000000001,0.04411318365748355,0.10858788884647763
61.0,45128993.0,10870.0,1656.0,12.9038,12.8674,0.04631650272674237,0.07429273752694993
62.0,79530528.0,165213.0,4954.0,11.629800000000001,12.812800000000001,0.033647865336823526,0.038453166527570005
63.0,58662730.0,57655.0,1972.0,13.377,13.3406,0.04995576663562079,0.07812951467684325
64.0,43578122.0,59230.0,2277.0,11.5752,11.557,0.03635909797033422,0.054298993516063286
65.0,45110621.0,126175.0,1387.0,9.991800000000001,10.01,0.06170063580081859,0.04941496270779838
66.0,59922275.0,28115.0,4100.0,11.484200000000001,11.4296,0.04691152278688363,0.1271036027030446
67.0,52869562.0,91768.0,288.0,12.521600000000001,12.503400000000001,0.03551080465588577,0.05817268023735878
68.0,92236788.0,23827.0,1963.0,11.739,11.7026,0.036184176246045446,0.08356089407778498
69.0,1722906.0,26093.0,103.0,12.849200000000002,14.0868,0.04043965174288611,0.040503043918158115
70.0,46482954.0,63454.0,1126.0,12.4488,12.4306,0.04663939797828854,0.058873238018750954
71.0,16374439.0,122772.0,3995.0,12.3396,13.559000000000001,0.04392377000788429,0.048416757498602574
72.0,18092401.0,124295.0,3644.0,14.4326,14.4144,0.04413503463634614,0.061411601369528314
73.0,7217731.0,133720.0,1598.0,7.5712,10.574200000000001,0.0342119464502869,0.0431674153357536
74.0,75663206.0,78317.0,2130.0,12.1758,12.1576,0.03878668405884417,0.07120232363909176
75.0,66914447.0,91148.0,1049.0,9.555,9.518600000000001,0.036103491236430786,0.0968898715399449
76.0,14678056.0,155872.0,3593.0,11.9756,11.921000000000001,0.04588762264676449,0.15623473191665405
77.0,10721882.0,71357.0,1448.0,10.738000000000001,10.6652,0.0497648325439875,0.19896977839298985
78.0,35410272.0,6136.0,2032.0,11.156600000000001,11.1202,0.048014834610336295,0.09265863936547174
79.0,62531638.0,140818.0,1948.0,10.2466,10.2102,0.03967138172651302,0.07744220555188115
80.0,35565017.0,165942.0,4313.0,9.8644,9.7916,0.040520570002480945,0.10733162220511316
81.0,2330141.0,16368.0,1624.0,10.883600000000001,11.375,0.03221223294997798,0.03604160117047284
82.0,82117404.0,176055.0,4424.0,12.285,12.230400000000001,0.03422565806473032,0.1655678314567254
83.0,13112380.0,25085.0,3167.0,11.775400000000001,11.757200000000001,0.04108259746462661,0.06577810412936962
84.0,88332450.0,133400.0,4469.0,12.012,11.9756,0.048434628847774344,0.10141994801368012
85.0,53334999.0,95660.0,651.0,12.0484,12.012,0.04229066616414297,0.07339862121003811
86.0,77764795.0,105003.0,726.0,13.0312,12.994800000000001,0.03656987384386087,0.10229589862539126
87.0,97716179.0,93798.0,507.0,12.5944,12.558,0.04832341107013172,0.05781312177303715
88.0,73473256.0,28010.0,4951.0,11.5024,12.1212,0.043357832225464535,0.04974688202823312
89.0,29973631.0,165178.0,761.0,9.828000000000001,9.7734,0.0478334651830475,0.07631019762864925
90.0,44080884.0,26285.0,1625.0,12.3032,13.5044,0.048045564881165403,0.0411152364014372
91.0,48867409.0,111923.0,1416.0,11.629800000000001,11.5934,0.04898193859451109,0.07716570094334563
92.0,12429637.0,109372.0,588.0,15.251600000000002,16.4528,0.040522520362142433,0.04406250808696858
93.0,14829976.0,46189.0,2556.0,15.6338,15.6156,0.03709155621507315,0.05206930698616922
94.0,44228205.0,111549.0,4277.0,10.9382,10.9018,0.03963349469656893,0.07367083089084762
95.0,60311264.0,125590.0,560.0,10.738000000000001,10.701600000000001,0.0448040830444112,0.07665625162858355
96.0,79569003.0,67610.0,4652.0,12.212200000000001,12.1758,0.04464820255606392,0.08181243468023924
97.0,25275878.0,73435.0,2618.0,10.6652,11.902800000000001,0.03333337017700961,0.0391239717824103
98.0,42522627.0,57038.0,3797.0,11.5024,11.466000000000001,0.04725892330276924,0.07566119131400578
99.0,30408715.0,149722.0,98.0,15.087800000000001,15.0332,0.048447769174452315,0.1290804188398703
100.0,96918614.0,156685.0,4121.0,14.2142,16.052400000000002,0.029841995422471457,0.0371601150483022
101.0,69174462.0,28195.0,2996.0,10.592400000000001,10.556000000000001,0.03637364955344795,0.09344345666969414
102.0,52235158.0,60151.0,3267.0,10.465,10.4468,0.04901766794725794,0.05427499863949344
103.0,3074718.0,40437.0,3912.0,10.8108,10.7744,0.04060415995944845,0.1080780156186751
104.0,65720773.0,118720.0,3194.0,10.264800000000001,11.5024,0.03580156056508326,0.04219776082511832
105.0,7543202.0,58138.0,374.0,9.6278,9.555,0.036537144375578146,0.24598956997092253
106.0,43544642.0,93763.0,4039.0,14.0868,14.050400000000002,0.04782412281617071,0.07703413312037737
107.0,56186306.0,130864.0,808.0,15.3062,15.2698,0.03715890195722661,0.0919090910439688
108.0,73851708.0,94559.0,4551.0,10.3558,10.3194,0.035158277255971614,0.09226400221134258
109.0,37650419.0,78758.0,4262.0,14.596400000000001,15.7612,0.040497899363646075,0.045603188370633777
