D_r,B,beta,tau_f_nmse_mean,tau_f_se_mean,nmse_mean,se_mean,tau_f_nmse_std,tau_f_se_std,nmse_std,se_std
512,1,3.1600000000000003e-09,3.7563960000000014,3.8944120000000004,0.11672458009155197,0.08764332190764292,0.5804464397440747,0.6005500343212105,0.011453599548130598,0.0018760756451048398
1024,1,9.64e-09,4.708434000000001,4.889126,0.11888847417976516,0.08730549204200996,0.7784212298874487,0.7940822600056727,0.010750957754728471,0.00209973478907426
2048,1,4.96e-08,5.296818000000001,5.462074,0.11835198404758768,0.08748914633411602,0.9749409259994204,1.01414304511648,0.01477359738718795,0.00187731166820173
4096,1,3.88e-07,5.548788000000001,5.7244860000000015,0.124137199266778,0.08725795234787216,0.8503309692365385,0.8722671479567117,0.011586180873665582,0.00204022575046104
8192,1,9.64e-07,5.904724000000002,6.04501,0.11375848816590325,0.08721893335179577,1.1142263429115475,1.125333739913499,0.012551873754624483,0.0019345748546379703
16384,1,3.88e-07,6.533060000000002,6.716476,0.11955747230641484,0.08681058718059229,1.1487495865996176,1.197953781401616,0.013803820246405833,0.0019391582056789902
