D_r,B,beta,tau_f_nmse_mean,tau_f_se_mean,nmse_mean,se_mean,tau_f_nmse_std,tau_f_se_std,nmse_std,se_std
512,1,8.92e-09,4.5263800000000005,4.639880000000001,0.1138003545367272,0.0885556033132412,1.1606561278001335,1.198873803617378,0.0149232070319833,0.0016230281259439
1024,1,4.96e-08,5.656840000000001,5.78396,0.110382721856922,0.0888362721197613,0.6603320361757409,0.6872891262052675,0.0131714270524242,0.0006369373501374
2048,1,2.44e-07,6.169860000000001,6.292440000000001,0.1262410038647665,0.0879465795368146,1.2166649427841667,1.2106146447156507,0.0079944663723257,0.0013967770117317
4096,1,9.28e-07,6.36962,6.564840000000001,0.1130697894881395,0.0876635370123658,1.2243909494111755,1.288852347245409,0.0148211372574245,0.0012755635795485
8192,1,5.679999999999999e-07,7.00976,7.145960000000001,0.1205932526312078,0.0874786128835536,0.8293114993776466,0.817893317004119,0.0121573740158929,0.0006476773831604
16384,1,6.399999999999999e-07,7.799720000000001,8.15838,0.1157018438914392,0.0871456794396422,1.4517887887017182,1.4647745567151276,0.0119856378425658,0.0019626972593151
