l,model_seed,train_index,test_index,tau_f_nmse,tau_f_se,nmse,se,train_time
0.0,9927838.0,39677.0,19.0,7.243600000000001,7.1799,0.07774406936704929,0.4047735080242814,0.4129669666290283
1.0,55300203.0,15535.0,353.0,7.4984,7.5166,0.1202594607819268,0.08639401006866382,0.5779447555541992
2.0,50818812.0,18562.0,458.0,6.3882,7.625800000000001,0.113265654445409,0.08769848828673406,0.5639760494232178
3.0,44397022.0,8114.0,357.0,7.844200000000001,10.264800000000001,0.0732015135937235,0.0880174597567243,1.121021032333374
4.0,45081499.0,27769.0,140.0,5.8695,7.1071,0.12416518558029638,0.08625270847966596,1.1029841899871826
5.0,80755922.0,29690.0,337.0,7.1526000000000005,7.1162,0.07624115221268697,0.20230704093909635,1.1352710723876953
6.0,24104810.0,16776.0,95.0,4.986800000000001,5.587400000000001,0.07443554528746467,0.08265868728518129,1.151198148727417
7.0,69596624.0,27099.0,16.0,9.6278,9.6187,0.07705496271072027,0.10977038752739841,1.1070020198822021
8.0,17441334.0,10967.0,394.0,8.5176,9.7643,0.07444295582645938,0.08857901407827869,1.1287140846252441
9.0,1832584.0,39199.0,471.0,8.2355,8.190000000000001,0.08967234330102852,0.22835285939357847,1.1274299621582031
10.0,93325004.0,41196.0,490.0,7.371,7.325500000000001,0.08906278932852589,0.17760107136396933,0.7214879989624023
11.0,6466031.0,1210.0,122.0,6.1516,6.115200000000001,0.07551352653572113,0.21746355885570653,0.5215549468994141
12.0,67023161.0,23089.0,21.0,4.9049000000000005,4.8685,0.08588167839863503,0.1648777044026248,0.4795069694519043
13.0,79261416.0,30400.0,3.0,3.367,5.7876,0.09285882467781272,0.08863423609386845,0.5442559719085693
14.0,2414424.0,15931.0,61.0,6.561100000000001,6.5247,0.07573132427008135,0.16168585434791147,0.4962441921234131
15.0,9220127.0,1872.0,331.0,12.2941,12.2759,0.08986239048518431,0.09810034469955979,0.5069277286529541
16.0,13179228.0,2252.0,231.0,7.625800000000001,8.8543,0.062123932225042706,0.08086460878827033,0.45444512367248535
17.0,5800984.0,33607.0,337.0,2.9939,4.2588,0.07708186055876072,0.08796537242179409,0.5434432029724121
18.0,92330882.0,2559.0,394.0,8.5904,9.809800000000001,0.050416018934686106,0.07879607832402935,0.386185884475708
19.0,31951794.0,34607.0,158.0,5.5237,7.3437,0.05483385359410297,0.07687277754005849,1.646273136138916
20.0,59343080.0,27537.0,458.0,8.4084,8.3629,0.08194644064303266,0.24711405591390406,0.39612531661987305
21.0,77797171.0,43483.0,134.0,9.2456,9.218300000000001,0.0836798055165206,0.1410826142397584,0.40285515785217285
22.0,39561735.0,3480.0,423.0,8.308300000000001,8.326500000000001,0.11141334790344427,0.0863743997235675,0.5641288757324219
23.0,33465280.0,895.0,142.0,7.4984,7.462000000000001,0.07818972970068491,0.18036391096239798,0.5121128559112549
24.0,78123477.0,24048.0,334.0,8.3993,8.372,0.08485418488625085,0.13146066971194642,0.5207540988922119
25.0,39999605.0,44630.0,318.0,8.736,8.6996,0.08521021089524237,0.19298507425562345,0.5072770118713379
26.0,39873605.0,38323.0,129.0,3.2032000000000003,7.4256,0.059526147549827636,0.08179319295645134,0.4400942325592041
27.0,6873539.0,1032.0,386.0,10.6015,11.8573,0.07374599942560288,0.07565774637182827,0.43564701080322266
28.0,26788820.0,29243.0,488.0,9.5823,10.192,0.07876237001700719,0.08945282303905307,0.4313797950744629
29.0,15490514.0,4617.0,261.0,5.6329,8.6541,0.08172187610702489,0.08435801195188913,1.0720438957214355
30.0,34069585.0,33451.0,58.0,7.6622,8.2719,0.061919152841089675,0.08016926970191852,1.10551118850708
31.0,17266150.0,17601.0,164.0,9.3093,9.2911,0.07995954178164932,0.10826404142876485,1.0934009552001953
32.0,9689669.0,41726.0,78.0,7.2163,7.8806,0.0941225879007263,0.08784435535124989,1.0938191413879395
33.0,13442679.0,23183.0,125.0,6.3063,7.534800000000001,0.07860786906541016,0.08269400780077325,1.0999810695648193
34.0,82730971.0,38833.0,300.0,9.4185,10.0191,0.05662313239127267,0.07890718042462797,1.1052968502044678
35.0,9096239.0,43784.0,381.0,9.4276,9.4185,0.07990161535805775,0.09789986593049817,1.111642837524414
36.0,39836848.0,18092.0,414.0,5.1688,8.180900000000001,0.08601673791399735,0.08203923404669415,0.6657290458679199
37.0,26546156.0,25688.0,101.0,5.8695,5.7876,0.07620267823449474,0.3338413710333113,0.5066659450531006
38.0,66819206.0,35526.0,204.0,7.5985000000000005,7.553,0.07553054388171242,0.2774175370394526,0.467926025390625
39.0,30906195.0,49429.0,208.0,11.0929,12.3032,0.10601259233962497,0.07765785270544845,0.5321328639984131
40.0,89713298.0,33123.0,28.0,7.9352,9.1546,0.07429796552466282,0.0879781162750508,0.4622480869293213
41.0,88520404.0,35868.0,66.0,8.0444,8.026200000000001,0.07777785693629934,0.10353539252087013,0.49848127365112305
42.0,20082677.0,11029.0,298.0,6.5520000000000005,6.6066,0.23369642696414958,0.0896107709710209,0.4395918846130371
43.0,48175666.0,24674.0,314.0,7.7441,8.9908,0.06868127641547572,0.08723055103222041,0.5376319885253906
44.0,88834287.0,48483.0,171.0,6.797700000000001,11.020100000000001,0.17231827298714628,0.08736067920477004,0.4924638271331787
45.0,41848826.0,1001.0,99.0,6.7704,6.7522,0.07923719484463428,0.1045637835078082,0.7150330543518066
46.0,95496830.0,9635.0,305.0,7.735,7.7441,0.09487315126430611,0.08796219859796224,1.077099084854126
47.0,80696449.0,7651.0,400.0,8.308300000000001,8.8816,0.06275859344200738,0.08263655329892602,1.0747499465942383
48.0,36857471.0,470.0,95.0,5.0505,6.269900000000001,0.07981150671286748,0.08928114195861972,1.0652430057525635
49.0,19320594.0,15710.0,247.0,6.269900000000001,8.1263,0.08371661248105183,0.08541388017526545,1.0986318588256836
50.0,30786341.0,40534.0,34.0,9.1,9.072700000000001,0.0804337319624419,0.14289049967938472,1.085571050643921
51.0,38515051.0,24116.0,347.0,5.814900000000001,5.8058000000000005,0.0785039507814402,0.09612818604448649,1.0808498859405518
52.0,15746867.0,46675.0,481.0,8.772400000000001,10.6288,0.08537777834292348,0.07994098563355158,1.0797538757324219
53.0,38953807.0,40361.0,172.0,8.5904,8.5449,0.08412121460916085,0.2639709257283703,1.0844464302062988
54.0,15656635.0,11888.0,57.0,8.190000000000001,8.1445,0.0752622735616627,0.19407379645400236,1.0958306789398193
55.0,81770212.0,22812.0,67.0,8.4175,8.4357,0.11751207952181288,0.08835120093865667,0.7528350353240967
56.0,54232527.0,38172.0,327.0,8.6632,8.626800000000001,0.08331996865568819,0.1676713125476001,0.48694515228271484
57.0,94288278.0,33143.0,220.0,7.1799,8.9544,0.0619433101666664,0.08328072192045097,0.4456942081451416
58.0,80406767.0,24718.0,492.0,5.7967,10.0009,0.11627054404968294,0.08611868906310943,0.4354279041290283
59.0,43584517.0,10767.0,240.0,8.2355,9.4731,0.07165735403042833,0.08841606827098773,0.49446797370910645
60.0,69362207.0,44722.0,405.0,5.3417,5.296200000000001,0.08823470126471454,0.19494258035233536,0.5109879970550537
61.0,90270693.0,14548.0,122.0,6.4701,6.37,0.07412559297952098,1.2963662696589564,0.459338903427124
62.0,95372406.0,34162.0,6.0,8.8998,10.1465,0.06551853659385988,0.08210533712744622,0.4464690685272217
63.0,49501845.0,38909.0,90.0,8.4448,10.283000000000001,0.06847470071156993,0.08044743396094,0.45946764945983887
64.0,21223182.0,42214.0,52.0,7.4438,8.035300000000001,0.058773009291813644,0.08771152314226756,0.5887517929077148
65.0,62902720.0,11697.0,10.0,5.1233,7.5621,0.059814591326248966,0.08275488316509541,1.7446589469909668
66.0,60089099.0,6349.0,351.0,6.497400000000001,8.308300000000001,0.06916412660655172,0.08823419103322444,0.9426219463348389
67.0,73403423.0,42404.0,236.0,8.9544,9.6278,0.06658648423198969,0.08457040147341943,0.5871050357818604
68.0,95811037.0,22486.0,187.0,9.1364,9.1273,0.08048648333310546,0.09084526783709923,0.43325114250183105
69.0,87607150.0,48673.0,365.0,7.8078,8.9908,0.06641855016040003,0.08468897578919556,0.5513350963592529
70.0,50553073.0,22429.0,335.0,9.5914,9.5641,0.08020314514718403,0.16523913703467186,0.5432629585266113
71.0,55951344.0,39291.0,52.0,8.2446,10.0646,0.07078870185678644,0.08396095786210123,0.5093011856079102
72.0,55294937.0,28814.0,322.0,7.1162,7.7532000000000005,0.07589636677602966,0.08600865615983437,0.7398500442504883
73.0,46414974.0,23148.0,166.0,8.6905,8.6814,0.07869102605886331,0.10633746655811335,1.1315622329711914
74.0,68394259.0,4047.0,419.0,4.4590000000000005,4.4317,0.08187881067978993,0.1562181787383547,1.1468400955200195
75.0,42149797.0,13599.0,438.0,8.2446,8.190000000000001,0.08551866186098582,0.12455951396501841,1.1167230606079102
76.0,99052863.0,46896.0,470.0,5.8695,5.8513,0.07762443716040797,0.09679177160753914,1.1027450561523438
77.0,20269039.0,22121.0,103.0,8.171800000000001,9.4094,0.05987278144834513,0.08305459331762216,1.121819257736206
78.0,20462109.0,29899.0,207.0,6.8978,8.099,0.0681852103520174,0.08603049259148648,1.1031010150909424
79.0,13037883.0,27640.0,441.0,2.8665000000000003,2.8392,0.07818280908063377,0.16988752138017216,0.9183220863342285
80.0,98479517.0,42441.0,309.0,4.5136,4.4499,0.07771048925916103,0.18125735135339566,0.5487689971923828
81.0,75819219.0,49217.0,29.0,8.8634,8.8816,0.11304231393629459,0.08780489714877525,0.4890139102935791
