D_r,B,beta,tau_f_nmse_mean,tau_f_se_mean,nmse_mean,se_mean,tau_f_nmse_std,tau_f_se_std,nmse_std,se_std
512,1,2.8e-09,10.974600000000002,11.32768,0.0791672951360915,0.1194183462794253,0.8306211621431279,1.2076526309332498,0.0114933024984195,0.0496523948254147
1024,1,4.6e-09,10.97642,11.19118,0.07982442185127,0.1269105276334014,3.273486424593816,3.068949872024632,0.0130477974689688,0.0520284764219517
2048,1,1.36e-08,10.175620000000002,10.88906,0.0737573982724494,0.1022285768777991,2.16870775394012,1.2324303055345556,0.0082840122164866,0.022694264443988
4096,1,8.56e-08,10.508680000000002,11.091080000000002,0.0856096681335563,0.1126122485598011,0.6049755011568653,1.1814134361010111,0.018768247552111,0.0404144461495745
8192,1,2.8e-07,10.29756,10.748920000000002,0.0789735555312551,0.1583123109568178,1.6004181150561874,1.6693775762241452,0.011083255761168,0.0890742952944852
16384,1,8.56e-08,11.120200000000002,12.073880000000004,0.076232053140996,0.0902897580504083,1.600151617816262,1.4039887453252613,0.0047025789970592,0.0104683234880647
