l,model_seed,train_index,test_index,tau_f_nmse,tau_f_se,nmse,se
0.0,52504579.0,43392.0,392.0,3.9044000000000003,4.0179,0.32534125580377155,0.2450293750060415
1.0,95177953.0,60909.0,78.0,6.7419,6.7873,0.26371378647174715,0.24652546520564808
2.0,18957842.0,80764.0,190.0,7.264,7.4229,0.2856370900647998,0.2495650410178381
3.0,38995342.0,37532.0,41.0,7.0597,7.195900000000001,0.361970344236664,0.2370961660937872
4.0,30458311.0,94001.0,323.0,6.1517,6.401400000000001,0.3168020137355335,0.2408129364235472
5.0,67650178.0,26523.0,424.0,7.0143,7.1051,0.30726336217806677,0.2401006458970393
6.0,9702869.0,92500.0,302.0,5.4026000000000005,5.516100000000001,0.3536748838738282,0.2499984206561463
7.0,60659836.0,81831.0,151.0,5.470700000000001,5.5615000000000006,0.302780831849627,0.24781914185999437
8.0,57646051.0,54135.0,129.0,5.902,5.992800000000001,0.33222176478578486,0.2400385346534438
9.0,10515466.0,38543.0,291.0,4.4265,5.0848,0.3367400939347194,0.24683624700741494
10.0,73720020.0,71501.0,496.0,5.198300000000001,5.2437000000000005,0.2827880683768733,0.23625889792933477
11.0,28824726.0,63500.0,253.0,5.902,6.0155,0.38288216844017464,0.2489676387266945
12.0,94769784.0,99690.0,74.0,7.1732000000000005,7.4229,0.35933800913431435,0.24680513867759468
13.0,35514101.0,59982.0,36.0,4.767,4.8578,0.3282616328625201,0.24551196144748919
14.0,33744264.0,48112.0,354.0,5.675000000000001,6.605700000000001,0.3277401180380623,0.24579060787509857
15.0,86258197.0,33428.0,314.0,5.1302,5.1302,0.2448199613955446,0.2475495755532162
16.0,7223068.0,72291.0,275.0,4.630800000000001,4.7216000000000005,0.3378480285259564,0.2371003352385176
17.0,62406813.0,46870.0,302.0,4.4038,4.4946,0.34143682888123894,0.23081223795804404
18.0,59109454.0,39613.0,397.0,4.4492,4.5627,0.33322586147856825,0.2381718018118658
19.0,23514377.0,9105.0,235.0,5.5842,5.7658000000000005,0.2990620975456902,0.24741391265427518
20.0,54137506.0,66731.0,220.0,5.6296,5.7885,0.3435033136776257,0.24406425978710433
21.0,60656327.0,83362.0,275.0,4.789700000000001,4.8805000000000005,0.32726137965366636,0.23412019372636478
22.0,85823401.0,81953.0,103.0,6.2879000000000005,6.401400000000001,0.3343336045448202,0.24634621556472472
23.0,23296970.0,48923.0,343.0,3.3369000000000004,3.4504,0.3694679538498992,0.24970381975610742
24.0,63268473.0,149.0,236.0,6.878100000000001,7.082400000000001,0.36480980433440857,0.24071983440062247
25.0,52373454.0,43813.0,135.0,5.3345,5.470700000000001,0.3261929723257587,0.247387207587957
26.0,92702487.0,83641.0,246.0,5.470700000000001,5.5615000000000006,0.3234093757521863,0.23329725571264864
27.0,64014072.0,44836.0,162.0,6.1290000000000004,6.242500000000001,0.36397568384963164,0.24612316311679314
28.0,38209245.0,85844.0,1.0,6.9689000000000005,7.1732000000000005,0.31056746683746833,0.2438889182252754
29.0,55610988.0,5249.0,191.0,5.448,5.5842,0.33205933680684074,0.24760511747152872
30.0,60579468.0,12647.0,102.0,5.7431,6.2879000000000005,0.34832027043702374,0.2476538737131642
31.0,92995603.0,82490.0,475.0,7.400200000000001,7.4910000000000005,0.3020168568133466,0.24157524702336938
32.0,43153921.0,43519.0,194.0,5.4934,5.5388,0.2735564329506825,0.24591114925670446
33.0,20745640.0,85268.0,296.0,4.2676,4.2903,0.25037378726749204,0.2324133562877043
34.0,42545038.0,83060.0,156.0,6.356000000000001,6.6511000000000005,0.39593901888336464,0.2491265331743203
35.0,81749809.0,25143.0,119.0,5.0394000000000005,5.4253,0.40113113649049614,0.247397796114648
36.0,26836608.0,61202.0,138.0,4.154100000000001,5.3345,0.3652453477381591,0.24547154552862965
37.0,70840295.0,13040.0,443.0,6.560300000000001,6.605700000000001,0.26928991654621354,0.24964726837977577
38.0,2291837.0,47823.0,50.0,5.198300000000001,5.6523,0.3372201694962024,0.2472892275129445
39.0,9451795.0,85017.0,63.0,7.4683,7.718000000000001,0.36680833862870604,0.23972417574155044
40.0,88951712.0,53737.0,61.0,5.6523,5.833900000000001,0.358963827092091,0.24861949653449703
41.0,188406.0,82841.0,203.0,6.560300000000001,6.6511000000000005,0.3108045141289205,0.24805607092314286
42.0,25319671.0,27059.0,401.0,6.401400000000001,6.4922,0.31086629947533584,0.23768962980861855
43.0,39558559.0,46799.0,335.0,7.0597,7.195900000000001,0.330206112347984,0.24136137647091116
44.0,58370546.0,62170.0,379.0,5.720400000000001,5.8112,0.3273535870017463,0.23503181533986958
45.0,9325701.0,97146.0,10.0,6.8327,7.0143,0.34205932653461146,0.24364662354131342
46.0,25498909.0,89625.0,230.0,4.994000000000001,5.1075,0.33577868181002524,0.2420521746580405
47.0,62657169.0,31112.0,303.0,6.8327,7.0143,0.348715404016746,0.24711169596703197
48.0,9424.0,80121.0,33.0,7.5364,7.6272,0.33343928500152425,0.23695504206453727
49.0,86478410.0,99048.0,370.0,6.1744,6.9462,0.3334913632090646,0.2359518255519392
50.0,70014583.0,18800.0,493.0,7.0597,7.354800000000001,0.3421913631203971,0.24155755978351018
51.0,83799095.0,56597.0,62.0,4.54,4.6989,0.3153963113742324,0.24254081502020444
52.0,9833745.0,71371.0,446.0,7.649900000000001,7.763400000000001,0.3590609271393466,0.23823057626310895
53.0,85438554.0,56625.0,133.0,7.4910000000000005,7.5818,0.2735908331652147,0.24552219375025755
54.0,94795618.0,31763.0,443.0,4.8578,4.8805000000000005,0.26611334383867574,0.2334311991342502
55.0,74716332.0,78918.0,37.0,5.198300000000001,5.2437000000000005,0.27165942378184477,0.234279501162312
56.0,66533854.0,17187.0,447.0,6.242500000000001,6.3333,0.383104052502524,0.2297193008384031
57.0,77348786.0,98342.0,475.0,7.4229,7.4910000000000005,0.2973380078704709,0.23803548420075282
