D_r,B,beta,tau_f_nmse_mean,tau_f_se_mean,nmse_mean,se_mean,tau_f_nmse_std,tau_f_se_std,nmse_std,se_std
1024,1,7.840000000000001e-09,0.4095000000000001,0.455,0.0467284917285134,0.0135997531314082,0.2492137636648506,0.1608667927199396,0.0409444154203365,0.012282798117106
16384,1,1.72e-07,0.5005000000000001,0.5005000000000001,0.0499203663655849,0.0108617076288366,0.1903401560365022,0.1903401560365022,0.0273295504494256,0.005966046268412
