beta,tau_f_nmse_mean,tau_f_se_mean,nmse_mean,se_mean,tau_f_nmse_std,tau_f_se_std,nmse_std,se_std
1.00E-11,0.0564,0.0517,0.088228032,0.096004217,0.01287148,0.010509519,0.098154862,0.10915895
1.36E-11,0.047,0.047,0.039644219,0.04153091,0,0,0.079059336,0.082578498
1.72E-11,0.0423,0.0423,0.007515097,0.007031168,0.010509519,0.010509519,0.007185678,0.005933128
2.08E-11,0.0423,0.0423,0.081310381,0.080861704,0.010509519,0.010509519,0.113507933,0.109583513
2.44E-11,0.0376,0.0376,0.00335454,0.003580169,0.01287148,0.01287148,0.003823221,0.004080107
2.80E-11,0.047,0.047,0.021540039,0.020411032,0,0,0.021469775,0.018585547
3.16E-11,0.0376,0.0376,0.006194722,0.00638178,0.01287148,0.01287148,0.007716326,0.007942425
3.52E-11,0.0517,0.0517,0.064866868,0.065883781,0.010509519,0.010509519,0.069254006,0.073921302
3.88E-11,0.0376,0.0376,0.023555344,0.02286143,0.01287148,0.01287148,0.039235285,0.038791438
4.24E-11,0.0376,0.0376,0.0097316,0.009089738,0.01287148,0.01287148,0.016522877,0.01464998
4.60E-11,0.0517,0.0517,0.032121696,0.037090304,0.010509519,0.010509519,0.062710201,0.074575211
4.96E-11,0.047,0.047,0.01227066,0.012177329,0,0,0.013120992,0.012896793
5.32E-11,0.047,0.047,0.1207676,0.125438377,0.016617009,0.016617009,0.11060077,0.11262552
5.68E-11,0.047,0.047,0.056918447,0.062259759,0,0,0.082645109,0.09368427
6.04E-11,0.0517,0.0517,0.014436082,0.017654487,0.010509519,0.010509519,0.023003054,0.029311097
6.40E-11,0.047,0.047,0.033426156,0.034332062,0.016617009,0.016617009,0.072155981,0.074037445
6.76E-11,0.0423,0.0423,0.050291238,0.055339679,0.010509519,0.010509519,0.094220372,0.105532246
7.12E-11,0.0423,0.0423,0.026170575,0.02844588,0.019661511,0.019661511,0.041030896,0.045472442
7.48E-11,0.0423,0.0423,0.004474612,0.00415269,0.010509519,0.010509519,0.003000861,0.002621726
7.84E-11,0.0423,0.0423,0.027916478,0.027685801,0.010509519,0.010509519,0.037152587,0.039478983
8.20E-11,0.0329,0.0329,0.002998573,0.002831859,0.01287148,0.01287148,0.003524409,0.003230127
8.56E-11,0.0376,0.0376,0.002195366,0.002169263,0.01287148,0.01287148,0.00263372,0.00247467
8.92E-11,0.0423,0.0423,0.006278237,0.006974514,0.010509519,0.010509519,0.007121394,0.007894446
9.28E-11,0.0376,0.0376,0.051628294,0.05136461,0.021019039,0.021019039,0.080680825,0.082061158
9.64E-11,0.0376,0.0376,0.003008192,0.002849551,0.01287148,0.01287148,0.003475426,0.003198686
1.00E-10,0.0376,0.0376,0.002233621,0.002606489,0.01287148,0.01287148,0.002984872,0.003648737
1.36E-10,0.0376,0.0376,0.028397435,0.027817974,0.01287148,0.01287148,0.034865968,0.034284675
1.72E-10,0.0423,0.0423,0.0099686,0.010306408,0.010509519,0.010509519,0.010771438,0.01117451
2.08E-10,0.0423,0.0423,0.082305569,0.073393609,0.010509519,0.010509519,0.097611922,0.08490046
2.44E-10,0.0423,0.0423,0.052376514,0.053637218,0.010509519,0.010509519,0.103290723,0.104946342
2.80E-10,0.047,0.047,0.002425304,0.002412192,0,0,0.0028523,0.0029348
3.16E-10,0.0376,0.0376,0.047942329,0.045658569,0.01287148,0.01287148,0.070247967,0.067134122
3.52E-10,0.0423,0.0423,0.02700402,0.028242712,0.019661511,0.019661511,0.059221729,0.061916586
3.88E-10,0.0235,0.0235,3.09E-05,3.06E-05,0,0,1.24E-05,1.16E-05
4.24E-10,0.047,0.047,0.018318768,0.01946811,0.016617009,0.016617009,0.038607685,0.041292326
4.60E-10,0.0423,0.0423,0.035033326,0.033648855,0.010509519,0.010509519,0.042374599,0.042449151
