D_r,B,beta,tau_f_nmse_mean,tau_f_se_mean,nmse_mean,se_mean,tau_f_nmse_std,tau_f_se_std,nmse_std,se_std
512,1,4.96e-11,9.090900000000005,9.090900000000005,0.0021397773263938,0.0007762879597945,0.0,0.0,0.0030791976788777,0.000979849932895
1024,1,3.5200000000000003e-09,9.090900000000005,9.090900000000005,0.0036049475578913,0.0026971875304645,0.0,0.0,0.0035654436798689,0.0035537267078259
2048,1,1.36e-08,9.090900000000005,9.090900000000005,0.0034227518464949,0.0012106941783913,0.0,0.0,0.0060017881855967,0.0022327380608408
4096,1,8.92e-08,9.090900000000005,9.090900000000005,0.0124575162120633,0.0021174235691207,0.0,0.0,0.0169163053389241,0.0026993216770909
8192,1,6.04e-08,9.090900000000005,9.090900000000005,0.0007345908130726,0.0003189860761196,0.0,0.0,0.0002765835657771,0.0001547812913088
16384,1,7.12e-08,9.090900000000005,9.090900000000005,0.0087381253556293,0.001380991911426,0.0,0.0,0.01811119807721,0.0024972579331302
