l,model_seed,train_index,test_index,tau_f_nmse,tau_f_se,nmse,se,train_time
0.0,69056627.0,170963.0,117.0,6.8159,7.545,0.007036052546466421,0.0022689064258688443,0.14707112312316895
1.0,60350105.0,141826.0,300.0,8.317400000000001,9.205,0.007508314234966431,0.0024974932809339882,0.14675211906433105
2.0,94159765.0,81437.0,160.0,8.69505,10.97,0.00690223188398376,0.002351897156264898,0.1389598846435547
3.0,41208934.0,98540.0,400.0,5.61925,6.235,0.007558485288044391,0.0024816991168581343,0.146317720413208
4.0,33138881.0,72982.0,197.0,8.05805,8.93,0.007267442383183074,0.002399213075723622,0.1464071273803711
5.0,37436581.0,102747.0,259.0,4.986800000000001,5.555,0.007321333377882779,0.0023694662050171736,0.1408529281616211
6.0,21650278.0,186994.0,147.0,9.64145,10.66,0.007022693429365719,0.0023194684086012872,0.14146780967712402
7.0,57376857.0,48231.0,239.0,5.10055,5.665,0.007205775177984282,0.002305825367889172,0.14081120491027832
8.0,8439469.0,29301.0,46.0,7.466550000000001,8.285,0.0074413654912958704,0.0023559279225864533,0.14217305183410645
9.0,24455289.0,193783.0,474.0,2.5116,2.815,0.007534155838902743,0.0024363646486398422,0.14104986190795898
10.0,83050481.0,172395.0,398.0,5.54645,6.155,0.007530830958029673,0.002459820032005755,0.14438581466674805
11.0,38400142.0,18752.0,197.0,7.2618,8.69,0.0072421249764305536,0.002463329999762367,0.1420128345489502
12.0,54332385.0,98452.0,46.0,7.5621,9.1,0.007864103140645324,0.002458698571767222,0.14345908164978027
13.0,42664041.0,144467.0,77.0,3.5126000000000004,3.915,0.007419697839261531,0.002483569961901939,0.14949393272399902
14.0,48243574.0,121237.0,123.0,6.0333000000000006,10.02,0.0070123484420969,0.002379470369742684,0.15373587608337402
15.0,60711339.0,56273.0,74.0,6.13795,8.19,0.007525360259860877,0.00249711895271772,0.14684009552001953
16.0,46462256.0,91878.0,358.0,6.66575,7.390000000000001,0.007277823800988459,0.0024116054378368174,0.14410114288330078
17.0,60344167.0,4895.0,136.0,6.570200000000001,7.275,0.007156206881581161,0.0023766166450963845,0.14376497268676758
18.0,49092554.0,119968.0,89.0,11.37045,12.495000000000001,1.0415499281462558e-05,3.240042058933259e-06,0.1475660800933838
19.0,81500098.0,115700.0,399.0,7.084350000000001,7.855,0.007258832910073141,0.002379705125689264,0.14583086967468262
20.0,91144826.0,76559.0,324.0,6.01965,6.675,0.007514903975730922,0.0024186959314569526,0.14132308959960938
21.0,1443717.0,10699.0,499.0,7.020650000000001,7.78,0.007402550110013599,0.0024087858004489416,0.14299631118774414
22.0,4409352.0,196133.0,60.0,9.59595,10.615,0.007534196166905097,0.0024665482208537865,0.14127087593078613
23.0,98159688.0,9715.0,137.0,6.5975,7.3100000000000005,0.007233628100412992,0.0024659596979878305,0.14284205436706543
24.0,88997222.0,19169.0,49.0,5.7785,7.795,0.007323970846622794,0.0024978948014389023,0.14172077178955078
25.0,82438366.0,118413.0,258.0,7.025200000000001,9.120000000000001,0.007943993338294259,0.0024744613486700636,0.1467149257659912
26.0,43148703.0,147235.0,460.0,9.35025,10.345,0.0073314394394728595,0.0023791197559156073,0.14347290992736816
27.0,75530792.0,119264.0,106.0,5.296200000000001,5.875,0.007174969411916109,0.0023453605253292843,0.1419541835784912
28.0,92601713.0,5782.0,112.0,7.325500000000001,8.115,0.007102373216948164,0.002346185365033363,0.1499948501586914
29.0,42307399.0,124481.0,349.0,8.458450000000001,9.385,0.007593775344671282,0.0024269320357860652,0.14148998260498047
30.0,1308507.0,35585.0,253.0,7.8806,8.72,0.007214636321347022,0.00237320967048239,0.1451277732849121
31.0,87952701.0,30682.0,117.0,6.943300000000001,7.695,0.007619765525758777,0.0024046848137972334,0.1465010643005371
