beta,tau_f_nmse_mean,tau_f_se_mean,nmse_mean,se_mean,tau_f_nmse_std,tau_f_se_std,nmse_std,se_std
1e-12,3.099912,3.2442840000000004,0.327605326325483,0.24202666040025983,1.2614522964028405,1.2586892430487626,0.0355831693501202,0.006674318610138645
1.1799999999999998e-12,3.410448,3.5775200000000007,0.3241133885137903,0.24220678277830487,1.3204962864771712,1.363118776617308,0.03937514844780252,0.005321893283126423
1.3599999999999999e-12,3.1652880000000003,3.32782,0.3318642556246266,0.24187193958769992,1.111876803847141,1.1589604249786387,0.04235690371693544,0.006602306785276178
1.5400000000000001e-12,3.278788000000001,3.416804000000001,0.32265140564344985,0.24247737297891256,1.3679627228473736,1.3775353058028437,0.02894067355425418,0.004216492945728063
1.72e-12,3.138048,3.278788,0.3340359583846821,0.24300606611306869,1.1376882796999654,1.1561425929644953,0.0399217272774153,0.005461145490342181
1.9e-12,2.81026,2.981872000000001,0.3382603316932882,0.2413298436884297,1.0558550634438422,1.0782476105236682,0.034305133520098605,0.006201909675595212
2.08e-12,3.1053600000000006,3.2361120000000008,0.32810249012814935,0.24424311376473834,1.0413792516817941,1.0661970343702893,0.03523512056956183,0.004224191395841005
2.2599999999999997e-12,3.1789080000000003,3.3605080000000003,0.3186708637717122,0.24049783349499318,1.0474945274001835,1.0944656949550011,0.031077787651660364,0.01026156006513979
2.4399999999999997e-12,3.1244280000000004,3.2406520000000003,0.323748837611116,0.2435069586744631,1.5282214795092148,1.5386721315580305,0.03898379181799457,0.004182445754789582
2.62e-12,3.07812,3.2533640000000004,0.3264848701606765,0.2453994488456251,0.9499030112771165,1.0317418450852907,0.03282607260323623,0.005414001334093387
2.7999999999999998e-12,2.9755160000000003,3.1035440000000007,0.3264630329552047,0.24128065468933638,1.3933239536207414,1.4377590566804532,0.03746584692635844,0.008407808563554576
2.98e-12,3.78636,3.9488920000000003,0.32852663183518893,0.24368785752247552,1.1645232747781387,1.1499120368242666,0.03074980567765474,0.0040578038344810845
3.1600000000000003e-12,2.929208,3.1171640000000003,0.3394446520587327,0.24221414939144112,1.1490715186329064,1.1863097606583761,0.03664353061737194,0.004948296583312834
3.34e-12,3.1099,3.310568,0.3312704110247549,0.2430197037901678,1.146761972177894,1.186490007936575,0.04161465036264057,0.005642196280297503
3.52e-12,3.202516,3.3823000000000003,0.3385689924495961,0.24502830915780563,1.1588107286064164,1.1734311917051916,0.037424837411266676,0.006240660021978762
3.7e-12,2.7566880000000005,2.938288,0.3300103136760953,0.2414191302444497,1.179182157019573,1.2201484036515122,0.033002534942105415,0.006341522284443963
3.88e-12,3.4767320000000006,3.6873880000000003,0.33778010506726397,0.24390013833117144,0.9185013943556827,0.9885600236033556,0.03160104868161322,0.005158612869650136
4.06e-12,2.9446440000000007,3.099912,0.3388978576029758,0.24091591817281513,1.1085783862226433,1.1414526710585362,0.03267537164291571,0.010206524051012807
