l,model_seed,train_index,test_index,tau_f_nmse,tau_f_se,nmse,se
0.0,91263765.0,159279.0,3743.0,6.643000000000001,6.5520000000000005,0.0471716483291032,0.16380767572353358
1.0,16930040.0,99015.0,249.0,11.4478,12.6126,0.034754482689886596,0.03840985473028213
2.0,9832636.0,116176.0,3292.0,8.372,10.7926,0.037044141836563106,0.04348465941751057
3.0,3624015.0,162944.0,1006.0,10.0828,10.0646,0.04090676211643302,0.0741425052359048
4.0,99627424.0,72488.0,3425.0,7.625800000000001,11.83,0.040186378300584025,0.04696128015794813
5.0,83106387.0,80837.0,3934.0,8.463000000000001,10.3012,0.04368948565780696,0.049292814456149164
6.0,56437431.0,108760.0,3568.0,10.1738,11.3568,0.036819532093312894,0.04059798189907157
7.0,59222529.0,36615.0,1702.0,7.735,9.555,0.030902605145955643,0.044566632897414096
8.0,50126665.0,114711.0,3287.0,10.3194,10.3012,0.03722406619332165,0.0626349789050544
9.0,57840296.0,37625.0,4934.0,10.6652,10.647,0.04044070265334992,0.06785769590281773
10.0,75155654.0,67219.0,3824.0,11.2112,11.739,0.03107688568802335,0.041411689129040426
11.0,40714053.0,74709.0,3105.0,8.5358,10.9382,0.03291129457446455,0.04546128925621371
12.0,4408999.0,148709.0,3829.0,11.1384,11.0838,0.046344339484551966,0.09965246813063218
13.0,78671165.0,37582.0,1903.0,7.462000000000001,10.4832,0.033836937861376905,0.040773900964984275
14.0,34171826.0,52520.0,4958.0,7.534800000000001,9.973600000000001,0.038568460134575225,0.0378739651363585
15.0,94688775.0,68674.0,4681.0,12.4306,12.394200000000001,0.04406053414889288,0.08447971239089254
16.0,10814679.0,136257.0,3507.0,8.2264,8.1536,0.03798563659863261,0.19945140456658295
17.0,34007407.0,122225.0,983.0,7.989800000000001,7.9352,0.03507907159645704,0.20163753646446414
18.0,725020.0,174463.0,1642.0,10.3012,11.5388,0.03730336484355751,0.04897568595631659
19.0,60902415.0,127972.0,2783.0,8.827,8.772400000000001,0.0380533580021878,0.13798592706333823
20.0,9236231.0,155769.0,2198.0,9.354800000000001,9.3366,0.04065217271985941,0.05466082410205221
21.0,47333300.0,2613.0,781.0,11.921000000000001,11.902800000000001,0.03804378174357579,0.06555971281373399
