l,model_seed,train_index,test_index,tau_f_nmse,tau_f_se,nmse,se
0.0,96710473.0,158765.0,2251.0,8.626800000000001,10.4468,0.03475877690382105,0.04078335646100148
1.0,42780343.0,104255.0,4267.0,11.3568,11.338600000000001,0.04092024635688982,0.05481139599460693
2.0,61266695.0,152543.0,4955.0,10.101,10.0828,0.04571908350558279,0.06424883441268707
3.0,24422183.0,126845.0,2523.0,7.8988000000000005,10.3194,0.03539944342043329,0.0361026091875439
4.0,4225047.0,49085.0,60.0,11.4114,11.3932,0.040269384396945856,0.058129881113356055
5.0,35555129.0,51382.0,1980.0,11.648,11.648,0.03692820191624652,0.04822212878712104
6.0,61717184.0,159554.0,36.0,13.741000000000001,14.924000000000001,0.029337925478477078,0.04063214162855311
7.0,2983013.0,160920.0,2849.0,10.5378,11.757200000000001,0.03642439357611983,0.04184882938679741
8.0,81019994.0,141783.0,1340.0,11.2658,11.2294,0.04091254215057433,0.10172816105311054
9.0,48238044.0,18830.0,4431.0,9.6278,9.5914,0.03750795672037546,0.06154114790594603
10.0,82398979.0,29400.0,4564.0,11.757200000000001,13.013,0.04253152471951421,0.04273010902439244
11.0,88488317.0,10419.0,14.0,9.1182,9.0454,0.04603633476740474,0.08554086700829741
12.0,64370117.0,124476.0,4609.0,9.1546,9.1,0.04089157356460307,0.12117476500718681
13.0,51534850.0,66030.0,434.0,10.0646,10.0282,0.046679347122743166,0.06677697381809855
14.0,95088993.0,76166.0,2991.0,11.2476,12.4306,0.036982334641021186,0.039602575501241834
15.0,97040394.0,122421.0,4005.0,7.007000000000001,11.775400000000001,0.04458911924135359,0.04761484928170494
16.0,72931255.0,122502.0,3569.0,9.7552,9.7188,0.03540317208181648,0.08730892351800511
17.0,83218948.0,95857.0,989.0,12.194,13.3952,0.04564486335371621,0.04698725272896718
18.0,55289762.0,102280.0,2415.0,11.1384,12.976600000000001,0.031168564633697108,0.03714584496854652
19.0,93724232.0,27066.0,4751.0,9.1728,11.611600000000001,0.03725446291829547,0.04070137337222876
20.0,97888056.0,100361.0,3570.0,8.9908,11.4478,0.05061560038928399,0.04547968369646548
21.0,59106679.0,7291.0,2914.0,10.4832,10.465,0.03527452583570096,0.06826568259636208
22.0,52208779.0,115906.0,2857.0,11.029200000000001,11.029200000000001,0.04699425527861734,0.04592945218063566
23.0,54944732.0,116020.0,4034.0,9.955400000000001,9.973600000000001,0.05540485782914052,0.04961987137612382
24.0,72614517.0,97325.0,1250.0,11.6844,13.5226,0.035578311842211705,0.0359273127685941
25.0,22082561.0,11416.0,2685.0,7.6622,11.8482,0.04649978791271164,0.04775041500176161
26.0,84791109.0,152171.0,1712.0,8.0444,11.0656,0.04844665704166112,0.040886407599192445
27.0,80867646.0,45332.0,4697.0,10.6288,10.574200000000001,0.04933499342273924,0.11335647187010588
28.0,644331.0,80545.0,4082.0,8.2264,12.4124,0.03905825437298417,0.03861320147157867
29.0,34930379.0,137642.0,725.0,8.9726,10.1556,0.02712475105572969,0.034029921043868136
30.0,96946843.0,87968.0,1567.0,5.4236,5.296200000000001,0.040898412470835116,1.8965876017463188
31.0,51073903.0,160375.0,2213.0,11.0474,12.8856,0.03641244392761259,0.04196619531166179
32.0,30439181.0,21795.0,2165.0,8.8998,11.320400000000001,0.033968803607873424,0.04224754183752535
33.0,34680633.0,137726.0,4643.0,9.5004,9.4822,0.04583243376959756,0.05216247094213253
34.0,27494185.0,49096.0,3551.0,10.5014,11.1384,0.04183707198157825,0.0499533491854693
35.0,81718939.0,38938.0,395.0,7.6622,10.6652,0.04378827905623245,0.044829921258836634
36.0,44818986.0,604.0,2722.0,9.518600000000001,11.9574,0.03994598814649977,0.04119872775052593
37.0,51609134.0,133498.0,4433.0,9.7006,10.9382,0.03636600928835551,0.04154137125957429
38.0,35423851.0,147220.0,3737.0,10.264800000000001,10.3194,0.08904676437612735,0.04989218973977347
39.0,39994587.0,103121.0,1788.0,9.464,9.4094,0.0428860323874026,0.1436258811371682
40.0,8642872.0,130235.0,403.0,11.320400000000001,11.284,0.045504507391575445,0.08110703678502776
41.0,8719703.0,34891.0,2264.0,11.939200000000001,11.8846,0.04703684823909036,0.13266890533039596
42.0,50200401.0,154702.0,2240.0,7.989800000000001,7.8988000000000005,0.03446540598071168,0.34843487318230626
43.0,95401468.0,132174.0,1919.0,9.5914,9.555,0.039598043316348294,0.09928813083708904
44.0,67846136.0,41374.0,2347.0,7.7168,7.6622,0.03923983307984652,0.08153094209756091
45.0,46001510.0,106144.0,1311.0,7.607600000000001,11.2112,0.04952148538194132,0.04774412636646782
46.0,11388165.0,178895.0,1329.0,9.682400000000001,9.646,0.042722285270297644,0.09612965995521978
47.0,64134995.0,104335.0,2192.0,10.465,10.4468,0.04757596532613624,0.05278907623688793
48.0,67849321.0,144567.0,2180.0,10.192,11.9938,0.03403149520700824,0.04416869060013861
49.0,16062331.0,141789.0,2977.0,9.4276,9.391200000000001,0.04105433689082114,0.07616331395907613
50.0,4461065.0,122729.0,2016.0,7.6622,7.5712,0.04425403469770402,0.22469291698244767
51.0,50172607.0,122018.0,3557.0,11.793600000000001,11.757200000000001,0.04603534644299351,0.08676711197322208
52.0,87929062.0,90661.0,2836.0,9.9372,9.9008,0.048181133715966114,0.0867904422734302
53.0,71771738.0,38527.0,462.0,10.556000000000001,10.5014,0.045143008423002264,0.1118567656546209
54.0,65311338.0,159481.0,3816.0,11.5934,11.5752,0.044222202487270726,0.050343583461385816
55.0,77510149.0,71524.0,2454.0,8.171800000000001,9.991800000000001,0.041779994923420424,0.044035033429915944
56.0,54264306.0,63840.0,4659.0,8.5176,10.9382,0.049457952414939756,0.042840340263406655
57.0,61393877.0,179086.0,599.0,10.9564,10.92,0.03894342777327734,0.12130637573799863
58.0,85019502.0,7579.0,1235.0,9.3366,11.156600000000001,0.04283350439140516,0.0492911789509107
59.0,95317636.0,73389.0,1115.0,9.7552,11.5934,0.03861250877930837,0.03687781818816571
60.0,41876366.0,70879.0,4122.0,7.462000000000001,7.4074,0.03460533019993711,0.1152332029609514
61.0,70041326.0,173880.0,2837.0,11.8846,11.8664,0.04913813720184343,0.06625491006937333
62.0,6091352.0,81647.0,3529.0,11.484200000000001,11.4478,0.04886014682965627,0.06409699473368162
63.0,93110139.0,59800.0,4162.0,9.391200000000001,11.2476,0.029261414721638998,0.03667215031696299
64.0,90715539.0,155785.0,2720.0,11.4478,11.4296,0.04374456140012021,0.06801685304884719
65.0,44936145.0,36532.0,725.0,8.9544,10.1556,0.03144734122029457,0.03944973225386075
66.0,54628120.0,164663.0,2422.0,9.5004,10.2102,0.056275986087005625,0.049954000394311825
67.0,92534896.0,22783.0,4328.0,11.156600000000001,11.1202,0.036251174803458686,0.08683594502829986
68.0,24640731.0,147613.0,4864.0,9.8644,9.828000000000001,0.04401056054945801,0.0769380518384191
69.0,95097842.0,217.0,4380.0,9.4458,9.391200000000001,0.04834167138574933,0.19993934165503938
70.0,41842971.0,171905.0,529.0,8.7542,11.2112,0.06337030665885678,0.04563949374044272
71.0,29737944.0,104669.0,1176.0,10.410400000000001,11.0474,0.050902444812377726,0.04507907034678864
72.0,67195287.0,26227.0,626.0,11.320400000000001,11.302200000000001,0.03968626796681707,0.057595602718171046
73.0,96106135.0,142451.0,29.0,10.9018,10.8472,0.0436935288133638,0.0959462289367675
74.0,67097715.0,32511.0,4897.0,11.174800000000001,11.1202,0.03388107159167404,0.1566004072919474
75.0,76489729.0,62867.0,3859.0,11.629800000000001,11.557,0.033766387097433764,0.21370365512952944
76.0,22732522.0,29322.0,637.0,9.373000000000001,10.6106,0.04188717665130259,0.04633030954959761
77.0,35307550.0,90558.0,3206.0,8.918000000000001,8.8634,0.042926918175981384,0.13121140264837738
78.0,10407920.0,16360.0,3677.0,9.919,11.156600000000001,0.04231352909389102,0.04194257964169567
79.0,98131723.0,94007.0,4896.0,6.861400000000001,6.7704,0.035301806884505085,0.4533282780855891
80.0,44672029.0,165142.0,2590.0,9.8826,9.8462,0.0437772001737458,0.07494811581711755
81.0,78203279.0,139246.0,2281.0,10.7926,10.7744,0.03712655343478456,0.06966101681261136
82.0,1618557.0,43607.0,4652.0,10.2102,11.4296,0.04532734621898937,0.04418377854826126
83.0,48067198.0,176490.0,1947.0,9.4822,9.464,0.04131798048450987,0.05400195879600327
84.0,66723739.0,44683.0,3602.0,9.4822,9.4458,0.03791035834357734,0.10228956822819472
85.0,57578510.0,80544.0,1288.0,7.7168,10.119200000000001,0.035428449321386696,0.045377378040954375
86.0,70204220.0,133127.0,4479.0,10.6106,10.592400000000001,0.03577415184325184,0.07325421175765653
87.0,62587018.0,39385.0,460.0,15.288,15.2698,0.043281333599329355,0.0721056503801545
88.0,85146785.0,152041.0,910.0,9.919,9.8826,0.03872258117278181,0.07849798403135098
89.0,5398875.0,133313.0,4336.0,11.2112,11.193000000000001,0.0404273997745834,0.055092614326889354
90.0,71027372.0,36531.0,4563.0,9.9372,9.919,0.044643878131980175,0.05836415300941931
91.0,78226800.0,118842.0,3598.0,11.156600000000001,11.793600000000001,0.028501667561162174,0.040437090638046166
92.0,8421291.0,11446.0,4835.0,10.9564,10.9564,0.04038066324205805,0.044132892418641496
93.0,95155619.0,164748.0,1476.0,13.0676,14.323400000000001,0.04140227581119258,0.04623418544089481
94.0,74118947.0,144022.0,217.0,6.934200000000001,10.5378,0.04259634129676957,0.04860552237139123
95.0,51215706.0,68357.0,1771.0,9.9008,9.8644,0.04336413803260092,0.12178490478987244
96.0,26396658.0,129837.0,954.0,12.084800000000001,12.0484,0.039233135887441276,0.11531306500701569
97.0,32420500.0,72561.0,1996.0,9.664200000000001,9.6278,0.0356197649055839,0.08436454894620338
98.0,59787095.0,139019.0,335.0,8.9544,10.829,0.060053600951111605,0.046638618689864395
99.0,26955349.0,70212.0,515.0,10.2102,12.066600000000001,0.04767268420964926,0.04844682406546777
100.0,28716984.0,15063.0,1563.0,6.788600000000001,10.9564,0.03732577684270377,0.043473751616018186
101.0,98143805.0,90614.0,3693.0,12.357800000000001,12.3396,0.036519883416698096,0.05148060246446961
102.0,48762160.0,44038.0,400.0,11.0474,11.011000000000001,0.04152584384044825,0.09287893096409144
103.0,64454662.0,44384.0,827.0,10.0282,11.8482,0.03703121314916914,0.03935322327334395
104.0,57619914.0,157634.0,4438.0,11.9938,13.850200000000001,0.03803026207508339,0.04727100276017832
105.0,6700926.0,131566.0,3508.0,12.3396,13.5408,0.028313481245661805,0.0341098596840434
106.0,23994075.0,165503.0,38.0,10.9382,10.92,0.039887107204303204,0.056547569715725034
107.0,46677689.0,34358.0,2261.0,10.0464,10.0282,0.04704958604797255,0.058853087616428136
108.0,60922836.0,142923.0,4826.0,9.1,10.3012,0.02290873910884636,0.0336686104658568
109.0,68631768.0,130747.0,3029.0,10.2466,10.2102,0.0363253100676199,0.06560353631720446
