l,model_seed,train_index,test_index,tau_f_nmse,tau_f_se,nmse,se
0.0,92829733.0,64229.0,2671.0,8.8816,10.738000000000001,0.0423096432443573,0.04923142937899745
1.0,6389251.0,60677.0,2112.0,10.6652,10.647,0.03915144098615842,0.05582598725674806
2.0,98732948.0,637.0,4865.0,10.374,11.611600000000001,0.034881496026000894,0.04083520264102692
3.0,63013478.0,35422.0,1323.0,8.8634,10.6834,0.032953240052683734,0.04161578459024171
4.0,82097167.0,22056.0,395.0,11.4296,11.466000000000001,0.06858152891832421,0.047884849056576896
5.0,15838091.0,25147.0,1658.0,9.227400000000001,9.2456,0.05475002196405736,0.04950487087915694
6.0,44129009.0,170375.0,3182.0,11.029200000000001,10.9928,0.03598034569587781,0.07827279315841167
7.0,43056328.0,67513.0,2240.0,7.917000000000001,7.844200000000001,0.04002227501050294,0.3649447466234512
8.0,53606100.0,117165.0,377.0,9.6096,9.6096,0.04258598690232304,0.043838503145338985
9.0,89385461.0,137717.0,4053.0,9.518600000000001,9.5004,0.04575948709243348,0.05671054364249732
10.0,67692446.0,33684.0,4781.0,9.7188,9.664200000000001,0.04135367585578194,0.14375835526025377
11.0,62405201.0,142038.0,3691.0,10.592400000000001,10.6106,0.055969317024012956,0.04996701035729692
12.0,44888413.0,10586.0,1989.0,9.191,11.011000000000001,0.024863763424794034,0.03516820905334866
13.0,71382226.0,76312.0,4697.0,10.6106,10.574200000000001,0.042274301723065934,0.09674203151889603
14.0,87424073.0,148042.0,2931.0,12.0302,12.6126,0.0530878547697719,0.049958896212081105
15.0,74053718.0,55604.0,3047.0,11.302200000000001,11.2658,0.045632951665002267,0.11681659539429953
16.0,51238690.0,151357.0,2564.0,8.4266,10.8472,0.04111525661544608,0.04161610010627468
17.0,44137408.0,112001.0,1732.0,10.6106,11.83,0.03212963189224728,0.0388834200614466
18.0,65384651.0,169357.0,3366.0,9.7188,9.7188,0.047657498342215485,0.04835336403660716
19.0,10815188.0,151514.0,1912.0,9.7006,9.664200000000001,0.041239537829443604,0.07608013675820373
20.0,79432268.0,113608.0,803.0,7.644,7.553,0.034676744648291735,0.42366160673225073
21.0,68588979.0,140619.0,4898.0,8.918000000000001,8.8816,0.03930789270438051,0.10443477835606257
22.0,10832637.0,13124.0,4878.0,10.7744,10.7562,0.04281226010110168,0.0658571887019835
23.0,45659859.0,13549.0,1855.0,9.646,11.5388,0.06089719445024755,0.04651084756487811
24.0,7540861.0,58664.0,783.0,7.2618,7.189,0.037349730750546185,0.252311270918962
25.0,58855178.0,114060.0,2433.0,7.462000000000001,10.4832,0.048498232198618825,0.048453125132480145
26.0,67958642.0,88544.0,2561.0,9.555,9.5004,0.03773268130589508,0.13002140221816424
27.0,46985263.0,8787.0,4709.0,10.4468,10.410400000000001,0.048166781468329346,0.07932532019099545
28.0,51720469.0,40181.0,3799.0,11.629800000000001,11.5934,0.04097536579995321,0.10986969498182554
29.0,85123095.0,143941.0,1508.0,6.934200000000001,6.8432,0.04120165645966013,0.1770253701178705
30.0,40869152.0,117270.0,3544.0,9.7188,12.7582,0.03860032766993969,0.045044250094133126
31.0,6451361.0,77725.0,281.0,9.664200000000001,12.103,0.034566250457587794,0.045192251256586685
32.0,31172773.0,165970.0,407.0,7.0616,11.2476,0.04030509221087536,0.03741836790040574
33.0,5763972.0,145715.0,138.0,12.1394,12.1394,0.041782347659113185,0.04737044364224403
34.0,37815121.0,115952.0,4748.0,11.1202,11.0656,0.048774078511352716,0.17098680054971344
35.0,40020501.0,34841.0,1629.0,12.4488,12.4306,0.04320736936365438,0.054501936426534905
36.0,13531399.0,72517.0,4954.0,9.464,11.338600000000001,0.050269624269260384,0.0456348017360099
37.0,10275960.0,91284.0,1301.0,9.6278,9.5914,0.03907209718557962,0.11965462320449846
38.0,45908580.0,78911.0,3433.0,10.9382,10.9018,0.03830246293039578,0.0780187771831216
39.0,79808416.0,24171.0,1837.0,11.557,11.5206,0.04395163760965039,0.0992841155438424
40.0,5884694.0,40778.0,1317.0,9.5914,10.8108,0.03095493534596775,0.039623535176063145
41.0,2209801.0,168298.0,4638.0,9.919,9.8826,0.043829155380506385,0.09130662890293857
42.0,2206856.0,35975.0,3799.0,7.698600000000001,10.101,0.037428507330920895,0.04689299416078355
43.0,40379440.0,95774.0,445.0,6.260800000000001,6.2062,0.03791479760599109,0.06498660329494392
44.0,45068901.0,124287.0,3189.0,8.8088,8.772400000000001,0.03551686638002047,0.07858408554113096
45.0,50725583.0,170717.0,3259.0,7.5712,7.534800000000001,0.043132647369728605,0.053845821866001654
46.0,71646216.0,114056.0,3481.0,6.1334,6.0606,0.04832605720067557,0.06220848035405303
47.0,92249136.0,167817.0,4631.0,10.410400000000001,10.3922,0.04036986875182452,0.06780824348319639
48.0,53100239.0,79441.0,1771.0,9.8462,9.809800000000001,0.03756907890721678,0.07726732024708648
49.0,39580203.0,129362.0,3782.0,10.0282,12.4488,0.03941983715367197,0.04844810132340695
50.0,89856105.0,95694.0,1668.0,11.284,12.521600000000001,0.0500973651806812,0.03909546756198883
51.0,92427243.0,150345.0,4343.0,5.7148,10.4832,0.03490643302320724,0.03818066099435718
52.0,48795629.0,88685.0,731.0,13.832,13.7774,0.045682667230220686,0.17104358271610032
53.0,73828788.0,154898.0,4231.0,14.651000000000002,15.8886,0.05195077111123701,0.04518049619785307
54.0,45896918.0,10900.0,2188.0,10.6106,10.592400000000001,0.04853633703887707,0.05305075767271325
55.0,25460527.0,163335.0,1817.0,7.989800000000001,9.809800000000001,0.038847813296069456,0.04110818784203325
56.0,92704022.0,8275.0,4140.0,10.0828,10.0464,0.04371563467516862,0.09823898267027972
57.0,72555813.0,21325.0,3511.0,8.1354,10.574200000000001,0.040832973364662656,0.03930549286799032
58.0,21756920.0,148608.0,2094.0,10.4832,12.3214,0.031605882866032706,0.038924195161631314
59.0,36351256.0,88592.0,4324.0,9.282,10.5014,0.02942230002611096,0.04162032992472946
60.0,92911992.0,53149.0,355.0,12.376000000000001,13.0312,0.028395146051286336,0.044466501662162386
61.0,55034506.0,110022.0,2266.0,11.83,13.013,0.042251339290087675,0.03808890127786305
62.0,7837826.0,173481.0,3282.0,10.7562,10.719800000000001,0.04532863183627293,0.0655695396989242
63.0,5937262.0,111311.0,753.0,10.410400000000001,10.9746,0.03360848126347117,0.039336301427633204
64.0,85965099.0,26952.0,3242.0,10.192,10.1556,0.03875929093927541,0.0976462812353524
65.0,80091352.0,154784.0,3325.0,9.3184,9.2638,0.04293698745180281,0.14833831961197588
66.0,94493023.0,163578.0,4149.0,11.902800000000001,12.467,0.02771545757608658,0.038005720121762766
67.0,11705624.0,104249.0,975.0,10.0828,10.0646,0.04247550143249047,0.06997080294360565
68.0,20526291.0,75871.0,32.0,9.7006,9.682400000000001,0.043820724350634166,0.05325253573835267
69.0,52737931.0,83902.0,4839.0,10.865400000000001,10.8108,0.03497488963684843,0.16670248271364668
70.0,71559129.0,25457.0,4006.0,9.518600000000001,9.464,0.04673242898586869,0.08108988655409469
71.0,63723635.0,26363.0,2205.0,11.611600000000001,11.5934,0.04301592570854893,0.0636381653289578
72.0,63900066.0,117970.0,2912.0,9.555,10.7744,0.045403333693733824,0.041760841698359655
73.0,42569071.0,7680.0,3022.0,9.6096,10.8472,0.032264303152882944,0.03894402661300329
74.0,31035154.0,151510.0,576.0,7.2072,7.1344,0.04311669585925649,0.10461145696404292
75.0,22205184.0,30104.0,364.0,10.7744,11.320400000000001,0.034257526141939304,0.042943919567941434
76.0,48332233.0,15406.0,888.0,9.081800000000001,9.081800000000001,0.03874389993291176,0.047406302489817136
77.0,14506466.0,98776.0,4648.0,5.46,11.9574,0.03917851535644559,0.04259026882644575
78.0,85030088.0,53165.0,361.0,10.192,10.829,0.055170095157770084,0.04676800700899821
79.0,92823038.0,156391.0,2278.0,9.3184,9.282,0.04155545978744439,0.0856947143777323
80.0,20756546.0,8073.0,1785.0,10.3194,10.283000000000001,0.0373951562256732,0.10687178496842198
81.0,82428544.0,41123.0,1111.0,8.2082,9.391200000000001,0.028867516933697664,0.03595964079361824
82.0,6158099.0,118394.0,1824.0,12.1394,12.103,0.043622681337243965,0.09670779979624343
83.0,28652005.0,48288.0,3488.0,10.9564,10.9018,0.042433985875256985,0.1298565716893443
84.0,9017633.0,69155.0,2299.0,8.772400000000001,10.01,0.03266829153970741,0.03811412202236862
85.0,17137104.0,108289.0,1448.0,9.955400000000001,10.5014,0.03632536039068739,0.046616820858412344
86.0,88701180.0,159239.0,339.0,9.7552,9.7006,0.0444746179050641,0.0954834831484922
87.0,90752460.0,14404.0,2175.0,8.608600000000001,8.5722,0.038471761497552805,0.06879935112170119
88.0,77537412.0,20888.0,411.0,12.7946,12.74,0.04441496064606604,0.12462604588371481
89.0,39746129.0,16756.0,896.0,8.2628,10.701600000000001,0.03496439213380448,0.037117803534595546
90.0,94600876.0,50243.0,2992.0,14.760200000000001,15.360800000000001,0.02382594072181888,0.03921494392891034
91.0,88950409.0,50089.0,2559.0,13.0858,13.0676,0.038527185911505626,0.0699821064250483
92.0,94875890.0,20677.0,3805.0,10.5014,10.465,0.03887588154326775,0.11461842831516951
93.0,30620154.0,160293.0,1092.0,10.3376,10.3194,0.04324347588624331,0.06091567698209159
94.0,88870996.0,44337.0,1729.0,8.790600000000001,12.394200000000001,0.042013386283490696,0.049978490411137395
95.0,79175524.0,8357.0,4483.0,13.249600000000001,13.2314,0.045644780763756894,0.06516485063061768
96.0,88966338.0,91312.0,2453.0,10.738000000000001,11.902800000000001,0.033327103432311295,0.03516457215468199
97.0,11656853.0,75893.0,4951.0,11.5206,12.1212,0.03435577591280706,0.039460567144718996
98.0,73991733.0,176836.0,3359.0,11.8664,11.8482,0.04305935269823966,0.056726500392794886
99.0,79040219.0,33570.0,2607.0,10.9746,10.9564,0.038359615914932185,0.05339983437926995
100.0,97040014.0,24699.0,1950.0,6.5156,6.424600000000001,0.0330177911315108,0.28389613341951514
101.0,14277814.0,138802.0,348.0,9.555,11.3932,0.04856843802727594,0.04797409775440873
102.0,67526448.0,63824.0,3269.0,9.354800000000001,9.3366,0.04789745453770403,0.054822498833950975
103.0,63992029.0,88137.0,2294.0,8.6632,10.4832,0.031880471822618675,0.04265070112217542
104.0,31354999.0,147496.0,3609.0,10.0464,10.0282,0.039633027588623033,0.06882010429600159
105.0,64366678.0,161807.0,820.0,9.391200000000001,11.8118,0.03031657894366033,0.041875458017432664
106.0,64892624.0,128498.0,211.0,11.466000000000001,11.466000000000001,0.04545274725141533,0.049027474814603456
107.0,34638514.0,137516.0,2551.0,10.3012,10.264800000000001,0.040566173160189206,0.07060617036153224
108.0,27120231.0,26681.0,4905.0,8.626800000000001,10.4832,0.04579335134527675,0.04988574438216624
109.0,36988330.0,86389.0,2486.0,5.824,11.174800000000001,0.034394605918547524,0.04605255266370618
110.0,21598762.0,146852.0,4903.0,11.193000000000001,12.394200000000001,0.04392070336358617,0.04284579642498717
111.0,28288860.0,111178.0,305.0,9.0272,8.9726,0.036053441048131345,0.12827123007517552
112.0,69707716.0,161729.0,3568.0,10.101,10.738000000000001,0.05306692887000021,0.04927348117722092
113.0,35229676.0,170654.0,4873.0,7.170800000000001,7.098000000000001,0.04816768477411235,0.08558088632476896
114.0,5383055.0,162350.0,3510.0,7.4074,7.3346,0.0364005037024726,0.2720128702908244
115.0,71858992.0,138354.0,4308.0,10.119200000000001,13.140400000000001,0.04218994257767684,0.04243968075298716
116.0,1890631.0,9529.0,1320.0,8.2082,10.0464,0.03247499743674238,0.04491344590834835
117.0,67643055.0,148475.0,3833.0,6.424600000000001,10.6288,0.0324573187964976,0.03650489037073557
