l,model_seed,train_index,test_index,tau_f_nmse,tau_f_se,nmse,se
0.0,53763464.0,124823.0,2641.0,10.01,9.973600000000001,0.049866869646085776,0.07433241271351258
1.0,27344034.0,61768.0,1866.0,10.7926,11.4478,0.07044598611840619,0.04753137746496321
2.0,33889981.0,151608.0,3299.0,8.645,8.5904,0.04074733176492168,0.18711177557014186
3.0,39911205.0,91166.0,1596.0,9.7006,11.5388,0.036964373586277424,0.04028238473134522
4.0,19588086.0,61668.0,4276.0,10.9928,10.9746,0.04502120231751467,0.057627433861976614
5.0,40388642.0,40099.0,168.0,11.3568,11.338600000000001,0.041255457217046654,0.06750843824285448
6.0,16269755.0,116986.0,2618.0,9.191,10.428600000000001,0.04432998629797129,0.04483375799747867
7.0,71818053.0,140786.0,1679.0,7.389200000000001,7.316400000000001,0.039715110942896495,0.24111851808064586
8.0,36820066.0,5015.0,1918.0,9.5914,9.6278,0.09080900590776149,0.04873302053832366
9.0,48389903.0,68144.0,3425.0,11.9756,11.939200000000001,0.04438013727148864,0.076662320894579
10.0,89834426.0,15536.0,963.0,8.8634,12.467,0.051619945656161584,0.041960395471703105
11.0,53232653.0,112932.0,663.0,12.212200000000001,14.014000000000001,0.03369385614397176,0.03735178511897094
12.0,98411165.0,26948.0,3612.0,8.626800000000001,10.5014,0.062473698967196845,0.04675679403892878
13.0,88907634.0,93684.0,720.0,10.9382,10.9018,0.03961645931710923,0.09143658921090524
14.0,33260183.0,13086.0,4606.0,10.5014,10.5014,0.03981025646336636,0.048815635650404025
15.0,75470474.0,23514.0,3998.0,9.955400000000001,11.2112,0.048017350070334586,0.04282110260949162
16.0,42287218.0,6639.0,4374.0,8.8998,10.137400000000001,0.04220733276586763,0.040602520685039896
17.0,62661334.0,101672.0,3769.0,8.099,8.026200000000001,0.034755420837948386,0.26050801015346303
18.0,3769874.0,106879.0,2680.0,9.737,9.682400000000001,0.047846107312796406,0.1404416812069425
19.0,62893091.0,109229.0,4168.0,12.667200000000001,12.6308,0.04764121273624783,0.0691842503388629
20.0,91349410.0,178639.0,1911.0,6.8432,6.715800000000001,0.04128038563875842,0.41370347249163747
21.0,94584244.0,18472.0,703.0,9.5732,12.558,0.030308674430039456,0.037443261010926675
22.0,58155002.0,26534.0,3992.0,9.209200000000001,10.4468,0.04610436882585837,0.04753809578429434
23.0,68021178.0,113538.0,3426.0,12.3032,12.285,0.04648741049929679,0.06412816816437328
24.0,48511555.0,34013.0,4894.0,10.3012,11.5752,0.055113094558926025,0.045050988263122496
25.0,24932313.0,83872.0,3327.0,11.1202,13.5408,0.04056023511328056,0.04985471430006813
26.0,86249806.0,59953.0,3294.0,11.6844,11.648,0.03980880754139636,0.10245080344084863
27.0,47465752.0,69644.0,2619.0,12.0484,12.0302,0.04361150643981136,0.06915497395820734
28.0,7126099.0,78138.0,2441.0,12.1576,13.3952,0.05210061784296448,0.049058661433478576
29.0,55901124.0,150616.0,1818.0,10.410400000000001,11.629800000000001,0.04314814609396268,0.04242881055525826
30.0,75570220.0,79384.0,4034.0,9.955400000000001,9.955400000000001,0.04057243905836001,0.04177858778688039
31.0,21214252.0,157025.0,116.0,7.680400000000001,11.284,0.04479127914618598,0.04443311151341141
32.0,22052258.0,119638.0,3732.0,9.536800000000001,9.4822,0.04879891365003614,0.16539725563747162
33.0,7491293.0,80014.0,2418.0,10.0646,10.0464,0.043392792551932236,0.06160702320791151
34.0,91592622.0,56920.0,2141.0,11.102,11.0838,0.04020063552515278,0.06639031000250178
35.0,57444568.0,80975.0,41.0,12.922,12.9038,0.03737033710879004,0.05193599277238827
36.0,17162993.0,85872.0,3807.0,11.9574,13.1586,0.03471369362412219,0.03503734511354485
