l,model_seed,train_index,test_index,tau_f_nmse,tau_f_se,nmse,se
0.0,11396062.0,70858.0,251.0,5.0848,5.152900000000001,0.27870947604353047,0.245560823260975
1.0,56287960.0,34962.0,379.0,5.6069,5.6977,0.3435081315885123,0.247616172420312
2.0,64460086.0,79392.0,392.0,7.082400000000001,7.1505,0.27985522374324184,0.24897473392542513
3.0,29817639.0,52521.0,493.0,8.0358,8.1266,0.34295571121787605,0.24236492257096398
4.0,73661057.0,6044.0,20.0,6.605700000000001,6.8327,0.37085209888692616,0.2479767888881275
5.0,66338391.0,9456.0,259.0,6.1290000000000004,6.3106,0.3567954599385329,0.2402767860148807
6.0,75926747.0,73596.0,363.0,7.3094,7.3775,0.2879824755029962,0.2455063944604115
7.0,68418426.0,56492.0,20.0,6.6284,6.719200000000001,0.3596357834006889,0.24187014232004042
8.0,87470154.0,49805.0,193.0,5.6069,5.7658000000000005,0.38190804272732287,0.23902286083342947
9.0,92466703.0,95468.0,37.0,4.835100000000001,4.8578,0.2670010949198649,0.2476377101583278
10.0,61306173.0,91703.0,447.0,6.197100000000001,6.2879000000000005,0.39446321949932894,0.2366038929432941
11.0,96960648.0,21452.0,442.0,6.8100000000000005,6.878100000000001,0.3323780111452151,0.23560164152580373
12.0,68464437.0,91506.0,497.0,5.0167,5.0848,0.2781892719434377,0.24556146290254102
13.0,95111678.0,23100.0,428.0,5.6069,5.7658000000000005,0.3593883357747537,0.24010781186169777
14.0,39891246.0,21670.0,473.0,5.6296,5.879300000000001,0.35866644780933954,0.24666933932903354
15.0,94960057.0,112.0,4.0,5.470700000000001,5.5615000000000006,0.33120605690580035,0.2350537489659737
16.0,88796610.0,69985.0,370.0,6.8100000000000005,6.923500000000001,0.3289480155829582,0.2323841060706493
17.0,89768998.0,67126.0,212.0,7.649900000000001,7.7407,0.3137430575194524,0.2364381965979958
18.0,35046496.0,76378.0,375.0,8.1266,8.2855,0.35881604851851256,0.24417405072185333
19.0,38100108.0,71929.0,267.0,6.242500000000001,6.3333,0.31634399450301776,0.2466331943012239
20.0,6943027.0,78116.0,391.0,4.789700000000001,4.9486,0.32870152376440565,0.2405224089163503
21.0,24305546.0,35885.0,118.0,6.8554,6.9916,0.355660410311091,0.24676130424254558
22.0,222304.0,37539.0,248.0,6.8554,7.0143,0.35846231915050225,0.24197101132017532
23.0,43867146.0,28973.0,266.0,5.8112,5.9247000000000005,0.3623968935368639,0.24272996840143982
24.0,75612793.0,49523.0,291.0,4.9032,5.221,0.3332279875586873,0.24765868653105783
25.0,60258407.0,66489.0,240.0,5.0848,6.0609,0.39968703265717054,0.24540075853401982
26.0,26562445.0,3524.0,469.0,6.4922,6.605700000000001,0.3115286841018111,0.24252991620138833
27.0,54455783.0,64855.0,310.0,7.1051,7.264,0.31797202485623416,0.24780359489777182
28.0,16474515.0,32931.0,458.0,5.2891,5.3799,0.42931721378526694,0.24974009008572168
29.0,3135627.0,79645.0,12.0,5.9247000000000005,6.083600000000001,0.3091364790994712,0.24159896971144024
30.0,35137441.0,45309.0,461.0,4.6535,4.7443,0.33627887328377304,0.24922477117163722
31.0,37772935.0,97803.0,137.0,6.1744,6.764600000000001,0.3506353283291646,0.24782431434782196
