D_r,B,beta,tau_f_nmse_mean,tau_f_se_mean,nmse_mean,se_mean,tau_f_nmse_std,tau_f_se_std,nmse_std,se_std
12000,1,0.000244,4.136,4.137175000000001,0.24923039366675384,0.2569562093302821,0.5649783181680516,0.5799336265901469,0.010143606762912401,0.022401745286787247
14000,1,0.000208,4.080775,4.052575,0.2501121916274517,0.25652396642796205,0.4037933273965782,0.45364435547022963,0.005831691368925451,0.01686975893929763
