beta,tau_f_nmse_mean,tau_f_se_mean,nmse_mean,se_mean,tau_f_nmse_std,tau_f_se_std,nmse_std,se_std
1e-12,8.270807999999999,8.934744,0.04263423622546548,0.062280203223634624,1.9251972846784646,1.9365826288594044,0.013457045983379583,0.024665293588385893
1.1799999999999998e-12,8.61952,9.319128000000001,0.039742260832154395,0.07743825396708927,1.9106966425887708,1.9693283067076455,0.0061222088580057355,0.06772383775827279
1.3599999999999999e-12,7.715344,8.534344,0.04288643003194055,0.08571871717797984,1.6395742176146422,1.6065982349050432,0.011479024083809245,0.0642523277994967
1.5400000000000001e-12,7.815080000000001,8.703240000000001,0.040676719984348936,0.08975230673176113,2.3619423539395146,2.238038886316917,0.006479489286916767,0.08167756644881982
1.72e-12,7.979608000000001,8.367632,0.041302804299270024,0.08088125500734282,1.4272026420939672,1.5407895418475122,0.0054670761640823635,0.04586934695773312
1.9e-12,7.973784000000001,8.938384000000001,0.04260199544161077,0.07725805236071216,2.2341400097278297,1.809369882878199,0.010891356909608189,0.0537644727356631
2.08e-12,8.49212,9.161880000000002,0.04489475894754241,0.07961232020749953,1.8589409081517356,1.667652073025626,0.00601083379672756,0.05345705461927329
2.2599999999999997e-12,7.9679600000000015,8.599864,0.04013827556822466,0.07426989896317608,1.4065511390158083,1.5816306129224147,0.006861908765541714,0.04835325819275024
2.4399999999999997e-12,8.356712,9.153144,0.04263882085396201,0.08747719253497542,1.9104703932801472,1.7016831300411563,0.007336639843419141,0.06686095236258198
2.62e-12,8.002176,8.389472000000001,0.04061110788990933,0.09627911749896162,1.6761195445830628,1.7866499161652607,0.003632786801002315,0.12047355458606519
2.7999999999999998e-12,8.362536,9.122568000000001,0.044420441798755976,0.06929172594796416,1.6710510821236635,1.7575041191796208,0.014191029897758865,0.04625088911596533
2.98e-12,8.369816,8.947848,0.03894648368238222,0.07157391231813044,1.9613847641568616,1.7787561846039124,0.0060873389049123025,0.03894882443091529
3.1600000000000003e-12,8.369088000000001,8.974784000000001,0.04142289075126202,0.0822058048938654,2.437484899153224,2.0606448512702684,0.00581201696406811,0.04486255834046386
3.34e-12,7.957768,8.811712,0.03968191472496233,0.06740011215808567,2.044938804039541,1.7281031779381695,0.0060314124350093895,0.03863134496259432
3.52e-12,8.249696000000002,8.763664000000002,0.04390835726663604,0.09441294773473818,2.0224158508411008,2.3610956169541297,0.008465750661086567,0.08643724584287477
3.7e-12,7.273448000000001,7.920640000000001,0.04326525725571824,0.0964610235702894,2.0248735790002628,2.1005565040404575,0.0055256889875607085,0.07160652491217454
3.88e-12,8.199464,8.680672000000001,0.037641435438435504,0.09254952407868162,1.368000914619577,1.4368443744075652,0.0048423840548270525,0.0953230481283855
4.06e-12,7.948304000000001,8.749104,0.04174484390229683,0.070597070964379,1.7519215128157617,1.5310689829005093,0.00668347187850512,0.028733836025368494
4.2400000000000005e-12,8.602776,9.137856,0.04002659991353911,0.06971936423711321,1.8114236696771595,1.8013780415004503,0.006388071689492019,0.03280276535307962
4.42e-12,8.630440000000002,9.255064,0.0411973876710507,0.07062572409067797,2.0132880254283876,2.0749803956664263,0.009537053557580144,0.04513519157345213
4.6e-12,8.574384,9.042488,0.03989442347735257,0.06783209917159194,2.791413294324818,2.845229542046359,0.009822590731076993,0.03220585510874861
4.7799999999999994e-12,8.310848000000002,9.124024,0.041493909645272324,0.06315433561194048,1.4956414067549748,1.6295583883576152,0.008643720092486318,0.04449501492358265
4.96e-12,9.017736,9.40576,0.04284733139342755,0.08102190598085753,1.5111035225070895,1.7718146347741908,0.007713905259518269,0.04592417574127081
5.1399999999999995e-12,8.065512,8.556912,0.0424175637693444,0.06636822048956076,1.7188298151940469,1.7202344366200009,0.008113284111026003,0.0330815350516003
5.32e-12,8.090992,8.934016000000002,0.04325429562678623,0.08580686118324174,2.5403351547122015,2.1338760733463413,0.006196317331425743,0.06835411367534006
5.4999999999999996e-12,7.887152000000001,8.417136000000001,0.04149893027205504,0.09725336796354211,1.6093959956869948,1.6924378882940827,0.0063531185328288145,0.106115047553909
5.679999999999999e-12,8.152144000000002,9.392656,0.03947839307392838,0.06899129210117062,1.9431992636886217,2.2154897701712217,0.009886609624528673,0.06279737658232953
5.86e-12,8.104824,8.880872,0.040538755726854114,0.06304406279290918,1.752348449291217,1.9548166929237467,0.006781304316162915,0.02795088377338973
6.04e-12,8.120840000000001,8.398208,0.0405147349211336,0.09265784002893217,1.5560379129914115,1.6994200662578982,0.0042502432564898995,0.05569585985457322
6.22e-12,8.124480000000002,8.43752,0.039695293443706293,0.10358584252734623,1.5141590603367932,1.6618237852833053,0.008833623088683322,0.1919803063711873
