l,model_seed,train_index,test_index,tau_f_nmse,tau_f_se,nmse,se,train_time
0,67899366,41336,85,5.1465,5.123,0.243478327,0.257420754,9.256873608
1,56058878,38107,35,5.2875,5.2875,0.247658345,0.234127442,7.511144876
2,63218138,30420,71,5.029,5.0525,0.250173479,0.24346636,7.486912966
3,99867509,49634,73,4.7235,4.747,0.254371358,0.224734374,7.449152708
4,24673074,106,23,5.3345,5.311,0.235308445,0.255251931,7.484322786
5,99315442,32538,21,3.76,3.7835,0.251180644,0.246361227,7.4492383
6,58436815,39528,26,4.6295,4.606,0.23273942,0.266856699,7.499252319
7,5251770,39519,67,6.204,6.2275,0.260971887,0.234042288,7.512600422
8,39477129,44246,34,4.277,4.3005,0.255579865,0.246343472,7.488016129
9,77452559,18086,78,5.9925,6.016,0.251610614,0.249551941,7.475334406
10,92471243,5487,4,6.298,6.298,0.229412501,0.235815218,7.835901976
11,10386232,32545,61,4.183,4.1595,0.245558251,0.262645162,7.538049221
12,11006448,8017,83,5.6635,5.6635,0.229902904,0.249017653,7.511967659
13,40110622,32906,97,4.841,4.888,0.26662825,0.249597322,7.533191204
14,43326605,37212,5,4.277,4.2535,0.244755782,0.252723157,7.459671497
15,77671989,33102,43,6.6975,6.6505,0.248908665,0.267871144,7.511959076
16,97508944,32033,21,5.0055,5.1465,0.273560709,0.249936111,7.55689311
17,52522264,30097,70,4.653,4.6765,0.250399742,0.242981875,7.446456194
18,28731738,32913,67,5.7575,5.8045,0.270176194,0.23925864,7.543459892
19,85383515,1425,65,3.29,3.2665,0.249373406,0.279672567,7.56458807
20,86038920,43277,17,4.888,4.888,0.245297275,0.242293329,7.890287161
21,35477083,2636,88,5.264,5.264,0.238878262,0.246501027,7.405365705
22,65865499,24941,11,4.935,4.841,0.249187262,0.324058045,7.501992464
23,52898176,22770,28,3.854,3.854,0.238208829,0.231295295,7.475598812
24,1143786,28655,71,4.6765,4.606,0.246204679,0.266399018,7.505374908
25,83666478,11883,20,3.8305,3.807,0.247549847,0.256744267,7.53154254
26,43832114,45580,38,5.64,5.6635,0.251537109,0.23362617,7.535703182
27,12268924,49082,90,5.311,5.3815,0.279485155,0.243764185,7.509349823
28,58848393,9332,2,5.499,5.5225,0.26649376,0.244343148,7.504716158
29,61345034,901,37,3.619,3.572,0.241835485,0.272530785,7.492211819
30,30558090,10162,7,5.2405,5.2405,0.244190553,0.234416621,7.868834734
31,49607514,31340,56,5.781,5.7105,0.246948538,0.278490371,7.489702225
32,82134014,32010,92,4.324,4.3475,0.254787497,0.244530119,7.51347661
33,65075127,20184,1,3.8775,3.8305,0.234151467,0.277159935,7.526445866
34,23867750,19220,92,4.3005,4.324,0.253974683,0.241620269,7.547564268
35,90044335,42460,14,6.204,6.298,0.28972018,0.249067696,7.516097307
36,23133929,40755,71,5.0525,5.0525,0.24900176,0.242241667,7.451147795
37,64740258,47437,36,3.901,3.5955,0.238997137,0.273359698,7.544977903
38,42630320,1685,76,5.311,5.3345,0.261035802,0.246434633,7.508495569
39,73506915,13736,19,3.431,3.055,0.241264388,0.276497953,7.481434822
40,97709031,47217,26,4.4885,4.465,0.248534102,0.262131659,7.88650322
41,92340510,45428,67,5.8045,5.969,0.280504957,0.248159694,7.53869772
42,60173552,38946,0,2.6555,2.679,0.257665959,0.239649412,7.484086514
43,54811188,9271,66,5.123,5.0995,0.239431613,0.261519838,7.567784309
44,18072136,34536,0,2.9375,3.1725,0.232248517,0.242127893,7.414479971
45,75211760,14628,56,5.3345,5.264,0.244086156,0.280390586,7.524087906
46,42177408,40245,91,6.2275,6.204,0.248068842,0.256159686,7.537396193
47,40125707,8162,78,7.144,7.097,0.242950616,0.269302834,7.524331331
48,52691152,40822,42,4.324,4.3005,0.248753744,0.263309804,7.552402973
49,12644212,45115,34,4.2065,4.2065,0.239015502,0.24707685,7.51830864
50,68104429,49292,71,4.982,4.982,0.248308368,0.244954665,7.826259136
51,50737427,48028,63,3.6895,3.713,0.2508676,0.231145211,7.517871141
52,70397522,21820,10,5.0995,5.264,0.27699097,0.2443623,7.450033426
53,74693387,42838,75,5.7105,5.64,0.244453703,0.271293856,7.500156879
54,56045178,44127,66,5.1935,5.1465,0.241557293,0.271102884,7.508480072
55,70442659,17513,80,4.7,4.7,0.238725918,0.232130462,7.473183393
56,86721586,42116,46,5.8985,5.8515,0.248899067,0.2626723,7.467967272
57,14092725,19880,2,5.4755,5.499,0.256783848,0.2368575,7.51079607
58,45592139,21320,17,4.794,4.794,0.246648591,0.243086003,7.53018713
59,70100298,27502,94,3.572,3.5955,0.251571342,0.24783463,7.514929533
60,26628478,6738,42,4.324,4.324,0.218323986,0.230946486,7.844169378
61,82512428,6527,35,5.17,5.1935,0.260955078,0.242841608,7.471759081
62,85696181,39528,16,5.922,5.875,0.243555621,0.259505854,7.559092522
63,31871137,35926,78,5.9455,5.969,0.252405295,0.249627646,7.491610289
64,70691723,6573,26,4.4885,4.465,0.238977905,0.252027183,7.523624659
65,67675264,48910,11,4.982,4.888,0.248379394,0.328727912,7.501740694
66,20017534,34991,0,3.1725,3.149,0.241886057,0.252636507,7.48603034
67,89706056,1340,37,3.572,3.525,0.249000287,0.287115417,7.514963627
68,98392827,22196,53,5.8515,5.828,0.243336523,0.253039639,7.507357359
69,72649120,25224,66,5.217,5.1465,0.248656247,0.280797781,7.464113235
70,86969860,48548,91,5.7105,5.828,0.276947564,0.244587895,7.889707565
71,18942704,10818,90,5.1935,5.1935,0.249432654,0.242830436,7.476657152
72,46257863,32590,55,5.3345,5.405,0.284857724,0.247488277,7.535546064
73,61310155,10315,89,4.794,4.794,0.245852443,0.247153507,7.447289467
74,71980722,41359,8,3.8775,3.431,0.24797623,0.27906363,7.529943943
75,19117375,46121,22,4.6765,4.841,0.272544645,0.246262037,7.529555321
76,415519,3402,84,7.614,7.567,0.246474103,0.26993387,7.505344391
77,94296610,49735,35,4.982,5.17,0.266660334,0.247975801,7.536882401
78,18586935,19717,51,4.794,4.794,0.245727225,0.243193432,7.534455061
79,38289501,41866,1,4.042,3.995,0.24940241,0.300594843,7.554332256
80,90939626,41892,35,5.3815,5.3815,0.247207985,0.237957951,7.884949207
81,94035258,7642,74,5.076,5.0525,0.245603011,0.250097736,7.518523932
82,88572621,16292,28,3.6425,3.666,0.257980449,0.24741284,7.501836538
83,32755377,34346,13,5.4755,5.452,0.24261494,0.262309271,7.515405655
84,68664205,44594,84,7.5905,7.5435,0.244256605,0.268242144,7.508825302
85,11811566,43563,76,5.1935,5.17,0.243360535,0.253567682,7.505924463
86,60677636,30949,12,3.29,3.2665,0.242588477,0.262042886,7.469853163
87,56722503,26742,27,4.1125,4.1125,0.234116547,0.234609594,7.543606043
88,18779410,43923,16,5.8045,5.781,0.231579378,0.260468544,7.518801212
89,2761763,47785,84,6.2275,6.486,0.252295753,0.244330141,7.459262609
90,45392235,26028,44,4.5825,4.5825,0.226513584,0.23136317,7.87683773
91,11766315,30437,26,4.6765,4.6295,0.240264833,0.281916507,7.525981188
92,38344272,45760,51,4.9585,4.9585,0.24868649,0.245023074,7.555795193
